team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,team_code_19_20,element_type_19_20,now_cost_19_20,total_points_19_20,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20,minutes_20_21,value_season_20_21,goals_scored_20_21,assists_20_21,dreamteam_count_20_21,clean_sheets_20_21,goals_conceded_20_21,own_goals_20_21,penalties_saved_20_21,penalties_missed_20_21,yellow_cards_20_21,red_cards_20_21,saves_20_21,bonus_20_21,bps_20_21,influence_20_21,influence_rank_20_21,influence_rank_type_20_21,creativity_20_21,creativity_rank_20_21,creativity_rank_type_20_21,threat_20_21,threat_rank_20_21,threat_rank_type_20_21,ict_index_20_21,ict_index_rank_20_21,ict_index_rank_type_20_21,selected_by_percent_20_21,assists_1_20_21,bonus_1_20_21,bps_1_20_21,clean_sheets_1_20_21,creativity_1_20_21,goals_conceded_1_20_21,goals_scored_1_20_21,ict_index_1_20_21,influence_1_20_21,minutes_1_20_21,own_goals_1_20_21,penalties_missed_1_20_21,penalties_saved_1_20_21,red_cards_1_20_21,saves_1_20_21,selected_1_20_21,threat_1_20_21,total_points_1_20_21,value_1_20_21,yellow_cards_1_20_21,first_name,second_name,team_code_20_21,element_type_20_21,total_points_20_21,now_cost_20_21
80.0,4.0,50.0,39.0,867.0,7.8,1.0,4.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,122.0,141.0,122.5,219.0,47.9,0.6,80.0,4.0,54.0,108.0,2850.0,20.0,7.0,2.0,0.0,7.0,49.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,382.0,562.2,350.4,944.0,185.8,9.5,31.0,4.0,57.0,46.0,1176.0,8.1,1.0,3.0,0.0,5.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,114.0,140.2,207.3,421.0,76.7,0.2,31.0,4.0,51.0,132.0,3148.0,25.9,9.0,3.0,1.0,12.0,45.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,443.0,597.4,79.0,11.0,445.6,74.0,9.0,885.0,34.0,18.0,192.4,43.0,16.0,7.3,2086,12.5,1,4,0,6,42,0,0,0,4,0,0,2,216,278.6,243,26,238.6,173,26,451.0,79,31,96.6,154,28,1.4,0,0,-7,1,0.8,0,0,2.9,9.2,90,0,0,0,0,0,403544,19.0,2,60,0,Jordan,Ayew,31,4,70,60
14.0,3.0,62.0,73.0,2116.0,11.8,1.0,4.0,0.0,7.0,28.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,467.0,507.4,554.3,93.0,115.5,1.0,14.0,3.0,53.0,75.0,2169.0,14.2,1.0,1.0,0.0,14.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,382.0,417.0,448.8,110.0,97.8,1.2,14.0,3.0,53.0,76.0,1976.0,14.3,1.0,3.0,1.0,12.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,397.0,358.8,311.7,182.0,85.4,0.7,14.0,3.0,52.0,116.0,2234.0,22.3,4.0,5.0,2.0,16.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,530.0,582.6,83.0,27.0,425.9,88.0,61.0,275.0,146.0,81.0,128.5,99.0,57.0,1.2,1704,10.4,1,2,0,4,23,0,0,0,0,0,0,2,345,358.0,209,85,262.3,158,103,108.0,275,137,72.9,226,110,0.9,0,0,19,0,2.0,2,0,2.3,14.0,65,0,0,0,0,0,180668,7.0,2,55,0,Jordan,Henderson,14,3,56,55
21.0,4.0,59.0,57.0,934.0,9.3,3.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,159.0,201.6,134.3,551.0,97.9,1.8,21.0,4.0,56.0,1.0,9.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,21.0,4.0,47.0,12.0,364.0,2.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,41.8,45.0,169.0,25.8,0.1,21.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,28.0,0.0,156.0,22.0,0.0,55.0,26.0,0.0,118.0,27.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,706,87,0.0,707,89,0.0,707,90,0.0,709,90,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,544,0.0,0,55,0,Jordan,Hugill,21,4,0,55
56.0,1.0,42.0,102.0,2610.0,24.3,0.0,0.0,3.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,135.0,9.0,608.0,933.0,40.0,0.0,97.4,11.0,11.0,1.0,49.0,145.0,3420.0,29.6,0.0,0.0,3.0,10.0,58.0,0.0,1.0,0.0,0.0,0.0,121.0,16.0,724.0,873.6,30.1,4.0,90.7,8.3,11.0,1.0,49.0,161.0,3420.0,32.9,0.0,0.0,2.0,14.0,46.0,0.0,3.0,0.0,1.0,0.0,94.0,13.0,706.0,776.4,10.0,0.0,78.5,13.3,11.0,1.0,52.0,117.0,3420.0,22.5,0.0,0.0,1.0,9.0,56.0,0.0,0.0,0.0,2.0,0.0,94.0,5.0,626.0,755.6,38.0,10.0,13.0,416.0,5.0,0.0,651.0,67.0,76.7,208.0,10.0,6.3,2742,23.8,0,0,2,10,39,0,0,0,1,0,89,8,570,698.4,47,15,10.1,419,5,0.0,675,68,70.9,230,14,5.3,0,1,32,1,0.0,0,0,3.9,38.6,90,0,0,0,0,5,270083,0.0,8,50,0,Jordan,Pickford,11,1,114,50
2.0,3.0,44.0,6.0,269.0,1.4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,16.8,24.9,0.0,4.0,0.2,2.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,51.0,0.0,145.0,44.0,0.0,196.0,59.0,0.0,199.0,55.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,594,221,0.0,579,221,0.0,560,212,0.0,602,224,0.4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,91194,0.0,0,45,0,Jordan,Stevens,2,3,0,45
8.0,3.0,45.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.3,0.0,0.1,0.0,8.0,3.0,43.0,3.0,81.0,0.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.2,5.8,4.0,1.8,0.0,8.0,3.0,46.0,96.0,3156.0,20.9,2.0,0.0,1.0,16.0,37.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,577.0,691.4,628.4,122.0,144.2,5.8,8.0,3.0,49.0,92.0,2376.0,18.8,4.0,3.0,1.0,6.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,535.0,600.0,77.0,23.0,422.4,92.0,65.0,158.0,231.0,121.0,118.4,113.0,64.0,2.8,2006,24.3,7,2,5,14,17,0,0,2,2,0,0,15,485,588.8,76,24,383.5,94,67,175.0,206,104,114.9,110,65,4.7,1,2,43,0,23.2,1,1,10.1,60.8,84,0,0,0,0,0,104796,17.0,12,50,0,Jorge Luiz,Frello Filho,8,3,114,50
14.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,45.0,86.0,1901.0,19.1,0.0,2.0,2.0,9.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,480.0,437.4,285.6,46.0,76.9,2.2,14.0,2.0,48.0,55.0,1059.0,11.5,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,268.0,209.8,92.1,44.0,34.7,1.0,14.0,2.0,53.0,93.0,1999.0,17.5,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,461.0,390.6,190.0,69.0,105.7,273.0,80.0,12.0,414.0,153.0,50.9,301.0,99.0,3.9,589,1.9,0,0,0,0,14,0,0,0,0,0,0,0,94,106.8,369,142,18.1,395,147,0.0,698,246,12.5,411,152,1.0,0,0,13,0,1.0,3,0,2.0,19.2,90,0,0,0,0,0,292725,0.0,1,55,0,Joseph,Gomez,14,2,10,55
4.0,3.0,45.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.3,0.0,0.1,0.0,3.0,3.0,45.0,3.0,81.0,0.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.2,5.8,4.0,1.8,0.0,3.0,3.0,45.0,4.0,63.0,0.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.5,23.0,2.7,0.0,3.0,3.0,47.0,41.0,838.0,8.7,1.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,150.0,176.8,329.0,139.0,165.9,224.0,134.0,212.0,188.0,102.0,55.2,282.0,136.0,0.2,1210,16.1,8,0,1,4,18,0,0,1,1,0,0,5,254,436.6,172,65,137.2,227,137,401.0,92,53,97.3,152,86,4.1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7504,0.0,0,50,0,Joseph,Willock,4,3,79,50
54.0,3.0,45.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.3,0.0,0.1,0.0,54.0,3.0,43.0,3.0,81.0,0.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.2,5.8,4.0,1.8,0.0,54.0,3.0,43.0,4.0,63.0,0.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.5,17.0,2.7,0.0,54.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,13.0,0.0,18.0,12.0,0.0,136.0,36.0,0.0,66.0,38.0,0.0,369,2.8,0,0,0,0,12,0,0,0,1,0,0,0,46,33.6,435,186,28.7,376,188,47.0,355,171,10.7,418,181,0.0,0,0,3,0,3.1,3,0,1.1,8.2,74,0,0,0,0,0,11895,0.0,2,50,0,Josh,Onomah,54,3,13,50
20.0,3.0,44.0,6.0,269.0,1.4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,16.8,24.9,0.0,4.0,0.2,20.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,51.0,0.0,145.0,44.0,0.0,196.0,59.0,0.0,199.0,55.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,586,219,0.0,569,219,0.0,550,210,0.0,594,222,0.1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,11700,0.0,0,45,0,Josh,Sims,20,3,0,45
6.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,50.0,35.0,888.0,7.0,1.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,172.0,248.6,59.8,53.0,36.3,0.2,6.0,2.0,48.0,3.0,66.0,0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,18.6,453.0,171.0,12.5,420.0,159.0,0.0,634.0,218.0,3.1,466.0,171.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,592,230,0.0,577,231,0.0,558,225,0.0,600,230,0.1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9137,0.0,0,45,0,Juan,Foyth,6,2,0,45
8.0,3.0,44.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.3,0.0,0.1,0.0,8.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,74.0,127.0,1717.0,17.2,9.0,8.0,1.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,379.0,556.2,98.0,32.0,426.0,87.0,60.0,1059.0,25.0,10.0,204.2,37.0,19.0,13.0,1512,11.0,4,6,1,8,15,0,0,0,2,0,0,3,268,325.0,224,93,307.7,132,88,514.0,65,37,114.2,113,66,3.1,0,0,8,0,14.8,1,0,2.3,8.4,79,0,0,0,0,0,755977,0.0,2,85,0,Kai,Havertz,8,3,91,85
2.0,3.0,45.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.3,0.0,0.1,0.0,2.0,3.0,43.0,3.0,81.0,0.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.2,5.8,4.0,1.8,0.0,2.0,3.0,43.0,4.0,63.0,0.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.5,17.0,2.7,0.0,2.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,13.0,0.0,18.0,12.0,0.0,136.0,36.0,0.0,66.0,38.0,0.0,2428,13.7,1,2,0,9,34,0,0,0,10,0,0,2,396,535.4,106,37,539.3,50,38,82.0,308,153,115.8,108,64,0.9,1,0,24,0,24.6,4,0,6.2,36.4,90,0,0,0,0,0,138291,1.0,5,50,0,Kalvin,Phillips,2,3,67,50
35.0,3.0,44.0,30.0,494.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,128.0,100.4,65.0,32.8,0.0,35.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,26.0,0.0,35.0,22.0,0.0,49.0,5.0,0.0,67.0,13.0,0.0,147,1.5,0,1,0,0,5,0,0,0,0,0,0,0,29,22.4,451,193,35.2,357,181,15.0,402,185,7.2,431,189,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7531,0.0,0,55,0,Kamil,Grosicki,35,3,8,55
2.0,1.0,50.0,134.0,3420.0,26.8,0.0,0.0,1.0,14.0,48.0,0.0,1.0,0.0,3.0,0.0,76.0,4.0,625.0,553.6,10.0,0.0,56.4,5.0,2.0,1.0,46.0,73.0,1800.0,15.9,0.0,0.0,1.0,4.0,30.0,0.0,1.0,0.0,0.0,0.0,69.0,6.0,351.0,488.2,0.0,0.0,48.9,3.9,2.0,1.0,40.0,2.0,90.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,22.2,0.0,0.0,2.2,0.6,2.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,27.0,0.0,486.0,14.0,0.0,453.0,6.0,0.0,420.0,27.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,537,56,0.0,514,29,0.0,491,25,0.0,546,56,0.8,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,137480,0.0,0,40,0,Kamil,Miazek,2,1,0,40
4.0,1.0,42.0,64.0,1452.0,13.3,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,295.0,266.6,0.0,0.0,26.8,3.6,4.0,1.0,43.0,33.0,900.0,7.7,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,35.0,2.0,172.0,258.8,0.0,0.0,25.9,0.2,4.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,65.0,0.0,561.0,48.0,0.0,538.0,43.0,0.0,578.0,65.0,0.1,2250,16.3,0,0,0,4,43,0,1,0,3,0,88,6,450,682.4,55,16,0.0,691,72,0.0,687,71,68.3,238,16,1.1,0,0,26,1,0.0,0,0,2.7,27.0,90,0,0,0,0,3,13715,0.0,7,50,0,Karl,Darlow,4,1,80,50
13.0,1.0,49.0,109.0,2666.0,22.2,0.0,0.0,1.0,8.0,47.0,0.0,0.0,0.0,1.0,0.0,113.0,10.0,585.0,757.4,0.0,0.0,75.8,6.0,13.0,1.0,51.0,123.0,2965.0,24.1,0.0,0.0,4.0,8.0,47.0,1.0,2.0,0.0,3.0,0.0,93.0,17.0,592.0,687.2,11.1,0.0,69.9,4.1,13.0,1.0,50.0,120.0,3420.0,24.0,0.0,0.0,1.0,10.0,48.0,0.0,0.0,0.0,3.0,0.0,90.0,6.0,618.0,756.8,10.0,4.0,76.9,4.7,13.0,1.0,55.0,156.0,3420.0,28.4,0.0,0.0,2.0,13.0,41.0,0.0,2.0,0.0,2.0,0.0,97.0,10.0,707.0,863.4,21.0,7.0,30.0,378.0,2.0,2.0,449.0,4.0,89.6,181.0,7.0,12.8,3420,23.7,0,0,3,11,50,1,0,0,0,0,88,6,631,769.0,29,10,0.0,705,79,0.0,705,78,76.9,213,10,9.6,0,0,21,1,0.0,0,0,1.2,12.2,90,0,0,0,0,1,828679,0.0,6,55,0,Kasper,Schmeichel,13,1,128,55
43.0,4.0,60.0,52.0,537.0,8.7,4.0,3.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,180.0,224.0,193.7,463.0,87.4,2.3,13.0,4.0,65.0,54.0,818.0,8.3,3.0,4.0,0.0,1.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,171.0,214.2,185.6,350.0,74.5,0.8,13.0,4.0,57.0,58.0,924.0,10.2,1.0,5.0,1.0,1.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,160.0,135.8,209.4,230.0,56.9,0.8,13.0,4.0,57.0,64.0,953.0,11.2,5.0,4.0,1.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,204.0,288.2,250.0,31.0,204.2,195.0,28.0,603.0,59.0,27.0,109.4,127.0,29.0,0.5,1452,17.7,12,2,3,5,23,0,0,1,1,0,0,18,424,540.2,104,13,413.9,80,8,814.0,35,17,176.5,47,16,19.5,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,41594,0.0,0,60,0,Kelechi,Iheanacho,13,4,110,60
4.0,2.0,43.0,53.0,1673.0,12.3,1.0,1.0,1.0,4.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,262.0,254.4,71.7,109.0,57.0,0.2,4.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,39.0,1.0,16.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,495.0,178.0,0.0,503.0,193.0,0.0,472.0,184.0,0.2,503.0,179.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,520,192,0.0,496,191,0.0,472,181,0.0,529,192,0.1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,21423,0.0,0,40,0,Kelland,Watts,4,2,0,40
35.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,35.0,4.0,45.0,1.0,8.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.3,4.0,0.3,0.7,35.0,4.0,50.0,13.0,134.0,2.6,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,62.6,27.4,127.0,21.6,0.0,35.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,40.0,0.0,250.0,40.0,0.0,162.0,44.0,0.0,288.0,42.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,686,83,0.0,680,85,0.0,673,86,0.0,689,86,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7467,0.0,0,50,0,Kenneth,Zohore,35,4,0,50
54.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,16.0,0.0,125.0,28.0,0.0,116.0,15.0,0.0,134.0,32.0,0.0,1477,11.6,0,1,1,5,27,0,0,0,3,0,0,3,288,330.8,223,87,312.4,126,25,98.0,286,92,74.2,222,69,0.1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7610,0.0,0,45,0,Kenny,Tete,54,2,50,45
8.0,1.0,42.0,64.0,1452.0,13.3,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,295.0,266.6,0.0,0.0,26.8,3.6,8.0,1.0,43.0,11.0,270.0,2.3,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,54.0,55.2,0.0,0.0,5.5,0.1,8.0,1.0,54.0,142.0,3240.0,26.3,0.0,0.0,2.0,14.0,39.0,0.0,1.0,0.0,2.0,0.0,82.0,7.0,685.0,681.0,0.1,0.0,68.0,4.9,8.0,1.0,54.0,90.0,2970.0,16.7,0.0,0.0,0.0,8.0,47.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,507.0,503.6,132.0,19.0,0.0,659.0,73.0,0.0,657.0,71.0,50.2,304.0,20.0,4.3,585,5.5,0,0,0,2,8,0,0,0,1,0,16,5,117,113.6,362,26,0.0,664,68,0.0,655,65,11.3,415,26,0.6,0,0,12,0,0.0,1,0,1.0,10.4,90,0,0,0,0,2,132136,0.0,2,50,0,Kepa,Arrizabalaga,8,1,26,50
