team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,team_code_19_20,element_type_19_20,now_cost_19_20,total_points_19_20,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20,team_code_20_21,element_type_20_21,now_cost_20_21,total_points_20_21,minutes_20_21,value_season_20_21,goals_scored_20_21,assists_20_21,dreamteam_count_20_21,clean_sheets_20_21,goals_conceded_20_21,own_goals_20_21,penalties_saved_20_21,penalties_missed_20_21,yellow_cards_20_21,red_cards_20_21,saves_20_21,bonus_20_21,bps_20_21,influence_20_21,influence_rank_20_21,influence_rank_type_20_21,creativity_20_21,creativity_rank_20_21,creativity_rank_type_20_21,threat_20_21,threat_rank_20_21,threat_rank_type_20_21,ict_index_20_21,ict_index_rank_20_21,ict_index_rank_type_20_21,selected_by_percent_20_21,minutes_21_22,value_season_21_22,goals_scored_21_22,assists_21_22,dreamteam_count_21_22,clean_sheets_21_22,goals_conceded_21_22,own_goals_21_22,penalties_saved_21_22,penalties_missed_21_22,yellow_cards_21_22,red_cards_21_22,saves_21_22,bonus_21_22,bps_21_22,influence_21_22,influence_rank_21_22,influence_rank_type_21_22,creativity_21_22,creativity_rank_21_22,creativity_rank_type_21_22,threat_21_22,threat_rank_21_22,threat_rank_type_21_22,ict_index_21_22,ict_index_rank_21_22,ict_index_rank_type_21_22,selected_by_percent_21_22,assists_1_21_22,bonus_1_21_22,bps_1_21_22,clean_sheets_1_21_22,creativity_1_21_22,goals_conceded_1_21_22,goals_scored_1_21_22,ict_index_1_21_22,influence_1_21_22,minutes_1_21_22,own_goals_1_21_22,penalties_missed_1_21_22,penalties_saved_1_21_22,red_cards_1_21_22,saves_1_21_22,selected_1_21_22,threat_1_21_22,total_points_1_21_22,value_1_21_22,yellow_cards_1_21_22,first_name,second_name,team_code_21_22,element_type_21_22,total_points_21_22,now_cost_21_22
94.0,3.0,44.0,6.0,224.0,1.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,16.8,24.9,0.0,4.0,0.0,94.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,26.0,0.0,34.0,27.0,0.0,91.0,46.0,0.0,69.0,40.0,0.0,94.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,41.0,0.0,129.0,86.0,0.0,97.0,56.0,0.0,133.0,76.0,0.0,36,0.9,0,0,0,0,0,0,0,0,0,0,0,0,11,6.6,487,211,0.7,474,220,0,587,236,0.8,500,218,0.1,0,0,4,0,0.3,0,0,0.5,4.2,10,0,0,0,0,0,4979,0.0,1,45,0,Mads,Bidstrup,94,3,4,45
11.0,2.0,41.0,54.0,1372.0,13.2,0.0,1.0,0.0,5.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,303.0,286.8,152.2,83.0,52.3,7.1,11.0,2.0,40.0,37.0,1183.0,9.3,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,214.0,285.8,93.9,105.0,48.5,1.0,11.0,2.0,43.0,5.0,407.0,1.2,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,92.2,5.0,2.0,9.9,0.1,11.0,2.0,42.0,71.0,2052.0,16.9,0.0,4.0,0.0,5.0,34.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,412.0,465.4,145.0,53.0,63.9,324.0,107.0,152.0,236.0,59.0,68.3,240.0,72.0,1.6,11.0,2.0,48.0,80.0,2286.0,16.7,1.0,0.0,1.0,9.0,32.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,426.0,432.2,175.0,69.0,126.0,243.0,62.0,80.0,312.0,104.0,64.1,255.0,84.0,1.0,2133,14.8,2,2,0,5,42,1,0,0,7,1,0,2,312,414.6,161,67,41.8,368,134,120,274,80,57.6,275,92,1.6,0,0,13,0,0.2,1,0,2.0,19.6,90,0,0,0,0,0,54382,0.0,2,45,0,Mason,Holgate,11,2,62,45
20.0,2.0,42.0,60.0,1471.0,14.3,0.0,1.0,0.0,6.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,341.0,350.4,58.2,58.0,46.6,5.2,20.0,2.0,45.0,58.0,1980.0,12.9,2.0,0.0,1.0,5.0,33.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,360.0,506.6,68.3,224.0,79.9,0.5,20.0,2.0,42.0,47.0,1697.0,11.2,1.0,0.0,1.0,3.0,35.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,282.0,394.4,65.5,143.0,60.4,0.3,20.0,2.0,44.0,85.0,2451.0,19.3,1.0,3.0,3.0,7.0,39.0,0.0,0.0,0.0,4.0,1.0,0.0,8.0,432.0,566.2,90.0,35.0,101.5,276.0,81.0,97.0,287.0,87.0,76.6,209.0,58.0,2.2,20.0,2.0,46.0,41.0,1537.0,8.9,0.0,0.0,1.0,4.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,288.0,351.0,213.0,84.0,85.6,297.0,85.0,104.0,280.0,89.0,54.2,278.0,92.0,0.2,810,2.7,0,0,0,1,19,0,0,0,3,0,0,0,135,176.0,331,130,47.7,355,125,6,432,162,23.1,392,141,0.1,0,0,6,0,0.5,3,0,1.3,10.0,90,0,0,0,0,0,7152,2.0,1,45,0,Jack,Stephens,20,2,12,45
11.0,3.0,44.0,6.0,224.0,1.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,16.8,24.9,0.0,4.0,0.0,11.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,45.0,17.0,436.0,3.8,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,76.0,401.0,51.0,98.4,281.0,44.0,44.0,356.0,59.0,21.8,388.0,55.0,0.1,11.0,3.0,43.0,3.0,87.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.4,467.0,197.0,12.7,408.0,195.0,4.0,431.0,201.0,3.1,460.0,198.0,0.4,2277,21.3,4,3,2,7,40,0,0,0,4,0,0,9,325,456.8,139,52,512.2,55,40,632,53,31,160.2,53,36,5.7,0,0,2,0,0.5,0,0,0.1,0.0,1,0,0,0,0,0,2025,0.0,1,45,0,Anthony,Gordon,11,3,100,45
4.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,90.0,4.0,62.0,104.0,1621.0,16.8,10.0,1.0,1.0,10.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,314.0,442.0,203.5,692.0,133.8,1.7,90.0,4.0,63.0,131.0,2580.0,20.8,10.0,3.0,3.0,7.0,49.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,379.0,475.8,310.3,911.0,167.9,1.4,90.0,4.0,62.0,136.0,2436.0,21.9,14.0,1.0,3.0,11.0,33.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,384.0,552.2,101.0,13.0,299.6,138.0,20.0,1070.0,24.0,15.0,190.8,44.0,17.0,2.4,90.0,4.0,66.0,138.0,2741.0,20.9,12.0,3.0,1.0,9.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,395.0,595.8,71.0,9.0,323.2,120.0,15.0,1129.0,13.0,9.0,204.0,32.0,9.0,5.6,2694,14.4,5,0,0,6,41,0,0,0,1,0,0,8,228,270.6,259,31,265.3,155,22,784,34,12,130.1,86,21,1.8,0,0,3,0,12.0,2,0,4.1,3.8,90,0,0,0,0,0,220337,25.0,2,70,0,Chris,Wood,4,4,91,70
31.0,3.0,44.0,6.0,224.0,1.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,16.8,24.9,0.0,4.0,0.0,31.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,26.0,0.0,34.0,27.0,0.0,91.0,46.0,0.0,69.0,40.0,0.0,31.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,41.0,0.0,129.0,86.0,0.0,97.0,56.0,0.0,133.0,76.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,671,267,0.0,668,269,0,656,268,0.0,672,267,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,45,0,Scott,Banks,31,3,0,45
45.0,2.0,41.0,32.0,810.0,7.2,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,171.0,172.0,35.7,18.0,32.2,0.1,45.0,2.0,40.0,1.0,10.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.4,0.0,0.0,0.7,0.0,90.0,2.0,48.0,6.0,62.0,1.3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,42.4,0.4,33.0,7.6,0.1,90.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,182.0,0.0,490.0,182.0,0.0,457.0,171.0,0.0,512.0,182.0,2.1,90.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,189.0,0.0,492.0,188.0,0.0,466.0,176.0,0.0,525.0,189.0,0.1,2494,12.0,0,0,0,6,57,0,0,0,3,1,0,0,412,549.8,108,40,46.7,356,126,139,253,71,73.8,232,70,0.1,0,0,15,0,0.6,3,0,8.4,32.4,90,0,0,0,0,0,6190,51.0,1,45,0,Ben,Gibson,45,2,53,45
57.0,3.0,44.0,6.0,224.0,1.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,16.8,24.9,0.0,4.0,0.0,57.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,26.0,0.0,34.0,27.0,0.0,91.0,46.0,0.0,69.0,40.0,0.0,57.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,41.0,0.0,129.0,86.0,0.0,97.0,56.0,0.0,133.0,76.0,0.0,396,2.3,0,0,0,0,8,0,0,0,3,0,0,0,58,47.0,428,182,33.2,379,191,10,420,201,9.0,438,196,0.2,0,0,16,0,11.6,2,0,3.0,18.0,90,0,0,0,0,0,12764,0.0,1,45,1,Oghenekaro Peter,Etebo,57,3,10,45
21.0,1.0,42.0,102.0,2610.0,22.2,0.0,0.0,0.0,4.0,47.0,0.0,0.0,0.0,0.0,0.0,113.0,8.0,585.0,757.4,0.0,0.0,75.8,3.6,21.0,1.0,47.0,123.0,2965.0,24.1,0.0,0.0,3.0,8.0,47.0,0.0,1.0,0.0,0.0,0.0,93.0,14.0,592.0,687.2,10.0,0.0,69.9,4.1,21.0,1.0,47.0,106.0,2835.0,21.1,0.0,0.0,1.0,6.0,39.0,0.0,0.0,0.0,0.0,0.0,82.0,5.0,568.0,681.0,0.0,0.0,68.0,4.0,21.0,1.0,48.0,83.0,2117.0,16.7,0.0,0.0,0.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,414.0,503.6,21.0,7.0,0.0,378.0,2.0,0.0,399.0,1.0,50.2,181.0,7.0,2.2,54.0,1.0,45.0,124.0,3240.0,27.6,0.0,0.0,1.0,9.0,48.0,0.0,0.0,0.0,2.0,0.0,116.0,9.0,637.0,876.2,11.0,5.0,0.0,607.0,63.0,0.0,593.0,59.0,87.4,180.0,5.0,4.7,90,0.4,0,0,0,0,1,0,0,0,0,0,2,0,11,20.4,461,38,0.0,697,76,0,685,68,2.0,487,38,0.7,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,86830,0.0,0,50,0,Alphonse,Areola,21,1,2,50
80.0,4.0,50.0,39.0,867.0,7.8,1.0,4.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,122.0,141.0,122.5,219.0,47.9,0.6,80.0,4.0,54.0,108.0,2850.0,20.0,7.0,2.0,0.0,7.0,49.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,382.0,562.2,350.4,944.0,185.8,9.5,31.0,4.0,57.0,46.0,1176.0,8.1,1.0,3.0,0.0,5.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,114.0,140.2,207.3,421.0,76.7,0.2,31.0,4.0,51.0,132.0,3148.0,25.9,9.0,3.0,1.0,12.0,45.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,443.0,597.4,79.0,11.0,445.6,74.0,9.0,885.0,34.0,18.0,192.4,43.0,16.0,7.3,31.0,4.0,56.0,70.0,2086.0,12.5,1.0,4.0,0.0,6.0,42.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,216.0,278.6,243.0,26.0,238.6,173.0,26.0,451.0,79.0,31.0,96.6,154.0,28.0,1.4,2012,13.3,3,4,0,9,31,0,0,0,2,0,0,3,281,349.2,207,22,361.3,109,15,491,76,31,120.1,103,23,1.0,0,0,0,0,11.9,3,0,4.6,14.8,90,0,0,0,0,0,48838,19.0,2,60,0,Jordan,Ayew,31,4,77,60
1.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,40.0,2.0,166.0,0.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,42.2,14.8,0.0,7.2,0.1,1.0,2.0,42.0,5.0,141.0,1.2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,49.0,3.4,2.0,6.8,0.1,1.0,2.0,43.0,9.0,148.0,1.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,32.0,14.0,3.0,1.0,49.0,8.0,0.0,47.0,1.0,3.3,59.0,5.0,0.1,1.0,2.0,53.0,25.0,689.0,4.7,0.0,2.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,149.0,168.6,322.0,123.0,200.7,193.0,45.0,33.0,372.0,138.0,40.1,323.0,113.0,0.5,1658,13.7,0,4,1,5,26,0,0,0,1,0,0,6,345,382.4,183,78,437.3,80,13,95,303,97,91.5,181,48,0.8,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1436,0.0,0,50,0,Alex Nicolao,Telles,1,2,67,50
43.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,43.0,1.0,42.0,33.0,900.0,7.7,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,172.0,234.6,0.0,0.0,23.3,0.2,43.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,43.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,429.0,9.0,0.0,454.0,7.0,0.0,149.0,2.0,0.0,43.0,1.0,44.0,2.0,90.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.6,476.0,40.0,0.0,589.0,58.0,0.0,571.0,54.0,1.0,490.0,40.0,0.1,90,1.6,0,0,0,1,0,0,0,0,0,0,2,1,29,23.0,455,37,0.0,595,64,0,572,53,2.3,482,37,0.2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,15690,0.0,0,45,0,Zack,Steffen,43,1,7,45
6.0,3.0,50.0,92.0,1534.0,16.3,4.0,3.0,1.0,6.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,377.0,427.4,729.1,448.0,160.7,1.4,6.0,3.0,77.0,11.0,206.0,1.4,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,49.0,83.2,41.0,17.5,0.0,6.0,3.0,69.0,131.0,2115.0,19.0,10.0,2.0,2.0,14.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,340.0,556.4,415.6,650.0,161.9,11.9,6.0,3.0,70.0,100.0,2235.0,14.3,4.0,5.0,1.0,6.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,330.0,494.6,137.0,51.0,477.1,64.0,47.0,751.0,43.0,20.0,172.1,52.0,29.0,4.1,6.0,3.0,64.0,80.0,1397.0,12.5,3.0,5.0,1.0,4.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,238.0,322.4,226.0,94.0,258.4,161.0,105.0,298.0,134.0,79.0,87.7,178.0,99.0,1.4,1763,14.7,2,6,1,8,21,0,0,0,4,0,0,4,324,370.6,193,71,466.2,70,53,431,103,56,126.7,93,55,1.3,0,0,9,1,37.6,0,0,9.7,16.4,90,0,0,0,0,0,53342,43.0,2,65,1,Lucas,Rodrigues Moura da Silva,6,3,87,65
6.0,3.0,53.0,28.0,595.0,4.2,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,93.0,121.8,275.2,225.0,62.2,1.1,6.0,3.0,45.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,44.0,2.0,19.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.5,19.0,2.7,0.0,6.0,3.0,69.0,43.0,699.0,6.2,3.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,141.0,174.2,332.0,141.0,187.3,207.0,128.0,147.0,239.0,125.0,50.8,302.0,139.0,0.8,6.0,3.0,70.0,55.0,1202.0,7.9,1.0,4.0,0.0,5.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,129.0,161.4,328.0,141.0,190.9,199.0,121.0,180.0,202.0,102.0,52.8,282.0,131.0,0.4,548,9.3,3,2,1,3,6,0,0,0,1,0,0,3,138,163.6,342,139,101.2,288,158,273,165,92,53.7,294,131,0.4,1,0,13,1,21.9,0,0,6.8,22.8,76,0,0,0,0,0,18514,23.0,6,60,0,Steven,Bergwijn,6,3,55,60
14.0,3.0,85.0,180.0,3062.0,21.2,11.0,11.0,6.0,11.0,39.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,639.0,869.6,1127.3,1569.0,356.9,8.8,14.0,4.0,95.0,181.0,2760.0,19.1,15.0,8.0,3.0,16.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,758.0,951.0,834.5,1341.0,312.7,36.1,14.0,4.0,93.0,160.0,2606.0,17.2,12.0,8.0,3.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,647.0,774.8,670.1,1240.0,267.8,14.2,14.0,4.0,93.0,155.0,2985.0,16.7,9.0,9.0,2.0,16.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,592.0,733.6,45.0,8.0,703.0,26.0,1.0,1638.0,4.0,2.0,307.5,6.0,2.0,10.1,14.0,4.0,91.0,141.0,2837.0,15.5,9.0,8.0,2.0,10.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,615.0,729.4,40.0,6.0,643.2,40.0,2.0,1415.0,7.0,5.0,278.8,9.0,3.0,5.7,980,7.1,5,4,1,5,9,0,0,0,3,0,0,5,270,312.6,229,25,226.1,181,27,471,84,32,101.0,150,28,2.4,0,2,30,0,14.2,0,1,7.3,37.6,29,0,0,0,0,0,406171,21.0,7,90,0,Roberto,Firmino,14,4,62,90
8.0,3.0,45.0,1.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.2,0.0,0.0,0.2,0.0,8.0,3.0,45.0,2.0,27.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.8,1.7,27.0,3.8,0.0,8.0,3.0,42.0,18.0,388.0,4.3,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,89.2,143.2,133.0,36.2,2.2,8.0,3.0,51.0,53.0,849.0,10.4,1.0,5.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,197.0,235.2,289.0,120.0,341.4,121.0,78.0,325.0,124.0,66.0,89.9,178.0,91.0,0.4,8.0,3.0,57.0,59.0,1050.0,10.4,2.0,3.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,239.0,291.8,237.0,98.0,471.5,66.0,48.0,336.0,114.0,65.0,109.9,120.0,70.0,0.4,958,9.2,1,4,0,6,8,0,0,0,1,0,0,1,163,175.4,333,136,326.9,125,84,326,136,75,82.7,202,102,0.2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,14532,0.0,0,55,0,Callum,Hudson-Odoi,8,3,49,55
7.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,13.0,0.0,44.0,34.0,0.0,115.0,60.0,0.0,92.0,52.0,0.0,7.0,3.0,55.0,10.0,288.0,1.8,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,29.0,25.8,445.0,190.0,28.8,375.0,187.0,10.0,413.0,191.0,6.2,442.0,194.0,0.0,349,2.6,0,0,0,0,8,0,0,0,0,0,0,0,61,52.8,424,180,36.6,374,187,3,441,212,9.4,432,194,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,947,0.0,0,50,0,Morgan,Sanson,7,3,13,50
