team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,first_name,second_name
8,3,105,224,2985,21.3,16,9,5,17,29,0,0,1,3,0,0,33,869,1044.6,1306.8,1162,351.6,30.6,8,3,105,173,2417,16.5,12,6,5,12,27,0,0,0,2,0,0,24,699,928,1127.3,1115,317.3,6.4,8,3,110,238,2918,21.6,16,15,9,12,35,0,0,0,2,0,0,35,879,1306.2,1471.2,1546,432.7,27.2,Eden,Hazard
8,3,70,121,1340,17.3,5,15,3,4,14,0,0,0,8,0,0,14,529,635,881.8,325,184.1,3.3,8,3,68,89,2300,13.1,2,4,1,11,26,0,0,0,4,1,0,7,539,713.8,1349.3,485,254.9,3.1,8,3,62,6,175,1,0,0,0,0,2,0,0,0,1,0,0,0,36,37,58.5,14,10.9,0.3,Cesc,Fàbregas
8,3,70,114,1534,16.3,8,3,4,6,19,0,0,0,3,0,0,13,441,491.4,809.4,522,182.1,3.5,8,3,70,130,1874,18.6,6,8,3,9,19,0,0,0,1,0,0,13,522,640,891.5,715,224.5,12.6,8,3,71,108,2091,15.2,3,7,0,11,25,0,0,0,2,0,0,6,475,557.6,1165.5,742,246.7,3.8,Willian,Borges Da Silva
8,3,68,162,2140,23.8,9,10,5,15,15,0,0,0,6,0,0,18,580,639,697.9,669,198.8,8.5,8,3,77,81,1511,10.5,4,2,1,8,14,0,0,0,1,0,0,2,272,338.4,410,498,124.6,1,8,3,62,112,1768,18.1,8,2,2,7,19,0,0,0,2,0,0,12,440,530.2,503.5,733,176.5,3.3,Pedro,Rodríguez Ledesma
8,3,47,83,3138,17.7,1,1,0,13,33,0,0,0,9,0,0,1,554,515.4,432.8,244,119,11.7,8,3,49,101,2994,20.6,1,2,0,16,32,0,0,0,3,0,0,9,655,676,638.2,199,151.7,11.7,8,3,49,116,3092,23.7,4,4,1,14,38,0,0,0,3,0,0,3,563,683.6,766.3,412,186.4,15.8,N'Golo,Kanté
11,3,70,144,2900,20.6,5,11,2,12,36,0,0,0,5,0,0,11,534,692.4,1237.6,973,290.3,6.6,8,3,73,3,129,0.4,0,0,0,0,4,0,0,0,0,0,0,0,11,21,34.7,45,10.1,0.2,8,3,50,79,1231,15.8,3,5,2,7,13,0,0,0,1,0,0,5,300,324,349,429,110,1.3,Ross,Barkley
13,3,53,69,2466,13,1,1,0,8,44,0,0,0,6,0,0,3,384,401.8,307.1,213,92,3.6,8,3,47,24,520,5.1,1,0,1,1,7,0,0,0,0,0,0,1,117,116.4,88.1,54,25.7,0.2,8,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Daniel,Drinkwater
,,,,,,,,,,,,,,,,,,,,,,,,8,3,49,77,2121,15.7,2,2,1,11,24,0,0,0,3,1,0,5,346,415.4,279.5,434,113.2,1.2,8,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Tiemoué,Bakayoko
,,,,,,,,,,,,,,,,,,,,,,,,8,3,45,1,10,0.2,0,0,0,0,1,0,0,0,0,0,0,0,6,7.4,0,0,0.7,0,8,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ethan,Ampadu
,,,,,,,,,,,,,,,,,,,,,,,,8,3,45,2,27,0.4,0,0,0,0,1,0,0,0,0,0,0,0,11,8.8,1.7,27,3.8,0,8,3,42,18,388,4.3,0,1,0,2,5,0,0,0,0,0,0,1,83,89.2,143.2,133,36.2,2.2,Callum,Hudson-Odoi
8,3,50,6,35,1.2,0,0,0,0,0,0,0,0,0,0,0,0,16,3.8,3.9,25,3.4,0.1,31,3,44,77,1871,17.5,2,5,0,6,30,0,0,0,1,0,0,2,337,379.2,377,487,124.5,3.5,8,3,52,79,980,15.2,6,2,2,5,9,0,0,0,0,0,0,6,292,391.6,254.9,346,99.4,0.8,Ruben,Loftus-Cheek
3,4,81,116,1206,14.3,12,5,3,4,16,0,0,0,2,0,0,17,432,522.6,275.1,797,158.9,4.7,8,4,84,77,981,9.2,7,1,2,5,11,0,0,0,0,0,0,10,273,307,311.1,673,129,3.7,8,4,77,55,828,7.1,2,4,0,6,5,0,0,0,1,0,0,2,169,183.2,253.6,519,94.5,1.9,Olivier,Giroud
,,,,,,,,,,,,,,,,,,,,,,,,8,4,104,122,2055,11.7,11,6,2,11,19,0,0,0,7,0,0,13,356,620.6,478.9,1192,228.8,7.6,8,4,84,46,936,5.5,5,0,1,6,11,0,0,0,3,0,0,3,119,219.8,130.2,523,86.3,1.3,Álvaro,Morata
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,46,96,3156,20.9,2,0,1,16,37,0,0,0,8,0,0,4,577,691.4,628.4,122,144.2,5.8,Jorge Luiz,Frello Filho
,,,,,,,,,,,,,,,,,,,,,,,,80,4,54,86,1715,15.9,5,3,1,4,31,0,0,0,0,0,0,11,238,269.2,182.6,693,114.2,3.4,8,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Tammy,Abraham
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,54,142,3240,26.3,0,0,2,14,39,0,1,0,2,0,82,7,685,681,0.1,0,68,4.9,Kepa,Arrizabalaga
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,57,64,1725,11.2,0,2,0,9,19,0,0,0,3,0,0,2,343,315.4,468.8,311,109.9,0.7,Mateo,Kovacic
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,90,53,1084,5.9,5,0,1,5,15,0,0,0,0,0,0,6,178,240.4,241.7,644,112,1.5,Gonzalo,Higuaín
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Addji Keaninkin Marc-Israel,Guehi
31,1,43,92,2610,21.4,0,0,2,7,46,0,0,0,1,0,83,4,497,600.4,31.1,0,63.2,3.1,31,1,44,99,2430,22.5,0,0,2,7,41,0,0,0,1,0,91,11,506,603.8,10,0,61.4,3.1,31,1,44,67,1575,15.2,0,0,1,5,26,0,1,0,0,0,44,6,311,358.8,0,0,35.9,2.4,Wayne,Hennessey
31,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,31,1,40,36,990,9,0,0,1,2,14,0,0,0,0,0,30,3,175,213.6,0,0,21.3,2.9,31,1,39,1,90,0.3,0,0,0,0,4,0,0,0,0,0,5,0,16,31.4,0,0,3.1,10.1,Julian,Speroni
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,43,81,1754,18.8,0,0,2,7,23,0,0,0,2,0,64,8,378,448,0,0,44.8,2.4,Vicente,Guaita
31,2,48,75,1974,15.6,3,0,2,6,36,0,0,0,4,0,0,5,359,471,35.7,213,72.1,0.2,31,2,44,99,2386,22.5,3,0,2,9,32,0,0,0,8,0,0,9,512,712.6,22.4,309,104.7,4.4,31,2,43,86,2561,20,1,1,0,10,37,0,0,0,6,0,0,0,504,560.8,83,276,92.3,2.3,James,Tomkins
31,2,51,61,1752,12,3,1,2,2,36,0,0,0,2,0,0,4,310,459,73.1,426,96,2.1,31,2,46,32,1434,7,1,0,0,1,26,0,0,0,4,0,0,0,211,342.2,62.3,268,67,0.3,31,2,44,23,661,5.2,0,1,0,2,10,0,0,0,1,0,0,0,129,186.2,22.5,71,28.1,0.1,Scott,Dann
31,2,42,46,2124,11,0,2,0,2,44,0,0,0,4,0,0,0,323,421.8,125.1,61,61,0.6,31,2,41,34,1193,8.3,0,0,0,4,21,1,0,0,1,0,0,1,185,222.6,25.7,84,33.3,0.6,31,2,39,26,1110,6.7,0,0,0,3,21,1,0,0,2,0,0,1,166,269.8,17.1,34,32.2,5,Martin,Kelly
31,2,47,47,1139,10,0,2,0,3,17,0,0,0,0,0,0,4,237,214.2,100.4,65,38.1,0.3,31,2,47,50,1742,10.6,0,2,0,3,30,0,0,0,3,0,0,0,281,339.6,189.7,155,68.6,0.2,31,2,43,91,1660,21.2,4,3,2,4,26,0,0,0,1,0,0,3,301,385.2,240.5,430,105.7,2.5,Jeffrey,Schlupp
31,2,49,98,2498,20,5,1,4,5,53,0,0,0,3,0,0,9,534,616,534.2,383,153.5,3.6,31,2,52,95,2182,18.3,5,1,3,6,38,0,0,0,7,0,0,7,448,537,303.8,319,116.3,3.1,31,2,55,140,3196,25.5,3,2,3,12,46,0,0,0,3,0,0,17,626,616,520.4,448,158.7,5.7,Patrick,van Aanholt
31,2,47,35,686,7.4,0,0,1,4,6,0,0,0,0,0,0,6,155,143.4,48.7,40,23.2,0.6,31,2,46,81,1597,17.6,1,2,4,6,23,0,0,0,1,0,0,18,405,426.2,30.7,77,53.6,1,31,2,49,88,2416,18,0,0,0,9,35,0,0,0,2,0,0,13,533,540.6,78.2,47,66.6,1.2,Mamadou,Sakho
,,,,,,,,,,,,,,,,,,,,,,,,31,2,46,23,435,5,0,0,0,2,6,0,0,0,0,0,0,0,100,74.4,21.5,12,10.6,0.1,31,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jairo,Riedewald
31,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,45,15,627,3.3,0,0,0,2,10,0,0,0,1,0,0,0,116,207.2,60,2,26.8,0,31,2,46,120,3134,26.1,0,3,2,12,47,0,0,0,4,1,0,18,672,863.4,266.8,139,127.1,26.3,Aaron,Wan-Bissaka
31,3,47,93,1999,19.8,5,3,1,3,39,0,0,0,5,0,0,8,363,400.4,284.5,300,97.7,1,31,3,44,101,2425,23,5,2,2,7,35,0,0,0,5,0,0,9,416,490.6,333,566,138.9,4.7,31,3,49,121,3057,24.7,3,7,1,11,49,0,0,0,7,0,0,7,500,666.8,457.2,487,161.3,3.4,James,McArthur
31,3,53,7,142,1.3,0,0,0,0,5,0,0,0,0,0,0,0,29,21.8,31.6,32,8.7,0,31,3,48,36,466,7.5,3,0,0,1,10,0,0,0,0,0,0,1,115,143.2,103.1,227,46.9,0.1,31,3,49,4,26,0.8,0,0,0,0,2,0,0,0,0,0,0,0,10,3,0.5,0,0.3,0,Bakary,Sako
31,3,57,116,2520,20.4,3,7,2,7,38,0,0,0,4,0,0,16,492,552.4,852.4,511,191.3,2.2,31,3,56,121,3120,21.6,2,9,0,9,48,0,0,0,3,0,0,7,552,626,1012.1,587,222.8,1.4,31,3,56,135,3007,24.1,6,5,2,11,46,0,0,0,1,0,0,8,520,743,928.5,622,229.6,3.5,Andros,Townsend
31,3,50,42,1224,8.4,2,0,0,5,16,0,0,0,4,0,0,3,169,192.4,96.5,130,41.8,0.1,31,3,52,144,3079,27.7,10,2,2,8,52,0,0,1,8,0,0,21,630,873.8,379,432,168.6,13.5,31,3,65,166,3420,25.5,12,2,4,12,53,0,0,1,10,0,0,24,741,1078.2,910.1,473,246.3,10.6,Luka,Milivojevic
31,3,58,149,3019,25.7,7,11,4,7,56,0,0,0,8,0,0,13,481,740.4,606.4,865,221.2,11.9,31,3,71,136,2549,19.2,9,7,2,10,31,0,0,0,5,0,0,8,404,668,716.9,1125,251,10.6,31,4,70,143,3037,20.4,10,11,1,11,49,0,0,0,8,1,0,13,459,752.8,753.3,1200,270.6,15.6,Wilfried,Zaha
31,4,72,136,3131,18.9,15,2,3,7,58,0,0,2,10,0,0,13,382,640.2,484.4,1762,286.1,9.5,31,4,75,84,2234,11.2,3,7,0,6,36,0,0,1,6,0,0,5,174,325.2,406.7,845,157.5,2.5,31,4,63,33,807,5.2,1,1,0,3,13,0,0,0,1,0,0,3,65,106,118.4,348,56.1,0.5,Christian,Benteke
,,,,,,,,,,,,,,,,,,,,,,,,31,4,54,8,360,1.5,0,0,0,0,9,0,0,0,0,0,0,0,25,48.6,74,102,22.5,0.1,31,4,48,12,173,2.5,0,0,0,0,3,0,0,0,0,0,0,0,32,19.2,38.3,59,11.3,0.1,Alexander,Sørloth
21,3,50,79,2723,15.8,1,1,0,9,46,0,0,0,3,0,0,3,438,458.8,147.4,200,80.5,0.7,21,3,50,86,2798,17.2,2,3,0,7,56,0,0,0,5,0,0,2,367,480,262.4,320,106.1,0.3,31,3,47,67,1889,14.3,0,3,0,9,30,0,0,0,3,0,0,0,251,337.4,198.5,222,75.6,0.2,Cheikhou,Kouyaté
31,2,48,86,3417,17.9,0,1,0,7,63,0,0,0,7,0,0,7,568,608.2,263.7,129,100.4,0.9,31,2,47,41,1613,8.7,0,1,0,4,25,1,0,0,4,0,0,0,276,340.6,163.5,58,56.3,0.2,31,2,43,13,551,3,1,0,0,0,14,0,0,0,1,0,0,0,68,131.8,28.9,43,20.5,0.2,Joel,Ward
,,,,,,,,,,,,,,,,,,,,,,,,31,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaroslaw,Jach
31,2,41,6,270,1.5,0,0,0,0,3,0,0,0,0,0,0,0,37,53.6,33.5,9,9.7,0.2,31,2,45,1,8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.1,0,0.1,0,31,2,42,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.1,0,0.1,0.1,Pape,Souaré
31,4,55,18,412,3.3,2,0,0,0,6,0,0,0,1,0,0,0,59,87.6,36.2,132,25,0.3,31,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,49,9,61,1.8,0,1,0,0,1,0,0,0,0,0,0,0,23,23.2,41.9,55,12,0.1,Connor,Wickham
31,3,45,1,24,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8,4,0.5,0,31,3,43,1,13,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,5.2,0.3,0,0.6,0.1,31,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Sullay,Kaikai
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3,55,60,1405,10.9,1,3,0,6,24,0,0,0,3,0,0,0,223,236,309.9,433,98,0.2,Max,Meyer
80,4,50,39,867,7.8,1,4,0,5,7,0,0,0,1,0,0,2,122,141,122.5,219,47.9,0.6,80,4,54,108,2850,20,7,2,0,7,49,0,0,0,2,1,0,12,382,562.2,350.4,944,185.8,9.5,31,4,57,46,1176,8.1,1,3,0,5,13,0,0,0,3,0,0,2,114,140.2,207.3,421,76.7,0.2,Jordan,Ayew
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe,Tupper
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucas,Perri
8,4,84,48,254,5.7,5,1,0,0,3,0,0,0,0,0,0,4,169,193.2,40.9,277,50.7,1.2,8,4,81,25,351,3.1,2,1,1,1,7,1,0,0,0,0,0,3,77,99.4,39,123,25.7,0.5,31,4,62,48,748,7.7,5,1,1,3,11,0,0,0,0,0,0,5,159,198.6,41.4,406,64.2,0.8,Michy,Batshuayi
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sam,Woods
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3,45,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.6,0,0.1,0,Luke,Dreher
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nikola,Tavares
56,1,42,102,2610,24.3,0,0,3,4,50,0,0,0,0,0,135,9,608,933,40,0,97.4,11,11,1,49,145,3420,29.6,0,0,3,10,58,0,1,0,0,0,121,16,724,873.6,30.1,4,90.7,8.3,11,1,49,161,3420,32.9,0,0,2,14,46,0,3,0,1,0,94,13,706,776.4,10,0,78.5,13.3,Jordan,Pickford
11,1,47,68,1683,14.5,0,0,1,4,24,1,2,0,2,0,43,3,309,350.4,0.1,0,35.1,1.7,11,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,11,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,Maarten,Stekelenburg
11,2,58,135,2819,23.3,2,5,1,11,34,0,0,1,4,0,0,15,647,570.8,695,151,141.9,11,11,2,57,82,1909,14.4,2,3,3,5,34,0,0,0,1,0,0,10,381,407.4,373.5,102,88.2,4,11,2,50,7,374,1.4,0,0,0,0,6,0,0,0,0,0,0,0,48,48.4,91.4,15,15.4,0.5,Leighton,Baines
11,2,56,133,2316,23.8,4,4,4,10,28,0,0,0,3,0,0,15,548,596,308.9,297,120.3,4,11,2,64,39,1035,6.1,0,1,0,4,12,0,0,0,0,0,0,0,198,227.6,113.7,69,41.2,0.5,11,2,52,125,2558,24,2,2,3,13,30,1,0,0,1,0,0,12,548,515.2,387.3,274,117.6,1.6,Seamus,Coleman
11,2,49,104,2251,21.2,3,3,4,6,32,0,0,0,4,1,0,16,533,751.4,71.7,278,110.1,7.5,11,2,47,60,2063,12.8,0,0,1,6,39,0,0,0,2,0,0,5,415,529.2,24.1,108,66.2,2.7,11,2,43,22,329,5.1,1,0,1,2,4,0,0,0,0,1,0,3,80,82.2,21.4,43,14.6,0.6,Phil,Jagielka
11,2,52,127,3160,24.4,1,3,2,13,40,0,0,0,7,1,0,9,739,927.6,119.1,289,133.9,8.7,11,2,52,56,1830,10.8,1,0,1,5,31,0,0,0,3,1,0,3,332,518,39,132,68.9,2.1,11,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ashley,Williams
11,2,41,54,1372,13.2,0,1,0,5,18,0,0,0,2,0,0,5,303,286.8,152.2,83,52.3,7.1,11,2,40,37,1183,9.3,0,0,0,4,14,0,0,0,3,0,0,0,214,285.8,93.9,105,48.5,1,11,2,43,5,407,1.2,0,0,0,0,9,0,0,0,1,0,0,0,61,92.2,5,2,9.9,0.1,Mason,Holgate
11,2,40,1,13,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.6,0,0,0,11,2,39,50,1589,12.8,0,2,1,5,31,0,0,0,2,0,0,2,309,362.4,184.5,47,59.5,2.1,11,2,41,19,789,4.6,0,1,0,1,15,0,0,0,1,0,0,0,134,166.2,102.7,12,28,0.2,Jonjoe,Kenny
90,2,50,113,3150,22.6,2,1,3,10,49,0,0,0,4,0,0,10,619,930.8,96.7,557,158.6,3.3,11,2,53,81,2559,15.3,0,1,0,7,46,0,0,0,3,0,0,11,513,703.4,58.4,124,88.7,5.1,11,2,48,129,2970,26.9,1,2,3,13,39,0,0,0,2,0,0,15,642,740.2,101.2,326,117.2,4.3,Michael,Keane
20,2,43,31,592,7.2,0,0,0,3,6,0,0,0,0,0,0,5,140,94.2,114.7,20,22.7,0.4,11,2,41,55,1830,13.4,0,2,0,5,30,0,0,0,2,0,0,0,367,468.8,238.8,39,74.9,1.1,11,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuco,Martina
3,3,72,122,1916,16.9,10,3,2,8,26,0,0,1,1,0,0,7,380,541.8,280.5,1023,184.1,4.2,11,3,66,62,1214,9.4,3,3,1,4,17,0,0,0,2,0,0,3,226,316.6,234.9,406,95.9,2.1,11,3,59,101,2108,17.1,5,3,1,6,33,0,0,0,1,0,0,4,292,420,342.9,699,145.7,2.5,Theo,Walcott
11,3,56,45,1048,8,1,4,0,3,14,0,0,0,3,0,0,3,172,238,326.7,252,81.8,1.7,11,3,64,35,848,5.5,1,1,0,3,14,0,0,0,0,0,0,0,80,98.6,109,204,40.8,0.2,11,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Yannick,Bolasie
11,3,47,23,613,4.9,1,1,0,0,10,0,0,0,2,0,0,0,100,119.8,80.4,84,28.6,0.2,11,3,49,6,204,1.2,0,0,0,0,6,0,0,0,0,0,0,0,41,33.8,19.3,4,5.8,0,11,3,44,1,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,5.2,0.1,0,0.5,0,James,McCarthy
11,3,45,37,1073,8.2,1,0,1,5,14,0,0,0,2,0,0,1,214,216.2,112.3,90,42,0.4,11,3,47,52,2124,11.1,0,0,0,6,38,0,0,0,4,1,0,1,344,361.2,159.2,52,57.2,0.5,11,3,42,28,832,6.7,0,1,0,5,9,0,0,0,2,0,0,0,152,151.6,124.7,17,29.4,1.8,Morgan,Schneiderlin
11,3,50,80,2681,16,1,2,1,9,31,0,0,0,11,0,0,9,540,555.8,434.1,237,122.9,0.4,11,3,48,87,2749,18.1,2,2,1,9,45,0,0,0,6,1,0,7,552,577,303.6,166,104.6,0.9,11,3,47,78,2821,16.6,0,2,0,13,31,0,0,0,6,0,0,0,472,629.2,311.3,168,111.1,0.3,Idrissa,Gueye
11,3,44,63,1544,14.3,2,3,0,8,17,0,0,0,4,0,0,0,248,259,246.1,208,70.9,2.3,11,3,51,66,1892,12.9,2,2,0,6,24,0,0,0,7,0,0,3,223,242.8,207.2,218,65.8,0.4,11,3,50,26,975,5.2,0,0,0,2,19,0,0,0,3,0,0,0,127,122.6,96.2,103,32.1,0.1,Tom,Davies
11,3,50,16,289,3.2,1,0,0,1,2,0,0,0,0,0,0,0,33,55.8,15.5,193,26.1,0,11,3,51,10,153,2,0,1,0,0,6,0,0,0,0,0,0,0,30,12,20.5,43,7.5,0.1,11,3,49,34,600,6.9,0,3,0,1,8,0,0,0,0,0,0,0,110,131.4,172.1,211,51.6,0.1,Ademola,Lookman
,,,,,,,,,,,,,,,,,,,,,,,,11,3,69,7,248,1,0,0,0,0,6,0,0,0,0,0,0,0,18,23,33.7,28,8.3,0.4,11,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davy,Klaassen
80,3,74,181,3327,24.5,9,13,4,7,70,0,0,0,2,0,0,18,684,905.4,1302.7,1074,328.3,10.8,11,3,80,96,2257,12,4,4,1,6,40,0,0,0,2,0,0,8,396,485.6,614.9,437,154,1.9,11,3,74,182,3122,24.6,13,6,3,15,41,0,0,3,3,0,0,20,662,959.8,1098.5,1084,314.2,8.3,Gylfi,Sigurdsson
,,,,,,,,,,,,,,,,,,,,,,,,11,3,53,18,572,3.4,0,0,0,1,12,0,0,0,0,0,0,0,80,91.8,159.1,85,33.6,0,11,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nikola,Vlasic
,,,,,,,,,,,,,,,,,,,,,,,,11,3,45,7,192,1.6,0,0,0,0,2,0,0,0,1,0,0,0,20,9.4,3.8,0,1.3,0,11,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beni,Baningime
11,4,45,17,347,3.8,1,0,0,0,7,0,0,0,1,0,0,1,46,53.2,10,82,14.1,0.1,11,4,49,88,1871,18,4,8,1,6,28,0,0,0,4,0,0,3,255,354,322.6,630,130.2,3.5,11,4,54,92,1769,17,6,5,0,8,26,0,0,0,3,0,0,3,267,321.8,185.7,618,111.5,1.9,Dominic,Calvert-Lewin
,,,,,,,,,,,,,,,,,,,,,,,,11,4,67,55,984,8.2,5,0,2,4,13,0,0,0,0,0,0,9,192,232.4,226.4,304,75.6,2.1,11,4,64,56,1044,8.8,3,3,0,1,17,0,0,0,3,0,0,3,166,212.6,172.2,546,92.8,1.5,Cenk,Tosun
,,,,,,,,,,,,,,,,,,,,,,,,57,3,58,125,2817,21.6,5,8,2,8,54,0,0,0,4,0,0,4,304,497,384.7,1217,209.3,6.5,11,3,64,153,2662,23.9,13,3,2,11,36,0,0,0,5,1,0,12,400,698.4,350.7,1209,224.5,13.3,Richarlison,de Andrade
11,3,59,119,2074,20.2,4,8,2,11,26,0,0,0,2,0,0,8,420,439.6,682.1,739,185.4,2.2,11,3,60,5,135,0.8,0,0,0,0,8,0,0,0,1,0,0,0,19,16.4,20.2,42,7.9,0.8,11,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kevin,Mirallas
,,,,,,,,,,,,,,,,,,,,,,,,11,4,70,10,275,1.4,0,0,0,1,7,0,0,0,0,0,0,0,21,8.8,28.3,67,9.8,0.4,11,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Sandro,Ramírez
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,54,158,2964,29.3,4,5,4,13,38,1,0,0,5,1,0,22,736,883,1142,300,232.7,10.2,Lucas,Digne
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,54,36,891,6.7,1,0,0,3,13,0,0,0,3,0,0,2,176,198.2,37.5,61,29.6,0.5,Yerry,Mina
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,59,88,2108,14.9,1,4,0,13,19,0,0,0,5,0,0,5,319,366,589.6,377,133.3,0.3,Bernard,Anício Caldeira Duarte
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,54,64,1977,11.9,1,2,1,9,28,0,0,0,7,0,0,2,268,268.4,154.6,207,63.1,0.2,André Filipe,Tavares Gomes
8,2,53,15,250,2.8,0,1,0,0,8,0,0,0,0,0,0,3,69,60.6,13.5,4,7.8,0.3,110,2,54,87,2887,16.1,1,0,0,7,50,0,0,0,1,0,0,5,554,814.2,91.8,235,114.4,2,11,2,50,112,2613,22.4,2,2,2,10,39,0,0,0,3,1,0,12,543,565.2,83.7,235,88.8,1,Kurt,Zouma
