team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,first_name,second_name,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,team_code_19_20,element_type_19_20,now_cost_19_20,total_points_19_20,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,42,0,0,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,570,75,0.0,554,76,0.0,528,73,0.0,572,74,0.5
21.0,1.0,46.0,64.0,1440.0,13.9,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,1.0,0.0,53.0,6.0,311.0,367.8,10.0,0.0,37.7,1.7,Adrián,San Miguel del Castillo,21.0,1.0,40.0,72.0,1710.0,18.0,0.0,0.0,1.0,6.0,29.0,0.0,0.0,0.0,2.0,0.0,69.0,5.0,374.0,470.4,0.0,0.0,47.0,2.4,21.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,14,1,40,27,873,6.8,0,0,0,2,10,0,0,0,1,0,18,0,136,131.4,357,26,0.0,509,22,0.0,478,14,13.2,412,26,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,42,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,551,52,0.0,534,32,0.0,506,26,0.0,553,52,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,592,70,0.0,582,58,0.0,565,53,0.0,595,70,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,45,2,7,0.4,0,0,0,0,0,0,0,0,0,0,0,0,6,1.8,497,210,1.7,458,205,0.0,606,249,0.4,501,215,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,45,13,121,2.9,1,0,0,1,1,0,0,0,0,0,0,0,46,49.4,421,174,15.6,412,194,65.0,328,161,12.9,414,178,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,40,14,228,3.5,0,0,0,1,2,0,0,0,1,0,0,3,53,49.4,420,158,53.3,341,117,98.0,285,85,20.0,396,145,0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,515,185,0.0,495,185,0.0,463,175,0.0,517,185,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,58,11,241,1.9,0,0,0,0,2,0,0,0,0,0,0,0,20,17.4,456,190,29.9,379,186,85.0,299,150,12.7,415,179,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,523,193,0.0,504,194,0.0,473,185,0.0,525,193,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,63,63,1096,10.0,1,0,1,8,5,0,0,0,1,0,0,0,298,246.8,276,111,62.2,328,109,79.0,309,101,38.7,334,119,4.1
6.0,2.0,62.0,142.0,2701.0,22.9,0.0,6.0,3.0,14.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,640.0,564.0,570.5,264.0,140.2,27.6,Kyle,Walker,43.0,2.0,66.0,138.0,2784.0,20.9,0.0,6.0,3.0,15.0,22.0,1.0,0.0,0.0,2.0,1.0,0.0,8.0,691.0,542.4,511.4,117.0,117.1,12.3,43.0,2.0,64.0,150.0,2776.0,23.4,1.0,1.0,2.0,18.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,684.0,498.8,448.4,183.0,113.1,12.1,43,2,57,114,2392,20.0,1,4,2,12,24,0,0,0,5,0,0,7,573,435.6,168,63,394.4,100,20,169.0,224,53,100.1,151,40,13.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,55,74,1491,13.5,0,2,0,9,13,0,0,0,3,0,0,3,378,243.0,280,112,403.2,99,19,106.0,271,79,75.5,214,59,1.6
43.0,3.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oleksandr,Zinchenko,43.0,3.0,50.0,16.0,530.0,3.2,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104.0,116.4,145.9,21.0,28.3,0.0,43.0,3.0,47.0,44.0,1151.0,9.4,0.0,3.0,0.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,230.0,279.2,278.6,77.0,63.5,0.2,43,2,52,49,1271,9.4,0,0,0,6,15,0,0,0,0,1,0,1,295,232.0,291,116,375.8,111,24,102.0,279,82,71.2,227,66,2.4
43.0,2.0,46.0,59.0,2014.0,12.8,0.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,435.0,441.4,78.0,174.0,69.7,13.3,John,Stones,43.0,2.0,53.0,70.0,1301.0,13.2,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,334.0,283.4,26.3,120.0,43.2,3.1,43.0,2.0,52.0,83.0,1761.0,16.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,431.0,376.6,115.5,49.0,54.1,4.6,43,2,53,34,1118,6.4,0,0,0,3,16,0,0,0,0,0,0,0,231,216.4,307,118,53.0,343,118,66.0,325,111,33.7,349,124,1.0
43.0,2.0,59.0,100.0,2592.0,16.9,1.0,2.0,2.0,9.0,28.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,640.0,772.4,125.6,276.0,117.6,3.2,Nicolás,Otamendi,43.0,2.0,64.0,156.0,2966.0,24.4,4.0,0.0,4.0,15.0,25.0,1.0,0.0,0.0,9.0,0.0,0.0,21.0,742.0,846.6,224.6,363.0,143.7,25.8,43.0,2.0,60.0,70.0,1233.0,11.7,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,335.0,281.2,53.7,143.0,47.8,2.6,43,2,48,82,1710,17.1,2,1,1,7,21,0,0,0,3,0,0,6,389,443.6,159,58,65.5,321,104,319.0,128,19,82.7,196,53,2.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,650,222,0.0,646,222,0.0,642,221,0.0,652,222,0.0
43.0,4.0,127.0,175.0,2404.0,13.8,20.0,5.0,6.0,8.0,30.0,0.0,0.0,1.0,4.0,1.0,0.0,32.0,640.0,871.8,518.2,1853.0,323.9,17.6,Sergio,Agüero,43.0,4.0,115.0,169.0,1960.0,14.7,21.0,6.0,4.0,13.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,740.0,966.4,570.8,1484.0,302.5,10.7,43.0,4.0,120.0,201.0,2457.0,16.8,21.0,11.0,4.0,17.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,26.0,740.0,946.6,523.7,1685.0,315.4,42.7,43,4,116,132,1449,11.4,16,6,4,5,18,0,0,1,1,0,0,14,509,641.2,66,10,256.4,163,24,1188.0,17,12,208.2,33,12,11.8
43.0,4.0,91.0,67.0,651.0,7.4,7.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,258.0,335.8,165.9,436.0,92.9,14.7,Gabriel Fernando,de Jesus,43.0,4.0,104.0,126.0,1660.0,12.1,13.0,7.0,3.0,9.0,12.0,0.0,0.0,2.0,6.0,0.0,0.0,18.0,473.0,603.6,360.3,1089.0,204.9,17.1,43.0,4.0,99.0,79.0,1017.0,8.0,7.0,3.0,2.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,259.0,395.2,300.5,864.0,156.3,1.6,43,4,99,146,2018,14.7,14,8,3,12,14,0,0,1,3,0,0,17,535,757.6,36,7,447.7,72,8,1620.0,5,3,282.1,13,6,8.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1,61,133,3071,21.8,0,0,0,16,31,0,0,0,3,1,68,2,645,608.6,73,15,16.0,410,4,0.0,662,72,62.3,261,15,13.4
43.0,1.0,50.0,73.0,1968.0,14.6,0.0,0.0,1.0,6.0,26.0,0.0,1.0,0.0,0.0,0.0,33.0,3.0,366.0,292.2,0.0,0.0,28.9,1.2,Claudio,Bravo,43.0,1.0,45.0,10.0,224.0,2.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,42.0,45.2,0.0,0.0,4.5,0.5,43.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,43,1,47,11,346,2.3,0,0,0,1,7,0,0,0,0,0,8,0,69,57.8,417,32,0.0,630,63,0.0,621,60,5.8,446,32,0.3
43.0,3.0,75.0,149.0,2509.0,19.9,7.0,14.0,2.0,9.0,27.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,468.0,527.0,688.3,1170.0,237.7,10.6,Raheem,Sterling,43.0,3.0,91.0,229.0,2584.0,25.2,18.0,17.0,7.0,13.0,23.0,0.0,0.0,0.0,3.0,1.0,0.0,19.0,701.0,969.8,838.2,1488.0,329.7,27.6,43.0,3.0,117.0,234.0,2770.0,20.0,17.0,15.0,6.0,17.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,743.0,1060.0,937.4,1572.0,357.1,24.8,43,3,120,204,2651,17.0,20,6,7,13,31,0,0,2,5,0,0,20,642,921.6,13,4,751.3,23,20,1829.0,2,2,350.2,3,3,23.2
43.0,3.0,105.0,199.0,2877.0,19.0,6.0,21.0,5.0,11.0,34.0,0.0,0.0,1.0,4.0,0.0,0.0,33.0,825.0,872.4,1702.0,790.0,336.6,10.4,Kevin,De Bruyne,43.0,3.0,103.0,209.0,3073.0,20.3,8.0,18.0,5.0,19.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,872.0,1146.6,1744.2,797.0,368.9,21.4,43.0,3.0,96.0,59.0,968.0,6.1,2.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,268.0,301.4,562.3,317.0,117.9,3.4,43,3,106,251,2790,23.7,13,23,9,18,22,0,0,0,3,0,0,35,988,1322.2,1,1,1990.8,1,1,1005.0,27,11,432.1,1,1,48.9
43.0,3.0,77.0,105.0,1781.0,13.6,5.0,7.0,0.0,9.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,343.0,397.2,505.1,632.0,153.7,7.5,Leroy,Sané,43.0,3.0,87.0,179.0,2415.0,20.6,10.0,15.0,5.0,12.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,647.0,842.4,891.3,1013.0,274.4,13.4,43.0,3.0,93.0,156.0,1857.0,16.8,10.0,12.0,3.0,9.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,520.0,716.8,645.0,1039.0,240.3,7.3,43,3,91,1,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,666,277,1.1,468,210,11.0,415,191,1.0,494,210,0.2
13.0,3.0,89.0,120.0,2826.0,13.5,6.0,4.0,0.0,9.0,48.0,0.0,0.0,2.0,4.0,0.0,0.0,9.0,437.0,573.0,802.1,898.0,227.8,8.2,Riyad,Mahrez,13.0,3.0,87.0,195.0,2948.0,22.4,12.0,13.0,4.0,9.0,51.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,682.0,966.0,924.0,932.0,282.6,8.2,43.0,3.0,82.0,102.0,1331.0,12.4,7.0,4.0,3.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,349.0,459.4,450.8,731.0,164.1,1.7,43,3,86,175,1934,20.3,11,14,5,10,15,0,0,0,0,0,0,17,668,814.2,31,10,885.8,13,10,1094.0,22,9,279.5,14,7,10.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3,76,116,2021,15.3,6,7,2,9,24,0,0,0,5,0,0,7,526,626.2,69,20,773.2,21,18,927.0,31,15,232.5,23,14,8.1
43.0,3.0,86.0,130.0,2760.0,15.1,4.0,9.0,1.0,12.0,32.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,621.0,671.2,1388.4,801.0,286.2,2.8,David,Silva,43.0,3.0,82.0,169.0,2431.0,20.6,9.0,11.0,6.0,14.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,26.0,671.0,875.8,1118.5,867.0,286.5,11.5,43.0,3.0,85.0,143.0,2399.0,16.8,6.0,8.0,2.0,16.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,614.0,715.2,1150.3,1092.0,295.8,4.4,43,3,75,139,1821,18.5,6,12,6,11,15,0,0,0,0,0,0,15,549,639.6,68,19,735.8,24,21,937.0,29,13,231.2,24,15,9.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3,55,69,888,12.5,5,2,1,4,7,0,0,0,0,0,0,4,261,312.2,234,96,301.6,137,85,466.0,81,40,108.1,132,72,6.0
43.0,3.0,53.0,78.0,2755.0,14.7,2.0,1.0,0.0,10.0,27.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,483.0,546.6,575.7,364.0,148.5,1.5,Fernando,Luiz Rosa,43.0,3.0,50.0,120.0,2880.0,24.0,5.0,4.0,2.0,15.0,24.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,596.0,800.2,511.9,411.0,172.4,4.6,43.0,3.0,53.0,79.0,2375.0,14.9,1.0,3.0,1.0,12.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,444.0,534.6,396.8,208.0,114.2,2.9,43,3,51,55,2394,10.8,0,1,0,10,27,1,0,0,7,2,0,1,401,557.6,95,31,146.2,244,142,175.0,219,116,87.9,184,95,0.6
43.0,3.0,49.0,41.0,704.0,8.4,3.0,1.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,196.0,186.8,209.6,199.0,59.6,1.3,Ilkay,Gündogan,43.0,3.0,54.0,82.0,1504.0,15.2,4.0,2.0,2.0,6.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,376.0,381.4,406.4,408.0,119.3,2.3,43.0,3.0,54.0,113.0,2129.0,20.9,6.0,3.0,1.0,13.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,528.0,548.8,819.7,447.0,181.6,2.3,43,3,51,65,2012,12.7,2,1,0,7,28,0,0,1,7,0,0,4,382,408.4,183,73,592.3,36,29,374.0,102,52,137.5,84,49,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,46,11,422,2.4,0,1,0,0,7,0,0,0,1,0,0,1,94,92.6,386,148,164.0,226,59,58.0,338,120,31.6,355,129,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3,53,92,2480,17.4,3,2,1,14,27,0,0,0,8,0,0,5,516,599.2,78,24,532.6,50,38,193.0,202,107,132.3,93,53,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,51,45,1205,8.8,0,0,0,5,11,0,0,0,4,0,0,3,299,265.0,269,107,287.6,148,35,141.0,242,62,69.3,235,69,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,45,38,790,8.4,0,0,0,5,7,0,0,0,1,0,0,0,189,153.0,346,135,42.2,356,124,26.0,378,137,22.2,385,139,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,524,41,0.0,505,19,0.0,474,11,0.0,526,41,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,543,204,0.0,525,205,0.0,494,196,0.0,545,204,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,620,247,0.0,610,248,0.0,596,242,0.0,622,249,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3,45,1,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,3.8,487,206,2.0,454,204,7.0,426,198,1.3,486,205,0.0
31.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron,Wan-Bissaka,31.0,3.0,45.0,15.0,627.0,3.3,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,116.0,207.2,60.0,2.0,26.8,0.0,31.0,2.0,46.0,120.0,3134.0,26.1,0.0,3.0,2.0,12.0,47.0,0.0,0.0,0.0,4.0,1.0,0.0,18.0,672.0,863.4,266.8,139.0,127.1,26.3,1,2,55,127,3070,23.1,0,4,3,12,33,0,0,0,8,0,0,16,659,749.2,40,12,443.3,77,14,133.0,247,64,132.8,91,15,18.9
88.0,2.0,44.0,71.0,2307.0,16.1,2.0,3.0,0.0,4.0,53.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,483.0,707.6,157.2,439.0,130.6,0.8,Harry,Maguire,13.0,2.0,55.0,117.0,3420.0,21.3,2.0,4.0,1.0,9.0,60.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,716.0,955.8,254.3,478.0,168.8,10.9,13.0,2.0,54.0,92.0,2596.0,17.0,3.0,1.0,2.0,6.0,41.0,0.0,0.0,0.0,6.0,1.0,0.0,10.0,533.0,715.8,165.3,462.0,134.3,8.3,1,2,53,123,3420,23.2,1,0,1,13,36,0,0,0,6,0,0,5,681,772.0,34,8,214.6,189,43,371.0,104,13,136.2,85,12,11.2
1.0,2.0,58.0,52.0,1217.0,9.0,1.0,1.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,282.0,342.6,36.1,95.0,47.4,1.1,Chris,Smalling,1.0,2.0,57.0,123.0,2535.0,21.6,4.0,0.0,2.0,11.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,590.0,743.8,35.3,230.0,101.2,11.5,1.0,2.0,56.0,56.0,2127.0,10.0,1.0,0.0,1.0,4.0,36.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,335.0,453.4,31.0,176.0,66.0,1.4,1,2,52,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,654,223,0.0,651,223,0.0,648,223,0.0,655,223,0.1
1.0,3.0,50.0,26.0,760.0,5.2,0.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,154.0,147.4,167.0,61.0,37.6,0.1,Ashley,Young,1.0,3.0,48.0,98.0,2444.0,20.4,2.0,6.0,1.0,9.0,26.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,479.0,601.2,502.3,213.0,131.6,2.4,1.0,2.0,57.0,73.0,2568.0,12.8,2.0,3.0,1.0,4.0,44.0,0.0,0.0,0.0,8.0,1.0,0.0,4.0,450.0,554.4,650.5,124.0,133.0,1.7,1,2,54,24,953,4.4,0,0,0,2,10,0,0,0,5,0,0,0,158,155.6,343,133,316.6,133,32,18.0,400,147,49.1,308,103,0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,53,116,3092,21.9,1,0,1,12,32,1,0,0,6,0,0,9,618,554.0,99,39,73.6,305,98,79.0,308,100,70.7,230,67,1.2
1.0,2.0,52.0,45.0,688.0,8.7,0.0,3.0,2.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,202.0,139.2,160.5,64.0,36.5,6.4,Luke,Shaw,1.0,2.0,48.0,48.0,787.0,10.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,216.0,142.6,127.0,144.0,41.5,0.5,1.0,2.0,51.0,91.0,2591.0,17.8,1.0,5.0,1.0,6.0,39.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,489.0,586.2,505.6,287.0,138.1,8.1,1,2,54,67,1730,12.4,0,0,0,8,15,0,0,0,7,0,0,2,381,344.2,218,83,321.2,131,30,187.0,208,44,85.1,188,50,0.7
1.0,2.0,52.0,77.0,1663.0,14.8,1.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,394.0,446.4,71.0,147.0,66.5,0.7,Marcos,Rojo,1.0,2.0,54.0,23.0,639.0,4.3,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,126.0,151.4,26.0,47.0,22.5,0.1,1.0,2.0,49.0,2.0,209.0,0.4,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,42.2,3.1,63.0,10.9,0.1,1,2,48,3,121,0.6,0,0,0,0,2,0,0,0,1,0,0,0,9,20.2,450,170,1.9,455,172,6.0,433,160,2.8,471,174,0.1
1.0,2.0,55.0,105.0,2058.0,19.1,0.0,0.0,1.0,13.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,542.0,481.2,31.0,98.0,61.2,8.3,Eric,Bailly,1.0,2.0,60.0,55.0,1000.0,9.2,1.0,0.0,1.0,7.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,248.0,222.0,28.4,79.0,33.0,5.7,1.0,2.0,50.0,16.0,636.0,3.2,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,109.0,125.0,3.4,35.0,16.5,1.3,1,2,47,9,148,1.9,0,0,0,1,1,0,0,0,0,0,0,0,40,32.0,438,166,1.0,470,177,0.0,627,217,3.3,463,170,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,49,4,65,0.8,0,0,0,0,1,0,0,0,0,0,0,0,10,10.4,466,175,4.3,442,165,6.0,434,161,1.9,478,176,0.1
1.0,2.0,50.0,70.0,1333.0,14.0,0.0,0.0,1.0,9.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,319.0,206.0,74.0,13.0,29.4,1.0,Matteo,Darmian,1.0,2.0,49.0,27.0,443.0,5.5,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,119.0,95.0,25.3,6.0,12.6,0.2,1.0,2.0,46.0,14.0,443.0,3.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,83.0,84.2,34.9,7.0,12.6,0.2,1,2,49,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,645,220,0.0,640,220,0.0,636,219,0.0,647,220,0.0
1.0,2.0,45.0,55.0,1584.0,12.2,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,362.0,437.8,35.2,89.0,56.3,0.7,Phil,Jones,1.0,2.0,55.0,116.0,1973.0,21.1,0.0,0.0,2.0,15.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,19.0,554.0,486.4,36.6,12.0,53.6,5.2,1.0,2.0,51.0,43.0,1261.0,8.4,0.0,1.0,1.0,3.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,273.0,300.8,44.8,42.0,39.0,0.5,1,2,47,2,135,0.4,0,0,0,0,3,0,0,0,0,0,0,0,22,21.4,449,169,3.0,448,168,23.0,387,140,4.7,454,166,0.1
