team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,first_name,second_name,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,43,2,21,0.5,0,0,0,0,2,0,0,0,0,0,0,0,6,0.6,1.0,8.0,0.9,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,43,22,435,5.1,1,0,0,0,14,0,0,0,0,0,0,0,67,81.8,83.3,168.0,32.9,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,48,76,1810,15.8,3,2,0,7,32,0,0,0,2,0,0,3,191,285.6,267.0,550.0,109.5,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4,46,33,741,7.2,1,1,0,2,19,0,0,0,1,0,0,2,93,103.6,159.5,270.0,53.3,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4,44,5,32,1.1,0,0,0,0,3,0,0,0,0,0,0,0,13,2.0,1.5,8.0,1.0,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4,52,80,1413,15.4,5,3,2,4,30,0,0,0,0,0,0,9,276,296.6,224.4,392.0,91.0,0.9
88.0,4.0,55.0,44.0,1096.0,8.0,4.0,1.0,1.0,2.0,30.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,125.0,205.8,163.0,417.0,76.8,0.4,Oumar,Niasse,11.0,4.0,46.0,83.0,1076.0,18.0,8.0,3.0,3.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,248.0,370.6,159.2,634.0,115.2,5.0,97,4,50,30,988,6.0,0,0,0,5,13,0,0,0,0,0,0,0,29,70.8,85.7,317.0,47.1,0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,2,41,9,630,2.2,0,0,0,1,17,0,0,0,3,0,0,0,72,106.4,69.7,19.0,19.6,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,44,106,2569,24.1,5,4,1,9,53,0,0,0,6,0,0,5,398,515.8,798.4,387.0,170.2,2.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,45,24,365,5.3,1,1,0,1,6,0,0,0,1,0,0,0,80,90.4,87.7,89.0,26.7,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4,45,3,49,0.7,0,0,0,0,1,0,0,0,0,0,0,0,7,4.2,10.9,12.0,2.7,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,2,43,17,554,4.0,0,1,0,1,14,0,0,0,2,0,0,0,81,69.0,30.2,22.0,12.0,0.0
8.0,1.0,59.0,141.0,3240.0,23.9,0.0,0.0,1.0,16.0,28.0,0.0,0.0,0.0,1.0,0.0,69.0,0.0,623.0,517.6,0.0,0.0,52.0,14.1,Thibaut,Courtois,8.0,1.0,53.0,136.0,3150.0,25.7,0.0,0.0,0.0,15.0,34.0,0.0,0.0,0.0,2.0,0.0,77.0,4.0,635.0,549.0,0.0,0.0,55.2,10.3,8,1,55,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5
43.0,1.0,48.0,64.0,1452.0,13.3,0.0,0.0,0.0,6.0,13.0,0.0,1.0,0.0,0.0,0.0,31.0,1.0,295.0,266.6,0.0,0.0,26.8,3.8,Willy,Caballero,8.0,1.0,48.0,11.0,270.0,2.3,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,54.0,55.2,0.0,0.0,5.5,0.1,8,1,47,13,180,2.8,0,0,0,2,0,0,0,0,0,0,3,0,45,24.6,1.0,0.0,2.6,0.1
8.0,2.0,64.0,170.0,3420.0,26.6,1.0,5.0,2.0,16.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,872.0,792.8,422.8,150.0,136.8,18.1,César,Azpilicueta,8.0,2.0,69.0,175.0,3330.0,25.4,2.0,6.0,4.0,15.0,38.0,1.0,0.0,0.0,1.0,0.0,0.0,25.0,913.0,967.4,535.7,168.0,167.5,21.0,8,2,64,158,3402,24.7,1,6,2,16,39,0,0,0,4,0,0,11,822,815.0,525.1,286.0,163.2,9.6
8.0,2.0,67.0,178.0,3296.0,26.6,6.0,0.0,3.0,17.0,29.0,1.0,0.0,0.0,5.0,0.0,0.0,15.0,778.0,831.6,100.8,400.0,133.3,15.3,Gary,Cahill,8.0,2.0,62.0,74.0,2082.0,11.9,0.0,0.0,0.0,9.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,447.0,496.6,55.6,99.0,65.4,3.0,8,2,50,2,22,0.4,0,0,0,0,0,0,0,0,0,0,0,0,6,4.8,0.0,0.0,0.5,0.5
8.0,2.0,69.0,177.0,2693.0,25.7,6.0,5.0,3.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,675.0,618.2,420.4,536.0,157.6,16.0,Marcos,Alonso,8.0,2.0,71.0,165.0,2855.0,23.2,7.0,2.0,5.0,13.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,650.0,697.8,549.6,822.0,207.1,16.2,8,2,62,161,2759,26.0,2,8,4,14,28,0,0,0,6,0,0,21,702,619.0,520.1,475.0,161.7,22.1
8.0,2.0,62.0,132.0,2954.0,21.3,1.0,1.0,1.0,15.0,26.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,675.0,651.0,158.1,280.0,109.1,5.0,David,Luiz Moreira Marinho,8.0,2.0,57.0,32.0,838.0,5.6,1.0,2.0,0.0,3.0,13.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,186.0,210.2,22.3,65.0,29.6,8.1,8,2,58,164,3238,28.3,3,2,4,16,36,0,0,0,3,0,0,19,794,859.0,358.7,363.0,158.0,11.7
8.0,3.0,55.0,105.0,2485.0,19.1,3.0,3.0,1.0,17.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,476.0,528.6,456.2,683.0,166.7,2.2,Victor,Moses,8.0,2.0,65.0,131.0,2109.0,20.2,3.0,6.0,4.0,11.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,486.0,417.0,358.1,482.0,125.9,2.9,8,2,55,2,26,0.4,0,0,0,0,1,0,0,0,0,0,0,0,3,1.2,12.7,6.0,2.0,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,59,116,2871,19.7,1,2,2,12,35,0,0,0,7,0,0,9,609,566.8,143.6,273.0,98.5,2.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,50,22,615,4.4,0,0,0,3,7,0,0,0,1,0,0,0,133,120.6,8.4,6.0,13.6,0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,50,9,125,1.8,0,0,0,1,0,0,0,0,0,0,0,0,30,17.4,14.7,29.0,6.1,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,52,22,660,4.2,0,0,0,2,11,0,0,0,0,0,0,1,130,104.6,113.8,81.0,30.0,0.2
8.0,3.0,105.0,224.0,2985.0,21.3,16.0,9.0,5.0,17.0,29.0,0.0,0.0,1.0,3.0,0.0,0.0,33.0,869.0,1044.6,1306.8,1162.0,351.6,30.6,Eden,Hazard,8.0,3.0,105.0,173.0,2417.0,16.5,12.0,6.0,5.0,12.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,699.0,928.0,1127.3,1115.0,317.3,6.4,8,3,110,238,2918,21.6,16,15,9,12,35,0,0,0,2,0,0,35,879,1306.2,1471.2,1546.0,432.7,27.2
8.0,3.0,70.0,121.0,1340.0,17.3,5.0,15.0,3.0,4.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0,529.0,635.0,881.8,325.0,184.1,3.3,Cesc,Fàbregas,8.0,3.0,68.0,89.0,2300.0,13.1,2.0,4.0,1.0,11.0,26.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,539.0,713.8,1349.3,485.0,254.9,3.1,8,3,62,6,175,1.0,0,0,0,0,2,0,0,0,1,0,0,0,36,37.0,58.5,14.0,10.9,0.3
8.0,3.0,70.0,114.0,1534.0,16.3,8.0,3.0,4.0,6.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,441.0,491.4,809.4,522.0,182.1,3.5,Willian,Borges Da Silva,8.0,3.0,70.0,130.0,1874.0,18.6,6.0,8.0,3.0,9.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,522.0,640.0,891.5,715.0,224.5,12.6,8,3,71,108,2091,15.2,3,7,0,11,25,0,0,0,2,0,0,6,475,557.6,1165.5,742.0,246.7,3.8
8.0,3.0,68.0,162.0,2140.0,23.8,9.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,580.0,639.0,697.9,669.0,198.8,8.5,Pedro,Rodríguez Ledesma,8.0,3.0,77.0,81.0,1511.0,10.5,4.0,2.0,1.0,8.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,272.0,338.4,410.0,498.0,124.6,1.0,8,3,62,112,1768,18.1,8,2,2,7,19,0,0,0,2,0,0,12,440,530.2,503.5,733.0,176.5,3.3
8.0,3.0,47.0,83.0,3138.0,17.7,1.0,1.0,0.0,13.0,33.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,554.0,515.4,432.8,244.0,119.0,11.7,N'Golo,Kanté,8.0,3.0,49.0,101.0,2994.0,20.6,1.0,2.0,0.0,16.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,655.0,676.0,638.2,199.0,151.7,11.7,8,3,49,116,3092,23.7,4,4,1,14,38,0,0,0,3,0,0,3,563,683.6,766.3,412.0,186.4,15.8
11.0,3.0,70.0,144.0,2900.0,20.6,5.0,11.0,2.0,12.0,36.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,534.0,692.4,1237.6,973.0,290.3,6.6,Ross,Barkley,8.0,3.0,73.0,3.0,129.0,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,34.7,45.0,10.1,0.2,8,3,50,79,1231,15.8,3,5,2,7,13,0,0,0,1,0,0,5,300,324.0,349.0,429.0,110.0,1.3
13.0,3.0,53.0,69.0,2466.0,13.0,1.0,1.0,0.0,8.0,44.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,384.0,401.8,307.1,213.0,92.0,3.6,Daniel,Drinkwater,8.0,3.0,47.0,24.0,520.0,5.1,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0,116.4,88.1,54.0,25.7,0.2,8,3,46,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,49,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,42,18,388,4.3,0,1,0,2,5,0,0,0,0,0,0,1,83,89.2,143.2,133.0,36.2,2.2
8.0,3.0,50.0,6.0,35.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.8,3.9,25.0,3.4,0.1,Ruben,Loftus-Cheek,31.0,3.0,44.0,77.0,1871.0,17.5,2.0,5.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,337.0,379.2,377.0,487.0,124.5,3.5,8,3,52,79,980,15.2,6,2,2,5,9,0,0,0,0,0,0,6,292,391.6,254.9,346.0,99.4,0.8
3.0,4.0,81.0,116.0,1206.0,14.3,12.0,5.0,3.0,4.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,432.0,522.6,275.1,797.0,158.9,4.7,Olivier,Giroud,8.0,4.0,84.0,77.0,981.0,9.2,7.0,1.0,2.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,273.0,307.0,311.1,673.0,129.0,3.7,8,4,77,55,828,7.1,2,4,0,6,5,0,0,0,1,0,0,2,169,183.2,253.6,519.0,94.5,1.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,84,46,936,5.5,5,0,1,6,11,0,0,0,3,0,0,3,119,219.8,130.2,523.0,86.3,1.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,46,96,3156,20.9,2,0,1,16,37,0,0,0,8,0,0,4,577,691.4,628.4,122.0,144.2,5.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,54,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,54,142,3240,26.3,0,0,2,14,39,0,1,0,2,0,82,7,685,681.0,0.1,0.0,68.0,4.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,57,64,1725,11.2,0,2,0,9,19,0,0,0,3,0,0,2,343,315.4,468.8,311.0,109.9,0.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,90,53,1084,5.9,5,0,1,5,15,0,0,0,0,0,0,6,178,240.4,241.7,644.0,112.0,1.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
31.0,1.0,43.0,92.0,2610.0,21.4,0.0,0.0,2.0,7.0,46.0,0.0,0.0,0.0,1.0,0.0,83.0,4.0,497.0,600.4,31.1,0.0,63.2,3.1,Wayne,Hennessey,31.0,1.0,44.0,99.0,2430.0,22.5,0.0,0.0,2.0,7.0,41.0,0.0,0.0,0.0,1.0,0.0,91.0,11.0,506.0,603.8,10.0,0.0,61.4,3.1,31,1,44,67,1575,15.2,0,0,1,5,26,0,1,0,0,0,44,6,311,358.8,0.0,0.0,35.9,2.4
31.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Julian,Speroni,31.0,1.0,40.0,36.0,990.0,9.0,0.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,175.0,213.6,0.0,0.0,21.3,2.9,31,1,39,1,90,0.3,0,0,0,0,4,0,0,0,0,0,5,0,16,31.4,0.0,0.0,3.1,10.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,43,81,1754,18.8,0,0,2,7,23,0,0,0,2,0,64,8,378,448.0,0.0,0.0,44.8,2.4
31.0,2.0,48.0,75.0,1974.0,15.6,3.0,0.0,2.0,6.0,36.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,359.0,471.0,35.7,213.0,72.1,0.2,James,Tomkins,31.0,2.0,44.0,99.0,2386.0,22.5,3.0,0.0,2.0,9.0,32.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,512.0,712.6,22.4,309.0,104.7,4.4,31,2,43,86,2561,20.0,1,1,0,10,37,0,0,0,6,0,0,0,504,560.8,83.0,276.0,92.3,2.3
31.0,2.0,51.0,61.0,1752.0,12.0,3.0,1.0,2.0,2.0,36.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,310.0,459.0,73.1,426.0,96.0,2.1,Scott,Dann,31.0,2.0,46.0,32.0,1434.0,7.0,1.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,211.0,342.2,62.3,268.0,67.0,0.3,31,2,44,23,661,5.2,0,1,0,2,10,0,0,0,1,0,0,0,129,186.2,22.5,71.0,28.1,0.1
31.0,2.0,42.0,46.0,2124.0,11.0,0.0,2.0,0.0,2.0,44.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,323.0,421.8,125.1,61.0,61.0,0.6,Martin,Kelly,31.0,2.0,41.0,34.0,1193.0,8.3,0.0,0.0,0.0,4.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,185.0,222.6,25.7,84.0,33.3,0.6,31,2,39,26,1110,6.7,0,0,0,3,21,1,0,0,2,0,0,1,166,269.8,17.1,34.0,32.2,5.0
31.0,2.0,47.0,47.0,1139.0,10.0,0.0,2.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,237.0,214.2,100.4,65.0,38.1,0.3,Jeffrey,Schlupp,31.0,2.0,47.0,50.0,1742.0,10.6,0.0,2.0,0.0,3.0,30.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,281.0,339.6,189.7,155.0,68.6,0.2,31,2,43,91,1660,21.2,4,3,2,4,26,0,0,0,1,0,0,3,301,385.2,240.5,430.0,105.7,2.5
31.0,2.0,49.0,98.0,2498.0,20.0,5.0,1.0,4.0,5.0,53.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,534.0,616.0,534.2,383.0,153.5,3.6,Patrick,van Aanholt,31.0,2.0,52.0,95.0,2182.0,18.3,5.0,1.0,3.0,6.0,38.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,448.0,537.0,303.8,319.0,116.3,3.1,31,2,55,140,3196,25.5,3,2,3,12,46,0,0,0,3,0,0,17,626,616.0,520.4,448.0,158.7,5.7
31.0,2.0,47.0,35.0,686.0,7.4,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,155.0,143.4,48.7,40.0,23.2,0.6,Mamadou,Sakho,31.0,2.0,46.0,81.0,1597.0,17.6,1.0,2.0,4.0,6.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,405.0,426.2,30.7,77.0,53.6,1.0,31,2,49,88,2416,18.0,0,0,0,9,35,0,0,0,2,0,0,13,533,540.6,78.2,47.0,66.6,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
31.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron,Wan-Bissaka,31.0,3.0,45.0,15.0,627.0,3.3,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,116.0,207.2,60.0,2.0,26.8,0.0,31,2,46,120,3134,26.1,0,3,2,12,47,0,0,0,4,1,0,18,672,863.4,266.8,139.0,127.1,26.3
31.0,3.0,47.0,93.0,1999.0,19.8,5.0,3.0,1.0,3.0,39.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,363.0,400.4,284.5,300.0,97.7,1.0,James,McArthur,31.0,3.0,44.0,101.0,2425.0,23.0,5.0,2.0,2.0,7.0,35.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,416.0,490.6,333.0,566.0,138.9,4.7,31,3,49,121,3057,24.7,3,7,1,11,49,0,0,0,7,0,0,7,500,666.8,457.2,487.0,161.3,3.4
31.0,3.0,53.0,7.0,142.0,1.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,21.8,31.6,32.0,8.7,0.0,Bakary,Sako,31.0,3.0,48.0,36.0,466.0,7.5,3.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115.0,143.2,103.1,227.0,46.9,0.1,31,3,49,4,26,0.8,0,0,0,0,2,0,0,0,0,0,0,0,10,3.0,0.5,0.0,0.3,0.0
31.0,3.0,57.0,116.0,2520.0,20.4,3.0,7.0,2.0,7.0,38.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,492.0,552.4,852.4,511.0,191.3,2.2,Andros,Townsend,31.0,3.0,56.0,121.0,3120.0,21.6,2.0,9.0,0.0,9.0,48.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,552.0,626.0,1012.1,587.0,222.8,1.4,31,3,56,135,3007,24.1,6,5,2,11,46,0,0,0,1,0,0,8,520,743.0,928.5,622.0,229.6,3.5
31.0,3.0,50.0,42.0,1224.0,8.4,2.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,169.0,192.4,96.5,130.0,41.8,0.1,Luka,Milivojevic,31.0,3.0,52.0,144.0,3079.0,27.7,10.0,2.0,2.0,8.0,52.0,0.0,0.0,1.0,8.0,0.0,0.0,21.0,630.0,873.8,379.0,432.0,168.6,13.5,31,3,65,166,3420,25.5,12,2,4,12,53,0,0,1,10,0,0,24,741,1078.2,910.1,473.0,246.3,10.6
31.0,3.0,58.0,149.0,3019.0,25.7,7.0,11.0,4.0,7.0,56.0,0.0,0.0,0.0,8.0,0.0,0.0,13.0,481.0,740.4,606.4,865.0,221.2,11.9,Wilfried,Zaha,31.0,3.0,71.0,136.0,2549.0,19.2,9.0,7.0,2.0,10.0,31.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,404.0,668.0,716.9,1125.0,251.0,10.6,31,4,70,143,3037,20.4,10,11,1,11,49,0,0,0,8,1,0,13,459,752.8,753.3,1200.0,270.6,15.6
31.0,4.0,72.0,136.0,3131.0,18.9,15.0,2.0,3.0,7.0,58.0,0.0,0.0,2.0,10.0,0.0,0.0,13.0,382.0,640.2,484.4,1762.0,286.1,9.5,Christian,Benteke,31.0,4.0,75.0,84.0,2234.0,11.2,3.0,7.0,0.0,6.0,36.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,174.0,325.2,406.7,845.0,157.5,2.5,31,4,63,33,807,5.2,1,1,0,3,13,0,0,0,1,0,0,3,65,106.0,118.4,348.0,56.1,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,4,48,12,173,2.5,0,0,0,0,3,0,0,0,0,0,0,0,32,19.2,38.3,59.0,11.3,0.1
21.0,3.0,50.0,79.0,2723.0,15.8,1.0,1.0,0.0,9.0,46.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,438.0,458.8,147.4,200.0,80.5,0.7,Cheikhou,Kouyaté,21.0,3.0,50.0,86.0,2798.0,17.2,2.0,3.0,0.0,7.0,56.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,367.0,480.0,262.4,320.0,106.1,0.3,31,3,47,67,1889,14.3,0,3,0,9,30,0,0,0,3,0,0,0,251,337.4,198.5,222.0,75.6,0.2
31.0,2.0,48.0,86.0,3417.0,17.9,0.0,1.0,0.0,7.0,63.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,568.0,608.2,263.7,129.0,100.4,0.9,Joel,Ward,31.0,2.0,47.0,41.0,1613.0,8.7,0.0,1.0,0.0,4.0,25.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,276.0,340.6,163.5,58.0,56.3,0.2,31,2,43,13,551,3.0,1,0,0,0,14,0,0,0,1,0,0,0,68,131.8,28.9,43.0,20.5,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
31.0,2.0,41.0,6.0,270.0,1.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,53.6,33.5,9.0,9.7,0.2,Pape,Souaré,31.0,2.0,45.0,1.0,8.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,1.1,0.0,0.1,0.0,31,2,42,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.1,0.0,0.1,0.1
31.0,4.0,55.0,18.0,412.0,3.3,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,87.6,36.2,132.0,25.0,0.3,Connor,Wickham,31.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,4,49,9,61,1.8,0,1,0,0,1,0,0,0,0,0,0,0,23,23.2,41.9,55.0,12.0,0.1
31.0,3.0,45.0,1.0,24.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,4.0,0.5,0.0,Sullay,Kaikai,31.0,3.0,43.0,1.0,13.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.2,0.3,0.0,0.6,0.1,31,3,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3,55,60,1405,10.9,1,3,0,6,24,0,0,0,3,0,0,0,223,236.0,309.9,433.0,98.0,0.2
