team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,team_code_19_20,element_type_19_20,now_cost_19_20,total_points_19_20,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20,team_code_20_21,element_type_20_21,now_cost_20_21,total_points_20_21,minutes_20_21,value_season_20_21,goals_scored_20_21,assists_20_21,dreamteam_count_20_21,clean_sheets_20_21,goals_conceded_20_21,own_goals_20_21,penalties_saved_20_21,penalties_missed_20_21,yellow_cards_20_21,red_cards_20_21,saves_20_21,bonus_20_21,bps_20_21,influence_20_21,influence_rank_20_21,influence_rank_type_20_21,creativity_20_21,creativity_rank_20_21,creativity_rank_type_20_21,threat_20_21,threat_rank_20_21,threat_rank_type_20_21,ict_index_20_21,ict_index_rank_20_21,ict_index_rank_type_20_21,selected_by_percent_20_21,first_name,second_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,44,1,15,0.2,0,0,0,0,0,0,0,0,0,0,2,0,8,16.6,461,37,0,588,57,0,570,53,1.7,482,38,0.1,Rúnar Alex,Rúnarsson
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,49,47,1529,9.6,0,2,0,6,18,0,0,0,5,0,0,0,273,289.4,239,100,195.7,195,119,129,258,129,61.7,258,119,0.3,Thomas,Partey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,56,40,861,7.1,1,2,1,3,12,0,0,0,0,0,0,3,183,169.8,317,137,322.8,121,82,167,213,109,65.9,247,115,0.6,Martin,Ødegaard
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,256,0,632,255,0,620,251,0,647,257,0,Miguel,Azeez
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3,1,44,33,770,7.5,0,0,0,3,9,0,0,0,2,0,34,1,169,256.8,272,23,0,575,56,0,557,51,25.8,372,23,3.8,7,1,53,186,3420,35.1,0,0,2,15,46,0,1,0,1,0,142,27,825,1067.2,4,2,20,390,2,0,703,76,108.5,121,2,37.9,Emiliano,Martínez
90,1,51,149,3150,29.2,0,0,4,10,48,0,1,0,1,0,142,21,741,1001.6,30.3,0,103.2,18.6,90,1,47,8,305,1.7,0,0,0,0,4,0,0,0,0,0,8,0,48,53.4,0,0,5.3,1.7,90,1,48,58,1710,12.1,0,0,0,4,27,0,0,0,3,0,63,4,323,442.8,20.1,4,46.6,0.5,7,1,43,59,1794,13.7,0,0,1,4,35,1,0,0,0,0,67,3,346,507.4,129,18,0.3,478,12,0,534,42,50.7,303,19,2.1,7,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,77,0,604,60,0,590,56,0,624,77,0.1,Tom,Heaton
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,41,39,1024,9.5,1,1,0,2,28,0,0,0,1,0,0,7,224,254.6,273,109,324.1,127,29,67,324,110,64.6,253,78,1,7,2,42,33,833,7.9,0,0,1,3,9,0,0,0,2,0,0,4,190,170.4,316,121,201.8,191,43,65,332,112,43.9,309,104,0.3,Ahmed,El Mohamady
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,44,12,190,2.7,0,0,0,0,6,0,0,0,0,0,0,0,37,13.4,462,193,27.2,390,187,13,408,188,5.5,449,191,0.3,7,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,217,0,556,217,0,537,208,0,581,220,0.1,Henri,Lansbury
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,42,22,1088,5.2,0,0,0,2,25,0,0,0,2,0,0,0,163,157.6,341,132,79.7,297,93,29,374,135,26.7,368,133,0.2,7,2,42,-1,15,-0.2,0,0,0,0,2,0,0,0,1,0,0,0,1,0.8,503,184,0.7,466,178,0,531,216,0.2,505,184,0.2,Neil,Taylor
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,43,1,7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,577,66,0,563,50,0,541,45,0,579,66,0.1,7,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,45,0,491,17,0,465,12,0,524,45,4.4,Jed,Steer
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,57,83,1526,14.6,3,5,2,6,29,0,0,0,4,0,0,9,328,384.8,193,77,551.8,44,34,317,129,69,125.3,103,59,0.2,7,3,59,20,225,3.4,1,1,1,2,2,0,0,0,0,0,0,3,70,65.4,407,175,82.9,302,168,33,373,178,18.2,393,175,0.1,Conor,Hourihane
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,57,17,329,3,0,1,0,2,5,0,0,0,0,0,0,0,48,47,425,176,56.9,335,171,73,318,156,17.3,401,173,0.2,7,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,294,0,710,294,0,710,294,0,711,294,0,José Ignacio,Peleteiro Romallo
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,43,15,537,3.5,0,0,0,1,12,0,0,0,0,0,15,0,90,101.2,383,29,0,564,51,0,542,46,10.2,422,29,0.4,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,51,0,507,24,0,483,19,0,539,51,3.3,Ørjan,Nyland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,43,42,1446,9.8,1,0,1,3,32,0,0,0,1,0,0,4,252,329.6,226,88,31.9,373,133,81,304,97,44.5,319,109,0.4,7,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,232,0,587,233,0,569,228,0,609,232,0.1,Bjorn,Engels
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,59,149,3233,25.3,8,7,4,7,63,0,0,1,8,0,0,19,601,826.6,28,8,1209.2,4,3,837,37,17,287,10,6,14.4,7,3,75,135,2183,18,6,12,2,12,28,0,0,0,6,0,0,13,531,707.4,44,16,1029.6,9,6,917,27,13,265.3,11,7,14.6,Jack,Grealish
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,52,84,2312,16.2,3,3,0,6,41,0,0,0,3,0,0,4,321,458.6,148,57,503.3,54,40,499,76,38,145.9,73,43,2.6,7,3,55,114,3330,20.7,3,7,0,14,46,0,0,0,12,0,0,2,492,579,83,27,600.5,43,31,361,104,62,154.1,66,38,1.1,John,McGinn
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,7,2,44,34,1544,7.7,1,0,1,2,34,0,0,0,3,0,0,0,204,352.8,209,78,33,372,132,248,163,25,63.4,255,80,0.1,7,2,44,32,630,7.3,1,0,1,3,6,0,0,0,2,0,0,3,124,147,339,132,2.2,448,172,57,343,121,20.7,381,134,0.1,Kortney,Hause
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,52,98,1936,18.8,6,2,2,6,29,0,0,0,2,1,0,7,270,422.4,176,67,303.7,136,84,741,45,22,145.7,74,44,1.8,7,3,52,56,1157,10.8,2,1,1,6,14,0,0,0,0,0,0,3,152,213.6,283,119,180.1,206,125,478,73,41,86.7,185,101,0.4,Mahmoud Ahmed,Ibrahim Hassan
91,2,45,4,506,0.9,0,0,0,0,16,2,0,0,0,0,0,2,89,125.4,18.3,45,18.9,0,91,2,42,3,201,0.7,0,0,0,0,5,0,0,0,1,0,0,0,40,46.6,14.8,10,7.2,0.2,91,2,42,5,141,1.2,0,0,0,0,4,0,0,0,0,0,0,0,41,49,16.3,2,6.8,0.1,7,2,44,90,2902,20.5,2,2,1,6,53,0,0,0,7,0,0,9,537,758,35,9,87.3,288,87,119,262,72,96.6,161,42,3.3,7,2,54,128,3194,23.7,2,2,2,14,42,1,0,0,4,1,0,8,633,798.4,22,3,97.3,277,75,293,138,18,119.3,101,18,7.8,Tyrone,Mings
20,2,41,12,373,2.9,0,0,0,1,4,0,0,0,0,0,0,0,80,64.6,87.9,12,16.5,0.2,20,2,43,2,166,0.5,0,0,0,0,6,0,0,0,0,0,0,0,35,42.2,38.6,0,8.1,0.1,20,2,42,36,1185,8.6,1,3,0,0,25,0,0,0,2,0,0,3,229,314.2,366.8,181,86.2,0.1,7,2,43,80,2291,18.6,1,3,1,5,40,0,0,0,4,0,0,10,433,503.8,131,48,432.9,83,16,130,248,65,106.9,136,33,1.1,7,2,50,138,3404,27.6,0,4,2,16,44,0,0,0,7,0,0,9,710,690.4,54,16,607,42,9,122,262,79,142.2,80,13,12,Matt,Targett
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,235,0,614,236,0,600,231,0,630,235,0,James,Bree
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,44,43,1826,9.8,0,0,0,1,37,0,0,0,5,0,0,0,273,292.2,247,101,162.9,228,135,24,384,182,47.9,312,141,0.6,7,3,43,27,747,6.3,0,1,0,4,6,0,0,0,3,0,0,1,115,110.8,365,157,32.5,363,183,10,411,189,15.4,400,178,0.4,Marvelous,Nakamba
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,52,93,2046,17.9,4,5,0,5,48,0,0,0,3,0,0,0,281,383.2,195,78,482.2,60,44,655,51,27,152,65,37,0.7,7,3,52,111,1604,21.3,10,0,2,5,22,0,0,0,2,0,0,13,339,500.4,131,47,426.1,75,54,726,44,24,165.1,55,33,1.2,Anwar,El Ghazi
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,43,65,2038,15.1,1,2,1,5,39,0,0,0,3,0,0,4,335,400.6,185,67,151.8,238,63,173,221,52,72.8,221,63,0.2,7,2,46,119,3195,25.9,2,0,1,12,46,0,0,0,3,0,0,8,580,695.6,49,11,34.2,359,126,276,150,22,101,146,33,6.2,Ezri,Konsa Ngoyo
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,43,62,2038,14.4,0,2,1,6,36,0,0,0,7,0,0,4,342,451.2,154,56,241.5,171,40,77,311,103,77.2,206,56,0.4,7,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,227,0,572,228,0,553,222,0,596,227,0.1,Frédéric,Guilbert
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,54,67,1782,12.4,5,1,1,6,31,0,0,1,3,0,0,7,180,296.2,244,30,169.8,222,33,632,54,25,108.3,130,30,0.8,7,4,60,3,15,0.5,0,0,0,0,1,0,0,0,0,0,0,0,11,5,482,62,1.1,461,67,17,398,62,2.3,472,62,0,Wesley,Moraes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,51,29,940,5.7,1,0,0,4,18,0,0,0,1,0,0,2,74,67.6,408,53,131.5,249,39,245,166,45,44.2,321,47,0.2,7,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,91,0,712,92,0,711,92,0,712,92,0,Mbwana,Samatta
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,42,25,534,6,0,1,0,1,7,0,0,0,0,0,0,0,43,27.8,444,185,71.7,310,164,212,187,101,29.9,359,156,0.3,7,4,42,23,265,5.5,1,1,0,1,1,0,0,0,0,0,0,0,85,77.2,393,49,76.7,313,46,169,210,49,31.7,351,49,7.6,Keinan,Davis
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,45,4,47,0.9,0,0,0,0,1,0,0,0,0,0,0,0,8,1.2,500,213,1.6,462,207,7,427,199,0.9,496,211,0,7,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,68,0,576,72,0,557,72,0,599,73,0.5,Indiana,Vassilev
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,43,90,2604,20.9,3,2,0,8,51,0,0,0,8,0,0,5,411,508.6,128,47,293.2,144,90,377,101,51,118,114,65,3.7,7,3,48,72,2781,15,0,2,0,12,41,0,0,0,8,1,0,0,358,403.4,185,72,304.5,135,90,189,197,101,90,169,93,0.2,Douglas Luiz,Soares de Paulo
11,3,70,144,2900,20.6,5,11,2,12,36,0,0,0,5,0,0,11,534,692.4,1237.6,973,290.3,6.6,8,3,73,3,129,0.4,0,0,0,0,4,0,0,0,0,0,0,0,11,21,34.7,45,10.1,0.2,8,3,50,79,1231,15.8,3,5,2,7,13,0,0,0,1,0,0,5,300,324,349,429,110,1.3,8,3,56,61,1095,10.9,1,5,2,5,14,0,0,0,0,0,0,5,208,266,267,109,344.3,118,76,373,103,53,98.2,158,80,1.6,7,3,58,76,1566,13.1,3,2,1,8,24,0,0,0,0,0,0,4,286,274.2,249,105,579.3,46,34,431,85,49,128.6,89,54,0.7,Ross,Barkley
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,50,89,2373,17.8,0,2,1,11,35,0,0,0,6,1,0,8,468,520.8,115,42,352.9,106,21,110,273,86,98.7,151,35,0.7,Matthew,Cash
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,63,168,3328,26.7,14,9,3,14,46,0,0,1,2,1,0,18,531,815.4,19,4,610.4,41,3,1721,2,1,314,6,2,22.1,Ollie,Watkins
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,58,135,2315,23.3,7,7,2,11,31,0,0,0,1,0,0,7,407,528.4,110,40,530.6,55,41,917,26,12,197.6,38,25,0.7,Bertrand,Traoré
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,45,28,611,6.2,0,0,0,2,10,0,0,0,0,0,0,0,75,72.8,398,171,91.7,283,162,126,259,130,28.9,358,162,0.1,Jacob,Ramsey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,55,10,288,1.8,0,0,0,1,4,0,0,0,3,0,0,0,29,25.8,445,190,28.8,375,187,10,413,191,6.2,442,194,0,Morgan,Sanson
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,258,0,625,259,0,614,255,0,638,260,0,7,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,266,0,647,265,0,638,264,0,662,267,0,Kaine,Hayden
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,45,2,18,0.4,0,0,0,0,0,0,0,0,0,0,0,0,7,1,502,213,1.1,460,209,5,428,200,0.6,493,206,0,Carney,Chukwuemeka
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,44,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,614,236,0.5,469,211,0,587,230,0.1,515,218,0,Jaden,Philogene-Bidace
,,,,,,,,,,,,,,,,,,,,,,,,36,4,59,111,2184,18.8,12,0,2,8,36,0,0,2,9,0,0,16,319,492.4,271.8,779,153.1,5.7,36,4,61,129,2501,21.1,13,1,1,4,45,0,0,0,5,0,0,16,337,478,190,835,148.1,2.8,36,4,54,36,785,6.7,1,1,0,2,10,0,0,0,0,0,0,0,74,74,403,52,57.1,333,51,249,162,44,37.7,336,49,0.7,36,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,82,0,673,84,0,666,85,0,684,85,0.1,Glenn,Murray
14,3,67,139,2338,20.7,8,7,3,9,32,0,0,0,3,0,0,14,543,679.4,693,825,219.5,9.1,14,3,73,13,234,1.8,0,0,0,1,1,0,0,0,1,0,0,0,37,32.6,113.4,128,27.3,0.3,14,3,69,23,460,3.3,0,1,0,3,3,0,0,0,1,0,0,0,96,85.4,139,113,33.8,0.6,14,3,57,27,371,4.7,1,1,0,1,5,0,0,0,1,0,0,1,97,107.2,376,158,68.8,315,167,74,316,155,25.1,377,165,0.1,36,3,62,58,1584,9.4,1,1,0,5,18,0,0,0,0,0,0,2,265,255.2,262,113,355.7,105,73,302,131,76,91,168,92,0.3,Adam,Lallana
,,,,,,,,,,,,,,,,,,,,,,,,36,3,59,164,2928,27.8,7,8,3,10,46,0,0,0,2,0,0,24,635,735.4,1311,527,257.6,15.4,36,3,67,80,1864,11.9,3,3,1,3,31,0,0,1,1,0,0,12,347,456,815.3,344,161.7,1.5,36,3,62,76,1791,12.3,2,5,0,3,32,1,0,0,4,0,0,7,326,388.2,192,76,908.5,12,9,323,126,67,161.6,58,33,0.4,36,3,58,116,2479,20,3,8,0,10,28,0,0,1,3,0,0,11,525,620.4,65,20,1087.8,6,4,415,89,52,212.3,28,19,0.4,Pascal,Groß
,,,,,,,,,,,,,,,,,,,,,,,,36,2,46,100,3292,21.7,0,2,1,10,52,0,0,0,8,0,0,7,614,1027.6,98.9,361,148.9,2.9,36,2,47,115,3087,24.5,5,2,4,7,55,0,0,0,4,1,0,9,582,1024.4,84.1,499,160.9,8.1,36,2,48,44,1232,9.2,1,0,0,3,18,0,0,0,2,0,0,1,227,288,251,97,29.8,380,136,100,283,84,41.8,329,114,0.8,36,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,223,0,559,224,0,540,218,0,584,223,0,Shane,Duffy
,,,,,,,,,,,,,,,,,,,,,,,,36,3,53,87,3118,16.4,0,4,0,9,50,0,0,0,2,1,0,1,446,535.8,297.1,255,108.9,0.1,36,3,48,72,2546,15,1,1,0,4,45,0,0,0,2,0,0,3,351,389.2,279.1,121,79.2,0.2,36,3,48,78,2826,16.2,1,2,0,6,46,1,0,0,4,0,0,2,441,522.2,123,44,434.1,81,57,271,150,84,122.5,106,61,0.3,36,3,47,9,209,1.9,0,0,0,0,2,0,0,0,0,0,0,0,38,24,448,191,5.1,440,200,52,349,169,8.2,426,185,0,Davy,Pröpper
,,,,,,,,,,,,,,,,,,,,,,,,38,3,52,113,3066,21.7,4,3,2,10,52,0,0,0,4,0,0,8,576,753.2,848.8,350,195.2,4.7,38,3,50,76,2326,15.2,3,1,1,3,48,0,0,0,4,0,0,5,411,510.8,725.2,359,159.7,1,36,3,47,80,2079,17,2,2,1,6,33,0,0,0,1,1,0,9,337,436.6,165,62,614.9,31,25,291,138,75,134,87,50,0.4,36,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,287,0,694,287,0,692,286,0,702,287,0,Aaron,Mooy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,45,86,2879,19.1,0,0,0,9,42,0,0,0,5,0,0,3,480,602.8,76,29,311.9,135,33,128,253,68,104.2,141,35,0.3,36,2,42,64,2057,15.2,1,0,0,6,28,1,0,0,5,0,0,1,330,389,189,75,183.1,202,49,214,180,39,78.2,208,61,0.7,Dan,Burn
,,,,,,,,,,,,,,,,,,,,,,,,36,2,45,97,3420,21.6,1,1,1,10,54,4,0,0,7,0,0,7,637,1002.8,147.8,425,157.9,2.9,36,2,44,91,3151,20.7,2,1,1,7,56,0,0,0,5,1,0,6,573,805.8,132.9,245,118.7,3.4,36,2,48,128,3230,26.7,3,3,3,9,50,0,0,0,9,0,0,17,674,825.6,29,6,171.8,221,56,469,79,3,146.8,71,9,12.5,36,2,48,130,2932,27.1,5,0,3,11,40,1,0,0,5,2,0,17,626,720.4,42,9,136.7,230,58,443,83,3,130.2,87,15,5.9,Lewis,Dunk
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,43,45,2166,10.5,0,1,0,3,41,0,0,0,4,0,0,1,351,437.6,289.2,58,78.6,0.2,36,2,43,62,1892,14.4,0,1,1,6,32,0,0,0,5,0,0,3,313,337.4,220,85,338,123,27,177,217,50,85.5,187,49,0.5,36,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,234,0,608,235,0,594,230,0,627,234,0,Martín,Montoya
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,50,38,866,7.6,3,0,0,2,14,0,0,0,5,0,0,2,74,147.2,48.6,361,54.9,0.2,36,4,47,5,71,1.1,1,0,0,0,2,0,0,0,0,1,0,1,20,45,429,57,11.3,422,64,21,389,67,7.6,435,59,0.3,36,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,84,0,681,86,0,674,87,0,690,87,0.1,Florin,Andone
,,,,,,,,,,,,,,,,,,,,,,,,36,3,48,74,1838,15.4,1,3,0,6,29,0,0,0,3,0,0,3,303,357.4,320.9,316,99.8,0.2,36,3,47,94,2459,20,1,6,1,6,40,0,0,0,1,0,0,5,342,474.6,684.5,405,156.6,0.7,36,3,46,38,1139,8.3,0,1,0,4,15,0,0,0,2,0,0,3,129,189.4,320,134,239.6,174,108,274,147,82,70.4,231,114,0.2,36,3,49,69,1670,14.1,2,2,1,7,25,0,0,0,0,0,0,6,283,368.6,200,79,414.3,79,56,322,119,68,110.5,119,69,0.4,Solomon,March
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,44,88,2668,20,3,1,1,5,44,1,0,0,4,0,0,7,514,696.6,54,19,153.2,235,61,221,182,34,107.3,134,32,0.5,36,2,43,85,2594,19.8,1,0,0,9,35,0,0,0,4,0,0,0,470,505.4,126,46,96.6,278,76,244,161,26,84.6,192,51,1,Adam,Webster
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,43,96,2280,22.3,1,1,2,9,27,0,0,0,3,0,0,10,432,484.4,143,56,366,100,20,169,211,55,102.1,140,30,1.3,Joël,Veltman
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,57,131,2763,23,10,3,1,8,36,0,0,1,3,0,0,21,361,518.6,124,17,369.2,112,17,1519,7,5,240.5,22,8,1.8,36,4,58,105,2508,18.1,8,2,1,10,34,0,0,1,1,1,0,12,334,442.2,168,20,443.2,72,7,1103,15,10,198.5,37,11,2.1,Neal,Maupay
