team_code_21_22,element_type_21_22,now_cost_21_22,total_points_21_22,minutes_21_22,value_season_21_22,goals_scored_21_22,assists_21_22,dreamteam_count_21_22,clean_sheets_21_22,goals_conceded_21_22,own_goals_21_22,penalties_saved_21_22,penalties_missed_21_22,yellow_cards_21_22,red_cards_21_22,saves_21_22,bonus_21_22,bps_21_22,influence_21_22,influence_rank_21_22,influence_rank_type_21_22,creativity_21_22,creativity_rank_21_22,creativity_rank_type_21_22,threat_21_22,threat_rank_21_22,threat_rank_type_21_22,ict_index_21_22,ict_index_rank_21_22,ict_index_rank_type_21_22,selected_by_percent_21_22
2,3,44,19,704,4.3,0,1,0,1,14,0,0,0,4,0,0,0,94,126.6,367,154,29.0,393,197,62.0,339,170,21.9,395,176,0.1
2,2,43,35,2050,8.1,1,1,0,1,53,0,0,0,6,1,0,0,339,479.2,128,49,124.6,262,76,191.0,218,52,79.6,210,60,0.2
2,1,48,106,3384,22.1,0,0,2,5,79,0,0,0,2,0,143,8,713,1059.6,4,2,0.0,701,78,0.0,690,71,105.8,135,2,2.0
2,3,55,117,2638,21.3,8,1,2,3,68,0,0,0,3,0,0,12,408,569.0,87,31,582.1,43,31,647.0,52,30,179.0,41,27,1.5
2,3,60,91,2489,15.2,4,5,1,5,51,0,0,0,7,1,0,2,221,336.4,215,85,348.1,114,77,810.0,31,21,148.1,67,43,0.5
2,2,47,22,1709,4.7,0,2,0,1,49,1,0,0,11,0,0,4,219,310.0,232,90,287.0,143,32,139.0,255,72,73.5,234,72,0.3
2,1,43,2,35,0.5,0,0,0,0,0,0,0,0,0,0,4,0,12,25.4,452,36,0.0,591,61,0.0,563,48,2.5,480,36,0.1
2,4,46,15,231,3.3,0,2,0,0,5,0,0,0,0,0,0,0,54,51.6,425,52,45.0,362,51,34.0,382,55,13.0,422,54,3.1
2,3,45,6,126,1.3,0,0,0,0,1,0,0,0,0,0,0,0,20,18.6,466,199,32.0,382,193,36.0,379,185,8.6,441,198,0.0
2,3,45,38,1526,8.4,0,1,0,2,41,0,0,0,5,0,0,0,204,217.2,295,125,195.3,200,122,119.0,277,144,53.3,295,132,0.1
2,2,39,0,126,0.0,0,0,0,0,6,0,0,0,1,0,0,0,14,20.0,462,172,16.5,412,151,4.0,435,164,4.0,462,169,0.1
2,2,40,4,140,1.0,0,0,0,0,4,0,0,0,1,0,0,0,19,29.2,448,168,0.6,476,177,4.0,436,165,3.3,468,172,0.3
2,3,44,1,9,0.2,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,612,234,0.0,605,236,0.0,585,234,0.0,615,235,0.0
2,4,47,43,733,9.1,2,4,0,1,25,0,0,0,4,0,0,3,129,148.0,352,44,115.2,273,42,410.0,107,38,67.0,252,43,4.1
2,3,44,-1,0,-0.2,0,0,0,0,0,0,0,0,1,0,0,0,-3,0.0,613,235,0.0,606,237,0.0,586,235,0.0,616,236,0.0
2,3,43,1,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,599,224,0.1,491,227,0.0,564,221,0.0,603,225,0.3
2,2,40,2,148,0.5,0,0,0,0,5,0,0,0,0,0,0,0,29,45.6,430,163,12.8,422,157,2.0,445,170,6.1,450,164,0.0
2,3,45,3,145,0.7,0,0,0,0,4,0,0,0,0,0,0,0,4,5.4,489,212,2.8,454,213,1.0,457,219,0.8,502,220,0.0
2,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,683,277,0.0,680,278,0.0,668,278,0.0,683,277,0.0
2,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,585,228,0.0,573,228,0.0,541,222,0.0,589,228,0.0
2,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,697,289,0.0,694,290,0.0,682,290,0.0,697,289,0.0
14,3,49,38,844,7.8,0,1,0,4,6,0,0,0,2,0,0,1,196,229.2,289,122,327.8,123,83,74.0,324,165,63.2,261,120,0.1
14,3,49,110,2592,22.4,2,5,2,15,22,0,0,0,3,0,0,9,507,478.6,130,49,644.7,29,21,247.0,177,99,136.8,79,50,1.8
14,1,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,597,75,0.0,587,57,0.0,559,44,0.0,601,75,0.2
14,2,53,170,2790,32.1,3,3,4,17,21,0,0,0,2,0,0,20,763,678.6,54,17,170.6,218,56,478.0,80,5,132.8,81,11,10.1
14,3,53,69,1527,13.0,1,4,0,11,7,0,0,0,2,0,0,3,338,394.6,175,63,410.1,91,65,274.0,164,91,108.2,129,75,0.6
14,3,59,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,730,305,0.0,728,305,0.0,727,305,0.0,730,305,0.0
14,3,58,42,777,7.2,2,1,0,3,7,0,0,0,0,0,0,2,148,162.8,343,140,170.0,219,131,208.0,201,109,54.0,292,130,0.2
14,4,87,62,980,7.1,5,4,1,5,9,0,0,0,3,0,0,5,270,312.6,229,25,226.1,181,27,471.0,84,32,101.0,150,28,2.4
14,2,68,183,3060,26.9,3,3,5,21,21,0,0,0,3,0,0,13,803,726.4,36,8,150.3,240,65,455.0,89,8,133.1,80,10,17.8
14,3,118,183,2818,15.5,16,5,3,17,24,0,0,0,5,0,0,10,526,763.2,25,10,592.5,40,29,1533.0,4,2,288.7,7,6,4.8
14,1,61,176,3240,28.9,0,1,2,20,24,1,0,0,0,0,75,15,782,688.0,51,12,10.0,440,13,0.0,730,81,69.8,246,12,9.4
14,3,54,97,2311,18.0,5,1,0,15,18,0,0,0,7,0,0,7,438,501.8,118,43,282.2,148,95,310.0,142,78,109.4,125,72,0.9
14,3,131,265,2758,20.2,23,14,8,17,22,0,0,1,1,0,0,29,756,1203.8,1,1,874.1,12,10,2091.0,1,1,417.0,1,1,41.0
14,2,73,186,2537,25.5,3,11,5,17,20,0,0,0,5,1,0,23,770,660.2,58,19,882.7,11,2,329.0,133,17,187.4,35,3,11.6
14,4,48,22,126,4.6,3,0,0,0,0,0,0,0,0,0,0,3,87,104.6,385,48,6.6,443,58,165.0,236,52,27.4,378,51,1.4
14,3,51,28,178,5.5,3,0,0,0,1,0,0,0,1,0,0,2,89,117.4,373,156,33.8,377,189,104.0,293,151,25.4,384,172,0.1
14,2,84,208,2853,24.8,2,12,5,18,22,0,0,0,2,0,0,32,864,837.2,15,2,1362.8,1,1,478.0,81,6,268.1,9,1,37.9
14,2,47,22,330,4.7,0,1,1,2,3,0,0,0,2,0,0,2,92,76.6,406,154,64.0,330,109,13.0,417,157,15.4,413,154,0.4
14,3,50,65,1169,13.0,3,2,1,8,6,0,0,0,3,0,0,4,262,295.8,244,100,229.6,177,110,232.0,187,102,75.9,225,111,0.2
14,3,83,175,2357,21.1,15,7,3,14,19,0,0,0,3,0,0,8,483,734.8,32,12,535.5,49,35,1327.0,6,4,258.8,12,9,17.3
14,2,42,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,595,234,0.0,584,234,0.0,554,229,0.0,599,234,0.1
14,1,43,8,180,1.9,0,0,0,1,2,0,0,0,0,0,6,0,52,46.2,429,33,0.0,590,60,0.0,562,47,4.6,459,33,0.1
14,2,51,33,990,6.5,0,0,0,4,10,0,0,0,2,0,0,0,208,197.4,310,119,19.7,406,148,20.0,403,150,23.7,390,140,1.4
14,3,50,40,849,8.0,1,1,0,4,9,0,0,0,0,0,0,3,177,156.4,349,142,179.7,210,127,171.0,231,123,50.8,301,135,0.1
14,2,37,42,874,11.4,0,2,0,4,6,0,0,0,3,0,0,2,202,214.4,298,112,401.1,95,16,141.0,252,70,75.8,226,66,12.4
14,2,38,4,7,1.1,0,1,0,0,0,0,0,0,0,0,0,0,17,18.2,467,175,11.1,431,160,2.0,442,167,3.1,470,173,0.5
14,2,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,603,235,0.0,597,235,0.0,575,232,0.0,606,235,0.0
14,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,540,196,0.0,526,195,0.0,493,188,0.0,544,196,0.1
14,3,53,12,344,2.3,0,0,0,2,2,0,0,0,0,0,0,0,52,43.2,433,185,133.5,248,144,102.0,296,152,27.9,374,169,0.1
14,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,626,239,0.0,622,241,0.0,607,240,0.0,628,240,0.0
14,3,45,1,65,0.2,0,0,0,0,1,0,0,0,1,0,0,0,4,2.8,497,217,2.4,455,214,0.0,642,260,0.6,508,224,0.0
14,3,45,1,8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,-3,4.0,495,215,0.6,479,224,9.0,422,203,1.4,493,215,0.0
14,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,580,224,0.0,568,224,0.0,536,218,0.0,584,224,0.0
14,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,557,206,0.0,544,205,0.0,511,198,0.0,561,206,0.0
14,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,561,65,0.0,549,45,0.0,517,30,0.0,565,65,0.0
14,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,559,207,0.0,547,207,0.0,515,201,0.0,563,207,0.0
14,3,81,64,957,7.9,4,3,0,6,4,0,0,0,0,0,0,6,227,273.8,257,106,245.6,167,105,530.0,69,39,105.1,137,80,8.0
43,3,75,86,1910,11.5,3,3,0,15,8,0,0,0,3,0,0,2,359,394.4,176,64,730.6,17,13,923.0,23,14,204.8,29,19,7.1
43,2,54,85,1755,15.7,0,2,0,10,14,0,0,0,1,0,0,5,403,274.2,256,97,247.8,163,38,110.0,290,89,63.2,262,86,4.7
43,3,71,124,1851,17.5,8,5,2,14,10,0,0,0,1,0,0,10,488,484.0,125,46,612.0,36,25,728.0,41,25,182.6,38,25,2.6
43,3,121,196,2196,16.2,15,8,4,13,22,0,0,0,2,0,0,33,732,973.4,5,3,1147.6,4,3,845.0,28,19,296.8,6,5,18.6
43,2,52,70,1117,13.5,1,0,1,9,6,0,0,0,0,0,0,4,290,204.6,304,115,65.9,327,106,110.0,289,88,38.0,331,117,2.6
43,2,52,3,78,0.6,0,0,0,0,1,0,0,0,0,0,0,1,22,15.2,472,177,29.1,392,140,2.0,455,173,4.6,460,168,0.3
43,3,86,135,1485,15.7,11,7,3,7,14,0,0,1,0,0,0,12,477,609.6,72,28,603.3,38,27,814.0,30,20,202.3,31,20,4.0
43,3,105,163,2121,15.5,13,7,5,13,17,0,0,1,1,0,0,15,468,709.8,43,18,588.2,41,30,1184.0,12,7,248.4,17,13,2.6
43,2,72,201,3227,27.9,1,11,6,19,25,0,0,0,7,0,0,27,829,778.6,21,4,750.1,16,4,797.0,33,1,232.8,21,2,41.4
43,1,62,155,3330,25.0,0,0,0,20,26,0,0,0,3,0,60,4,701,556.0,103,20,0.0,732,83,0.0,732,83,55.6,284,20,12.1
43,2,47,54,919,11.5,2,0,0,5,3,0,0,0,0,0,0,0,234,245.0,276,105,58.9,338,115,75.0,323,106,37.9,333,119,0.5
43,2,60,160,2830,26.7,4,2,2,18,24,0,0,0,5,1,0,8,714,641.0,64,23,197.4,197,49,331.0,131,15,116.7,113,21,11.0
43,1,44,7,90,1.6,0,0,0,1,0,0,0,0,0,0,2,1,29,23.0,455,37,0.0,595,64,0.0,572,53,2.3,482,37,0.2
43,3,70,155,2856,22.1,8,8,3,16,23,0,0,0,6,0,0,15,663,729.6,34,14,849.7,13,11,950.0,19,11,253.5,14,10,14.0
43,2,62,141,2401,22.7,2,5,2,14,18,0,0,0,5,0,0,12,622,581.2,83,32,225.2,182,43,268.0,168,28,107.6,131,29,15.5
43,4,86,120,1871,14.0,8,8,3,11,15,0,0,0,1,0,0,16,488,563.6,93,8,508.4,59,6,1075.0,13,6,214.6,26,6,10.2
43,2,53,59,1044,11.1,0,4,1,5,9,0,0,0,0,0,0,4,284,234.2,285,108,256.6,159,37,103.0,294,91,59.5,265,88,1.5
43,3,79,137,2125,17.3,9,6,3,13,16,0,0,0,1,0,0,11,483,563.2,94,34,670.4,24,17,920.0,24,15,215.7,25,18,7.6
43,3,55,127,2884,23.1,7,2,0,17,22,0,0,0,5,0,0,9,618,716.6,40,16,525.5,51,36,435.0,97,52,168.1,47,32,1.9
43,3,67,26,303,3.9,2,1,1,3,1,0,0,0,0,0,0,2,65,88.6,397,167,30.0,389,196,204.0,203,110,32.3,352,157,1.9
43,3,47,45,956,9.6,2,1,0,3,12,0,0,0,1,0,0,2,209,220.8,293,124,172.9,217,130,147.0,245,127,54.2,289,128,0.3
43,3,45,9,121,2.0,0,1,0,1,0,0,0,0,0,0,0,0,29,11.0,479,207,30.8,385,195,60.0,341,171,10.2,428,191,0.1
43,3,47,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,700,290,0.0,699,291,0.0,687,291,0.0,700,290,0.0
43,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,637,245,0.0,633,247,0.0,620,246,0.0,639,246,0.0
43,1,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,516,44,0.0,497,18,0.0,463,3,0.0,520,44,1.4
43,2,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,529,190,0.0,512,189,0.0,479,182,0.0,533,190,0.1
43,2,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,530,191,0.0,513,190,0.0,480,183,0.0,534,191,0.2
43,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,615,236,0.0,608,238,0.0,589,237,0.0,618,237,0.0
43,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,558,64,0.0,546,44,0.0,513,29,0.0,562,64,0.0
43,3,44,2,18,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,606,229,0.2,490,226,0.0,578,228,0.0,609,230,0.0
43,2,40,1,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,2.2,501,181,0.0,545,206,0.0,512,199,0.2,511,182,0.0
43,4,50,1,6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,716,89,0.3,487,68,0.0,709,89,0.0,716,89,0.0
43,4,45,1,8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,672,80,0.0,669,82,2.0,452,64,0.1,515,67,0.2
1,4,84,34,760,4.0,2,1,0,1,10,0,0,0,0,0,0,2,105,109.0,381,47,73.7,317,48,283.0,158,46,46.7,309,47,1.6
1,1,50,132,3420,26.4,0,0,2,8,57,0,2,0,0,0,127,7,667,947.2,7,3,0.3,486,15,0.0,699,75,94.2,172,4,8.5
1,3,43,52,1375,12.1,0,4,1,2,26,0,0,0,3,0,0,3,271,302.6,238,98,216.9,186,114,45.0,359,178,56.5,280,126,0.5
1,3,74,65,1347,8.8,1,9,1,2,22,0,0,0,7,1,0,6,254,332.6,216,86,355.1,112,76,328.0,134,74,101.4,148,86,6.3
1,2,54,69,2513,12.8,1,0,0,7,43,1,0,0,7,1,0,4,451,560.8,96,36,75.9,314,97,314.0,141,20,95.1,169,42,4.3
1,3,49,93,2026,19.0,4,5,1,7,31,1,0,0,5,0,0,8,426,583.4,80,30,390.2,98,70,201.0,207,111,117.5,111,67,0.8
1,2,50,46,1600,9.2,0,3,0,3,24,0,0,0,8,0,0,3,276,292.0,247,95,586.1,42,9,54.0,351,123,93.3,175,44,10.8
1,3,67,29,354,4.3,2,0,0,0,13,0,0,0,1,0,0,1,105,115.8,376,159,109.5,277,153,102.0,297,153,32.7,348,154,0.9
1,3,116,151,3110,13.0,10,7,2,8,54,0,0,2,10,0,0,15,626,901.0,10,5,1275.5,2,1,853.0,27,18,303.3,5,4,13.5
1,4,76,14,207,1.8,1,0,0,0,3,0,0,0,0,0,0,2,40,40.4,438,53,17.5,410,54,91.0,308,53,14.6,417,53,0.5
1,2,49,67,1658,13.7,0,4,1,5,26,0,0,0,1,0,0,6,345,382.4,183,78,437.3,80,13,95.0,303,97,91.5,181,48,0.8
1,1,47,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,699,82,0.0,698,77,0.0,686,69,0.0,699,82,0.4
1,3,94,63,1224,6.7,4,2,0,2,28,0,0,0,2,0,0,0,171,233.8,286,119,155.4,234,137,406.0,108,59,79.4,213,107,0.6
1,2,44,14,505,3.2,0,0,0,1,10,0,0,0,1,0,0,0,86,71.2,409,155,1.1,466,173,43.0,364,132,11.5,426,157,0.3
1,2,48,66,2353,13.8,0,2,0,6,47,0,0,0,4,0,0,4,471,433.2,150,61,75.4,315,98,66.0,332,110,57.6,276,93,0.5
1,3,54,68,2386,12.6,1,2,1,8,37,0,0,0,9,0,0,2,346,463.4,137,51,311.8,129,85,258.0,173,96,103.4,141,83,0.3
1,2,49,2,216,0.4,0,0,0,0,4,1,0,0,1,0,0,0,22,36.0,442,166,1.0,469,175,0.0,695,246,3.7,465,170,0.1
1,2,51,41,1793,8.0,0,0,0,3,35,0,0,0,2,0,0,3,329,371.8,190,81,237.0,173,40,123.0,269,77,73.3,236,74,2.9
1,3,71,71,1269,10.0,5,2,2,3,18,0,0,0,1,0,0,7,232,292.2,246,101,266.1,154,99,516.0,75,42,107.3,132,76,3.9
1,3,47,10,230,2.1,0,0,0,1,4,0,0,0,0,0,0,0,50,31.0,446,193,52.1,347,177,57.0,348,174,14.0,418,185,0.1
1,3,89,91,1894,10.2,3,4,1,6,28,0,0,0,0,0,0,9,362,363.2,197,72,596.7,39,28,549.0,64,34,150.9,62,41,2.1
1,1,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,519,46,0.0,500,20,0.0,466,5,0.0,523,46,0.8
1,2,42,54,1797,12.9,0,0,0,5,29,0,0,0,4,0,0,5,382,404.0,170,73,282.2,147,33,124.0,268,76,80.9,206,58,1.4
1,3,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,712,296,0.0,712,297,0.0,705,297,0.0,712,296,0.0
1,3,48,59,1208,12.3,2,3,0,4,17,0,0,0,0,0,0,2,193,199.8,308,128,168.2,221,132,297.0,150,83,66.6,254,117,0.8
1,2,55,75,1829,13.6,1,1,2,5,22,0,0,0,0,0,0,9,378,402.4,173,75,60.0,337,114,119.0,278,82,58.5,270,91,2.3
1,4,122,159,2454,13.0,18,3,8,8,41,0,0,0,8,0,0,29,608,800.4,20,2,421.9,87,11,1535.0,3,2,274.6,8,2,18.1
1,2,45,4,161,0.9,0,0,0,0,3,0,0,0,0,0,0,0,41,53.0,423,161,1.6,462,171,0.0,597,234,5.5,453,166,0.0
1,3,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,718,299,0.0,717,300,0.0,711,300,0.0,718,299,0.0
1,3,45,1,67,0.2,0,0,0,0,2,0,0,0,2,0,0,0,-2,0.0,674,269,0.6,478,223,0.0,658,270,0.0,674,269,0.0
1,3,45,2,12,0.4,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,684,278,0.0,681,279,0.0,669,279,0.0,684,278,0.0
1,3,45,1,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,676,271,0.0,672,272,0.0,660,272,0.0,676,271,0.0
1,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,587,229,0.0,575,229,0.0,543,223,0.0,591,229,0.0
1,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,667,264,0.0,664,266,0.0,652,265,0.0,668,264,0.0
4,3,53,79,2037,14.9,2,3,0,6,37,0,0,0,0,0,0,3,248,320.4,223,93,243.2,169,107,449.0,91,48,101.3,149,87,0.8
4,2,47,101,2871,21.5,1,2,0,9,47,1,0,0,3,0,0,7,530,567.4,89,35,623.8,34,8,184.0,222,55,137.6,76,9,2.8
4,2,44,92,2461,20.9,1,1,1,9,30,0,0,0,8,0,0,6,454,569.8,86,34,83.7,305,94,264.0,170,30,91.6,180,47,1.1
4,4,63,91,2694,14.4,5,0,0,6,41,0,0,0,1,0,0,8,228,270.6,259,31,265.3,155,22,784.0,34,12,130.1,86,21,1.8
4,3,53,63,1981,11.9,2,1,2,6,30,0,0,0,5,1,0,6,292,320.8,222,92,246.7,166,104,156.0,238,124,72.6,237,112,0.1
4,2,49,20,1333,4.1,0,2,0,0,37,0,0,0,5,0,0,0,207,225.0,291,110,420.1,88,15,92.0,306,98,73.9,231,69,0.2
4,2,44,14,1012,3.2,0,1,0,0,27,0,0,0,2,1,0,1,131,189.2,317,124,49.9,350,123,95.0,301,95,33.1,347,123,0.1
4,1,45,20,720,4.4,0,0,0,0,15,0,0,0,1,0,24,3,110,157.0,348,25,0.0,612,68,0.0,595,59,15.8,410,25,0.3
4,1,44,96,2340,21.8,0,0,1,8,35,0,0,0,1,0,73,9,465,566.4,90,16,10.0,438,11,0.0,568,50,57.7,274,16,2.8
4,4,71,75,1386,10.6,8,0,1,3,32,0,0,0,4,0,0,14,220,248.8,272,34,116.0,271,41,434.0,99,36,78.2,216,39,1.5
4,3,48,8,69,1.7,1,0,0,0,3,0,0,0,0,0,0,0,25,38.8,440,189,12.1,428,206,9.0,423,204,6.0,451,202,0.0
4,3,51,78,1459,15.3,2,5,1,5,23,0,0,0,3,0,0,8,263,250.2,268,111,428.1,86,62,324.0,137,76,99.2,154,88,0.3
4,2,44,47,2055,10.7,1,1,0,3,44,2,0,0,5,0,0,2,284,399.8,174,76,46.4,359,129,276.0,162,27,71.9,240,76,0.2
4,4,52,7,34,1.3,0,0,0,0,0,0,0,0,1,0,0,0,22,4.2,494,59,24.2,397,53,13.0,418,61,4.1,461,56,0.2
4,2,45,7,197,1.6,0,0,0,1,1,0,0,0,2,0,0,0,28,24.2,453,170,1.9,460,170,0.0,599,235,2.6,479,175,0.0
4,2,39,38,1258,9.7,1,3,0,1,27,0,0,0,5,0,0,0,206,244.2,277,106,65.4,328,107,64.0,337,115,37.7,334,120,4.6
4,2,43,58,1636,13.5,0,1,0,6,20,0,0,0,5,0,0,3,262,270.4,260,98,102.7,286,86,54.0,350,122,42.9,322,111,0.2
4,3,46,62,1457,13.5,1,4,0,2,35,0,0,0,4,0,0,0,215,261.6,262,109,280.2,149,96,275.0,163,90,81.4,205,104,0.4
4,2,41,88,2158,21.5,2,2,2,6,32,0,0,0,4,0,0,10,383,465.2,134,52,115.9,272,80,234.0,185,36,81.7,204,57,2.5
4,3,45,28,1000,6.2,1,0,1,0,25,0,0,0,5,0,0,3,124,187.6,319,131,33.6,378,190,66.0,331,169,28.3,369,165,0.1
4,4,67,116,2804,17.3,5,7,0,9,54,0,0,0,6,0,0,15,394,554.8,105,10,649.7,27,1,841.0,29,10,204.9,28,8,10.9
4,3,50,59,1706,11.8,1,0,0,6,32,0,0,0,2,0,0,0,228,224.6,292,123,234.7,174,109,343.0,127,73,80.5,208,105,0.2
4,3,43,48,1458,11.2,1,1,0,2,29,0,0,0,1,0,0,1,206,230.4,288,121,114.8,274,152,93.0,304,155,44.0,316,142,0.5
4,4,59,83,2554,14.1,4,2,1,7,46,0,0,0,8,0,0,7,323,529.6,111,11,386.4,100,12,583.0,56,24,149.5,64,16,1.7
4,2,42,10,261,2.4,0,0,0,1,4,0,0,0,1,0,0,0,39,39.4,439,165,13.8,418,155,2.0,446,171,5.6,452,165,0.1
4,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,642,249,0.0,637,250,0.0,625,249,0.0,643,249,0.0
4,2,43,11,521,2.6,0,1,0,0,12,0,0,0,0,0,0,0,91,129.4,364,143,13.8,419,156,69.0,328,108,21.2,396,144,0.1
4,1,43,9,360,2.1,0,0,0,0,12,0,1,0,0,0,10,0,64,89.4,394,28,0.0,588,58,0.0,560,45,9.0,437,29,0.3
4,1,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,521,47,0.0,504,23,0.0,470,8,0.0,525,47,0.3
4,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,610,232,0.0,603,234,0.0,583,232,0.0,613,233,0.1
4,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,632,241,0.0,628,243,0.0,614,242,0.0,634,242,0.0
4,2,49,28,429,5.7,2,0,0,1,5,0,0,0,0,0,0,3,101,146.2,355,141,121.7,267,78,14.0,415,156,28.3,370,131,0.3
4,3,50,67,1031,13.4,5,1,3,4,13,0,0,0,4,0,0,11,245,385.4,181,67,188.8,204,125,301.0,147,81,87.7,193,98,2.8
4,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,611,233,0.0,604,235,0.0,584,233,0.0,614,234,0.0
45,3,43,49,1852,11.4,0,1,0,2,52,0,0,0,2,0,0,1,283,280.2,252,104,458.7,73,54,134.0,260,135,87.2,195,100,3.0
45,2,39,36,2119,9.2,0,1,0,2,52,0,0,0,8,0,0,4,346,371.0,191,82,289.3,141,30,80.0,319,104,74.5,229,67,4.6
45,1,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,518,45,0.0,499,19,0.0,465,4,0.0,522,45,1.1
45,1,45,90,2610,20.0,0,0,3,5,62,1,0,0,1,0,106,11,527,749.8,27,10,13.4,420,7,0.0,592,56,76.4,223,10,1.4
45,4,61,142,3253,23.3,11,3,2,6,79,0,0,0,4,0,0,19,441,527.4,113,12,355.7,111,17,1049.0,14,7,193.2,33,10,9.6
45,3,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,709,294,0.0,709,295,0.0,702,295,0.0,709,294,0.0
45,3,44,23,759,5.2,0,0,0,0,16,0,0,0,0,0,0,0,112,89.4,395,165,129.6,256,146,115.0,281,147,33.3,345,153,0.2
45,3,49,69,2707,14.1,1,0,0,6,62,0,0,0,3,0,0,0,308,346.6,208,80,184.9,208,126,355.0,123,69,88.8,191,97,0.1
45,2,44,71,2897,16.1,1,0,0,6,70,0,0,0,2,0,0,4,508,746.6,28,6,73.4,319,100,220.0,194,42,104.1,138,30,0.2
45,3,49,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,704,292,0.0,704,293,0.0,693,293,0.0,704,292,0.0
45,2,44,20,1023,4.5,0,0,0,2,27,0,0,0,3,0,0,0,163,213.0,299,113,57.9,341,117,121.0,272,78,39.3,328,116,0.0
45,4,54,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,721,91,0.0,719,92,0.0,716,91,0.0,721,91,0.0
45,3,51,41,905,8.0,1,1,0,2,24,0,0,0,0,0,0,1,122,133.8,362,150,243.3,168,106,80.0,320,163,45.4,315,141,0.1
45,2,44,0,156,0.0,0,0,0,0,8,0,0,0,0,0,0,0,16,19.8,463,173,0.5,481,179,7.0,430,161,2.8,476,174,0.0
45,3,53,10,438,1.9,0,0,0,0,15,0,0,0,2,0,0,0,48,34.4,443,191,48.5,352,180,20.0,404,198,10.3,427,190,0.2
45,2,43,55,2879,12.8,0,2,0,4,69,1,0,0,8,0,0,2,413,497.0,120,45,315.2,128,26,166.0,235,61,97.4,162,39,0.9
45,2,43,9,600,2.1,0,0,0,0,18,0,0,0,0,0,0,0,92,104.6,384,151,12.2,427,159,86.0,314,102,20.4,398,146,0.0
45,3,47,18,499,3.8,0,0,0,1,12,0,0,0,1,0,0,0,60,61.0,416,179,77.2,312,169,139.0,254,131,27.9,373,168,0.0
45,4,48,36,617,7.5,1,2,0,1,11,0,0,0,0,0,0,3,107,120.2,370,46,84.0,304,46,187.0,219,50,38.5,330,48,0.5
