team_code_20_21,element_type_20_21,now_cost_20_21,total_points_20_21,minutes_20_21,value_season_20_21,goals_scored_20_21,assists_20_21,dreamteam_count_20_21,clean_sheets_20_21,goals_conceded_20_21,own_goals_20_21,penalties_saved_20_21,penalties_missed_20_21,yellow_cards_20_21,red_cards_20_21,saves_20_21,bonus_20_21,bps_20_21,influence_20_21,influence_rank_20_21,influence_rank_type_20_21,creativity_20_21,creativity_rank_20_21,creativity_rank_type_20_21,threat_20_21,threat_rank_20_21,threat_rank_type_20_21,ict_index_20_21,ict_index_rank_20_21,ict_index_rank_type_20_21,selected_by_percent_20_21
14,3,54,56,1704,10.4,1,2,0,4,23,0,0,0,0,0,0,2,345,358.0,209,85,262.3,158,103,108.0,275,137,72.9,226,110,0.9
14,1,42,11,270,2.6,0,0,0,1,9,0,0,0,0,0,10,2,60,59.6,411,29,0.0,551,42,0.0,532,38,5.9,444,29,0.3
14,2,54,42,690,7.8,1,2,1,3,5,0,0,0,2,0,0,5,194,179.0,307,118,42.4,349,121,84.0,306,102,30.6,354,124,0.4
14,3,64,26,548,4.1,0,2,0,2,7,0,0,0,2,0,0,1,127,95.2,380,161,294.2,140,92,86.0,302,151,47.6,295,137,0.1
14,3,63,21,243,3.3,1,1,0,0,6,0,0,0,0,0,0,0,58,70.8,400,173,32.9,362,182,68.0,327,164,17.1,397,177,0.1
14,4,91,141,2837,15.5,9,8,2,10,39,0,0,0,2,0,0,15,615,729.4,40,6,643.2,40,2,1415.0,7,5,278.8,9,3,5.7
14,2,62,15,370,2.4,1,0,0,1,11,0,0,0,1,0,0,1,73,82.4,388,150,4.8,441,168,66.0,331,111,15.3,401,146,6.2
14,3,118,176,2808,14.9,11,11,3,12,28,0,0,0,3,0,0,14,513,808.8,21,7,809.7,19,15,1535.0,4,2,315.5,4,3,8.2
14,1,60,140,2970,23.3,1,0,2,10,32,0,1,0,1,0,84,13,660,776.4,26,9,0.1,481,11,17.0,397,1,79.4,204,9,8.3
14,3,54,71,2566,13.1,0,2,0,11,29,0,0,0,6,0,0,2,421,460.4,158,59,106.8,258,150,75.0,321,159,64.6,252,117,0.9
14,3,129,231,3077,17.9,22,6,4,11,41,0,0,0,0,0,0,21,657,1056.0,5,2,825.7,17,13,1980.0,1,1,385.8,2,2,43.6
14,2,73,161,3384,22.1,1,8,3,12,42,0,0,0,2,0,0,19,834,754.4,35,8,1129.3,5,2,359.0,106,8,224.5,24,2,16.5
14,4,51,10,180,2.0,0,0,0,1,0,0,0,0,0,0,0,0,23,17.8,456,56,33.2,361,53,60.0,342,56,11.1,416,56,0.6
14,3,51,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,702,290,0.0,698,290,0.0,696,290,0.0,705,290,0.0
14,2,78,160,3029,20.5,2,8,4,10,40,0,0,0,2,0,0,26,761,789.6,24,4,1238.8,3,1,529.0,63,1,255.7,14,1,27.1
14,2,52,10,589,1.9,0,0,0,0,14,0,0,0,0,0,0,0,94,106.8,369,142,18.1,395,147,0.0,698,246,12.5,411,152,1.0
14,3,52,15,517,2.9,0,0,0,2,8,0,0,0,1,0,0,0,78,70.6,402,174,100.5,269,155,119.0,265,133,29.0,357,161,0.2
14,3,44,50,1169,11.4,1,2,0,5,14,0,0,0,2,0,0,0,226,224.6,276,116,233.4,178,113,289.0,139,81,74.8,219,108,0.6
14,2,38,11,247,2.9,0,0,0,1,1,0,0,0,1,0,0,0,51,42.0,423,158,47.8,344,117,34.0,367,134,12.2,412,153,4.1
14,3,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,595,222,0.0,580,222,0.0,561,213,0.0,603,225,0.1
14,3,69,86,1106,12.5,9,0,0,4,15,0,0,0,2,0,0,9,228,387.4,191,74,188.3,201,122,680.0,50,28,125.7,93,55,5.7
14,3,55,55,1851,10.0,1,0,0,8,18,0,0,0,4,0,0,1,331,378.8,194,76,460.3,68,49,178.0,205,103,101.9,142,81,1.2
14,1,45,10,180,2.2,0,0,1,1,1,0,0,0,0,0,6,0,41,57.8,413,30,0.0,616,66,0.0,602,62,5.8,447,30,0.1
14,2,42,68,1455,16.2,1,1,1,7,11,0,0,0,2,0,0,1,325,376.4,195,77,90.6,286,80,132.0,256,76,60.1,261,86,4.7
14,2,40,28,659,7.0,0,0,0,3,6,0,0,0,0,0,0,1,135,111.6,364,139,29.8,371,133,62.0,337,116,20.4,385,136,0.3
14,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,635,250,0.0,625,249,0.0,611,244,0.0,640,251,0.0
14,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,636,251,0.0,626,250,0.0,612,245,0.0,641,252,0.0
14,2,50,26,801,5.2,0,0,0,3,9,0,0,0,3,0,0,1,150,131.0,351,137,17.2,398,150,19.0,390,148,16.7,399,145,0.4
14,2,47,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,674,238,0.0,666,239,0.0,658,235,0.0,677,238,0.0
14,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,549,61,0.0,528,35,0.0,505,31,0.0,558,61,0.0
14,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,566,65,0.0,545,39,0.0,522,35,0.0,575,65,0.0
14,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,623,240,0.0,613,240,0.0,599,235,0.0,629,242,0.0
14,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,564,218,0.0,543,218,0.0,520,208,0.0,573,218,0.0
43,2,54,65,1182,12.0,0,2,2,7,10,0,0,0,6,0,0,8,303,248.6,266,103,220.8,184,40,106.0,277,87,57.6,264,87,0.7
43,1,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,619,78,0.0,605,61,0.0,591,57,0.0,625,78,0.0
43,4,103,38,554,3.7,4,1,0,4,4,0,0,1,0,0,0,3,155,200.6,287,31,102.2,266,41,326.0,118,38,62.2,256,38,1.6
43,2,49,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,696,245,0.0,690,246,0.0,686,243,0.0,699,245,0.2
43,2,61,91,1944,14.9,1,1,2,9,20,0,0,0,1,0,0,7,410,332.2,222,86,200.9,192,44,88.0,300,98,62.1,257,85,4.9
43,3,55,157,2025,28.5,13,4,6,12,16,0,0,1,1,0,0,22,620,754.6,34,12,688.4,30,24,712.0,47,27,215.7,26,17,17.1
43,3,118,141,1995,11.9,6,12,3,12,17,0,0,1,1,0,0,19,566,760.8,31,10,1170.1,4,3,914.0,28,14,284.7,8,6,11.9
43,2,51,128,1933,25.1,4,0,2,14,12,0,0,0,0,1,0,11,531,520.0,116,43,79.8,307,93,192.0,196,49,79.0,207,60,9.7
43,2,59,63,951,10.7,2,1,3,5,10,0,0,0,2,0,0,8,222,179.8,305,117,117.1,248,64,89.0,295,96,38.4,328,117,1.7
43,3,81,145,1945,17.9,9,8,4,11,22,0,0,0,0,0,0,15,505,606.0,67,21,693.6,29,23,893.0,30,16,219.1,25,16,6.4
43,3,109,154,2534,14.1,10,9,1,14,23,0,0,1,4,0,0,10,458,663.4,60,18,584.1,45,33,1366.0,8,3,260.3,13,9,4.3
43,2,58,138,2298,23.8,2,4,3,14,21,0,0,0,5,1,0,18,610,569.8,90,33,673.0,32,7,394.0,96,7,163.7,57,6,10.6
43,1,61,160,3240,26.2,0,1,2,19,28,0,1,0,3,0,66,3,696,586.0,78,17,10.0,424,10,0.0,712,80,59.6,263,17,9.4
43,2,54,29,797,5.4,1,0,0,3,13,0,0,0,4,0,0,1,150,156.0,329,126,46.9,345,118,44.0,361,132,24.7,368,128,2.4
43,2,60,58,1343,9.7,0,0,0,7,10,0,0,0,1,0,0,4,286,233.4,272,106,78.0,308,94,85.0,305,101,39.6,325,114,2.3
43,3,74,94,2063,12.7,2,7,2,11,18,0,0,0,5,0,0,9,413,399.6,187,73,476.2,64,47,463.0,75,43,134.1,82,49,1.1
43,4,91,115,2056,12.6,9,5,1,11,17,0,0,0,2,0,0,16,453,501.0,130,17,467.5,67,6,931.0,23,14,190.0,41,13,2.5
43,2,55,69,1473,12.5,0,0,1,8,14,0,0,0,0,0,0,5,353,272.0,253,97,295.7,137,28,134.0,255,75,70.3,232,73,0.6
43,3,61,135,1607,22.1,9,8,5,6,16,0,0,0,0,0,0,17,479,580.8,82,26,545.8,48,36,734.0,43,23,186.0,43,27,9.8
43,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,605,227,0.0,593,227,0.0,575,218,0.0,613,230,0.1
43,3,53,91,2747,17.2,2,2,0,13,27,0,0,0,6,0,0,5,531,640.6,62,19,546.3,47,35,335.0,115,66,152.4,69,41,0.4
43,3,70,95,1297,13.6,7,4,1,7,13,0,0,0,1,0,0,4,265,352.2,211,86,276.4,146,97,543.0,60,34,117.0,107,63,3.6
43,2,47,6,380,1.3,0,0,0,0,12,0,0,0,0,0,0,0,64,67.6,405,154,26.4,380,138,5.0,429,163,9.8,422,157,0.2
43,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,649,261,0.0,638,260,0.0,628,258,0.0,653,262,0.0
43,1,44,2,90,0.5,0,0,0,0,1,0,0,0,0,0,1,0,8,9.6,476,40,0.0,589,58,0.0,571,54,1.0,490,40,0.1
43,4,42,1,39,0.2,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,571,67,0.3,473,69,4.0,430,66,0.2,506,69,0.9
43,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,610,232,0.0,598,232,0.0,581,224,0.0,618,235,0.0
43,2,59,142,2843,24.1,1,1,1,17,21,1,0,0,4,0,0,12,656,651.6,61,21,91.0,285,79,218.0,179,38,96.3,155,37,19.9
43,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,548,60,0.0,527,34,0.0,504,30,0.0,557,60,0.1
43,1,39,7,90,1.8,0,0,0,0,3,0,1,0,0,0,2,1,27,37.4,429,32,0.0,486,12,0.0,459,7,3.7,454,32,0.4
43,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,629,244,0.0,619,243,0.0,605,238,0.0,634,245,0.0
43,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,552,209,0.0,531,209,0.0,508,199,0.0,561,209,0.0
43,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,544,205,0.0,523,205,0.0,500,195,0.0,553,205,0.0
43,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,630,245,0.0,620,244,0.0,606,239,0.0,635,246,0.0
1,1,49,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,693,80,0.0,687,71,0.0,683,70,0.0,696,80,0.1
1,3,58,32,507,5.5,1,3,0,1,6,0,0,0,0,0,0,3,126,108.4,368,158,132.8,235,142,86.0,301,150,32.7,350,158,0.1
1,1,53,91,2295,17.2,0,0,1,9,32,0,0,0,0,0,59,4,416,464.2,157,20,0.0,703,77,0.0,702,75,46.4,300,20,3.3
1,2,49,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,695,244,0.0,689,245,0.0,685,242,0.0,698,244,0.1
1,4,61,1,9,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,712,92,0.1,482,71,2.0,450,71,0.2,512,71,0.2
1,2,48,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,683,241,0.0,676,242,0.0,669,239,0.0,686,241,0.0
1,3,47,36,1101,7.7,0,1,0,4,18,0,0,0,2,0,0,0,223,218.4,280,118,149.0,222,133,80.0,311,155,44.7,306,140,0.2
1,3,76,92,1892,12.1,3,6,1,5,26,0,0,0,3,0,0,11,355,451.4,163,62,376.0,97,69,401.0,93,54,122.5,97,58,1.9
1,2,48,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,684,242,0.0,678,243,0.0,671,240,0.0,687,242,0.0
1,2,55,124,3047,22.5,2,2,1,13,36,0,0,0,11,0,0,8,632,701.4,46,10,133.6,234,59,428.0,86,4,126.3,92,17,4.3
1,3,53,69,2389,13.0,1,0,0,12,25,0,0,0,5,0,0,1,404,482.6,145,53,395.6,87,60,200.0,188,99,108.0,122,71,0.2
1,2,55,124,2653,22.5,1,5,3,10,33,1,0,0,8,0,0,22,640,596.0,70,25,1085.9,7,3,243.0,164,29,192.8,39,3,17.3
1,3,113,244,3101,21.6,18,14,9,13,36,0,0,1,6,0,0,36,870,1292.6,2,1,1414.9,1,1,1253.0,11,4,396.2,1,1,48.7
1,4,86,75,1477,8.7,4,7,2,4,23,0,0,0,0,1,0,3,238,297.6,232,25,265.4,156,21,709.0,48,21,126.8,91,21,3.2
1,3,48,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,690,284,0.0,684,284,0.0,678,282,0.0,693,284,0.0
1,1,52,44,1125,8.5,0,0,0,4,12,0,0,0,3,0,40,1,218,275.4,246,22,0.0,700,75,0.0,699,73,27.5,361,22,2.1
1,3,96,174,2917,18.1,11,11,3,12,39,0,0,0,4,0,0,9,535,793.2,23,8,682.1,31,25,1127.0,14,5,260.3,12,8,10.2
1,2,41,7,402,1.7,0,0,0,0,8,1,0,0,2,0,0,0,59,95.0,381,149,6.0,436,165,0.0,528,214,10.0,419,156,0.1
1,2,48,102,2585,21.2,1,1,0,10,30,0,0,0,0,0,0,3,527,503.0,127,47,102.6,263,71,56.0,345,122,66.4,244,80,1.9
1,3,49,91,2124,18.6,4,2,1,9,25,0,0,0,3,0,0,4,413,523.2,113,42,270.5,152,101,314.0,122,70,110.9,117,68,0.8
1,2,48,31,915,6.5,0,0,0,3,17,0,0,0,3,0,0,6,178,175.6,311,119,8.3,429,161,26.0,382,143,21.1,378,132,0.3
1,3,62,43,907,6.9,3,1,0,4,7,0,0,0,3,0,0,1,145,186.0,300,129,145.7,224,134,285.0,142,84,61.5,260,121,0.2
1,2,43,0,80,0.0,0,0,0,0,2,0,0,0,1,0,0,0,17,17.8,455,170,30.5,368,130,16.0,399,152,6.4,440,163,0.1
1,2,58,144,3060,24.8,2,5,2,13,36,0,0,0,3,0,0,11,729,785.4,25,5,498.2,58,11,159.0,224,60,144.1,77,11,18.8
1,2,48,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,692,243,0.0,686,244,0.0,681,241,0.0,695,243,0.0
1,3,73,106,1813,14.5,7,2,3,7,23,0,0,0,2,0,0,9,318,370.8,198,78,278.7,144,95,881.0,31,17,152.7,67,39,10.7
1,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,606,228,0.0,594,228,0.0,576,219,0.0,614,231,0.0
1,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,609,231,0.0,597,231,0.0,580,223,0.0,617,234,0.0
1,2,42,5,187,1.2,0,0,0,0,3,0,0,0,0,0,0,0,26,26.6,442,166,19.4,393,146,19.0,389,147,6.5,438,161,0.5
1,2,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,521,193,0.0,497,192,0.0,473,182,0.0,530,193,0.5
1,3,66,32,511,4.8,1,2,0,0,12,0,0,0,1,0,0,0,133,117.0,358,153,58.4,335,175,70.0,324,162,24.5,369,168,1.3
1,2,53,25,689,4.7,0,2,0,1,11,0,0,0,0,0,0,3,149,168.6,322,123,200.7,193,45,33.0,372,138,40.1,323,113,0.5
1,4,80,99,1364,12.4,10,4,1,4,18,0,0,0,4,0,0,14,367,443.4,167,19,203.3,188,30,513.0,66,27,115.0,109,25,6.9
1,3,52,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,704,292,0.0,701,292,0.0,700,292,0.0,707,292,0.0
1,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,527,48,0.0,503,20,0.0,479,15,0.0,536,48,0.1
1,3,54,8,165,1.5,0,1,0,0,3,0,0,0,0,0,0,0,34,38.0,428,182,31.2,366,184,9.0,416,194,7.8,428,187,0.0
1,3,44,2,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,6,0.2,506,215,1.1,459,208,0.0,586,229,0.1,514,217,0.0
1,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,545,58,0.0,524,32,0.0,501,28,0.0,554,58,0.0
1,3,45,11,155,2.4,1,0,0,0,2,0,0,0,0,0,0,2,32,51.6,418,179,19.7,392,190,29.0,377,180,10.0,420,182,0.0
1,3,45,1,8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1.2,501,212,0.0,648,266,0.0,639,265,0.1,517,219,0.0
1,2,40,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,557,212,0.0,536,212,0.0,513,202,0.0,566,212,0.0
4,3,49,79,1210,16.1,8,0,1,4,18,0,0,1,1,0,0,5,254,436.6,172,65,137.2,227,137,401.0,92,53,97.3,152,86,4.1
4,4,51,30,380,5.9,1,1,0,1,8,0,0,0,1,0,0,3,78,64.0,408,51,37.1,354,51,187.0,199,48,27.7,360,51,0.3
4,3,53,74,2616,14.0,1,3,0,6,46,0,0,0,7,0,0,2,377,474.2,151,57,522.1,56,42,299.0,133,78,129.6,88,53,0.2
4,3,49,52,1347,10.6,0,5,1,3,22,1,0,0,2,0,0,5,226,225.8,275,115,411.9,83,57,101.0,284,141,73.8,224,109,0.1
4,2,47,53,2080,11.3,0,0,0,5,38,1,0,0,4,0,0,6,376,522.0,114,41,91.3,284,78,64.0,335,114,67.5,241,78,0.6
4,2,45,46,1890,10.2,1,0,0,3,35,1,0,0,3,0,0,2,291,402.6,186,74,29.8,372,134,105.0,279,88,53.9,280,93,0.2
4,1,49,80,2250,16.3,0,0,0,4,43,0,1,0,3,0,88,6,450,682.4,55,16,0.0,691,72,0.0,687,71,68.3,238,16,1.1
4,1,48,48,1170,10.0,0,0,0,3,19,0,0,0,0,0,45,6,255,346.8,218,21,0.0,677,70,0.0,670,67,34.6,342,21,0.6
4,2,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,578,224,0.0,561,225,0.0,542,219,0.0,586,224,0.0
4,2,42,44,1625,10.5,2,0,0,2,32,0,0,0,4,0,0,3,229,345.2,219,85,38.1,353,125,161.0,221,58,54.7,275,90,0.8
4,4,59,31,501,5.3,1,1,0,0,9,0,0,0,0,0,0,3,79,79.6,392,48,89.4,288,45,263.0,154,42,42.4,313,45,0.1
4,3,52,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,703,291,0.0,699,291,0.0,697,291,0.0,706,291,0.0
4,2,44,40,1254,9.1,1,0,0,3,20,0,0,0,2,0,0,2,204,274.4,248,95,68.1,324,104,45.0,359,130,38.8,327,116,0.1
4,2,42,28,822,6.7,0,0,0,3,15,0,0,0,1,0,0,0,136,109.8,367,141,93.5,281,77,18.0,394,151,22.2,375,131,0.2
4,2,42,45,1286,10.7,1,1,0,5,27,0,0,0,4,0,0,0,222,240.4,270,105,87.7,293,84,88.0,297,97,41.6,317,109,0.2
4,2,48,30,1255,6.2,1,0,0,2,21,0,0,0,4,1,0,1,160,251.0,263,100,9.0,427,160,116.0,266,81,37.6,334,119,0.1
4,2,43,13,435,3.0,0,0,0,1,6,0,0,0,0,0,0,0,68,58.6,412,156,41.8,350,122,20.0,388,146,12.0,413,154,0.2
4,3,46,40,1942,8.7,0,0,0,4,33,0,0,0,8,0,0,0,211,278.0,244,103,117.7,247,147,155.0,229,116,55.3,270,125,0.0
4,3,48,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,689,283,0.0,683,283,0.0,677,281,0.0,692,283,0.0
4,3,52,85,1554,16.3,3,5,1,7,26,0,0,0,0,0,0,5,278,376.0,196,77,394.2,89,62,418.0,88,51,118.9,102,60,3.1
4,3,56,97,2426,17.3,4,2,1,5,48,0,0,0,3,0,0,8,367,452.6,161,61,447.3,71,51,425.0,87,50,132.6,83,50,0.5
4,4,57,74,1979,13.0,4,2,1,3,36,0,0,0,3,0,0,5,258,357.0,210,23,250.1,164,24,612.0,57,24,122.2,99,23,0.5
4,4,48,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,691,86,0.0,685,88,0.0,680,89,0.0,694,89,0.1
4,2,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,520,192,0.0,496,191,0.0,472,181,0.0,529,192,0.1
4,3,46,41,1405,8.9,0,1,0,2,26,0,0,0,2,0,0,1,168,179.2,306,131,182.8,203,123,148.0,241,122,50.8,289,134,0.1
4,3,45,52,1418,11.6,2,1,1,3,24,0,0,0,1,1,0,3,177,211.4,284,120,99.0,272,157,95.0,292,144,40.3,322,143,1.2
4,3,48,10,376,2.1,0,0,0,1,8,0,0,0,0,0,0,0,47,32.6,437,187,35.6,356,180,2.0,447,205,7.0,432,190,0.0
4,1,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,579,70,0.0,562,48,0.0,543,44,0.0,587,70,0.1
4,3,49,69,1617,14.1,2,3,1,3,33,0,0,0,3,0,0,7,252,363.4,203,81,280.8,143,94,289.0,140,82,93.2,163,89,0.1
4,4,65,134,2081,20.6,12,6,3,5,37,0,0,0,2,0,0,22,409,557.4,94,12,230.4,180,28,761.0,40,19,154.7,65,19,5.1
4,3,56,39,922,7.0,0,4,0,4,18,0,0,0,0,1,0,0,154,142.8,341,144,395.0,88,61,165.0,214,110,70.1,234,112,0.2
4,2,40,44,1833,11.0,0,1,1,3,37,0,0,0,4,0,0,3,261,272.6,252,96,224.8,182,39,47.0,354,127,54.2,277,91,1.1
4,3,45,1,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,627,243,0.3,474,214,2.0,443,203,0.2,509,215,0.0
4,1,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,522,47,0.0,498,19,0.0,474,14,0.0,531,47,0.1
49,4,42,34,1113,8.1,0,0,0,2,16,0,0,0,1,0,0,0,87,66.8,406,50,157.2,218,34,255.0,158,45,47.3,296,43,5.0
49,4,55,39,725,7.1,3,0,1,0,15,0,0,0,1,0,0,6,101,121.2,354,42,68.1,325,48,162.0,220,50,34.9,339,48,0.1
49,4,52,100,2391,19.2,8,1,1,9,37,0,0,0,7,0,0,12,344,464.4,156,18,320.2,123,16,860.0,33,16,164.6,56,18,1.3
49,2,46,51,2576,11.1,0,1,0,2,51,0,0,0,5,0,0,2,408,513.6,121,44,202.3,189,42,160.0,223,59,87.6,179,47,0.5
49,3,56,70,2573,12.5,0,3,0,5,47,0,0,0,4,0,0,1,353,351.0,214,87,530.8,54,40,154.0,233,119,103.7,135,77,0.1
49,2,50,56,2700,11.2,0,1,1,4,54,0,0,0,6,0,0,2,361,443.4,166,65,294.5,139,29,198.0,190,44,93.6,162,41,0.8
49,1,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,577,69,0.0,560,47,0.0,541,43,0.0,585,69,0.1
49,3,45,54,2214,12.0,0,0,0,5,43,0,0,0,6,0,0,0,355,415.8,177,68,516.0,57,43,57.0,344,167,99.1,149,85,0.1
49,1,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,580,71,0.0,563,49,0.0,544,45,0.0,588,71,0.1
49,2,49,63,2787,12.9,0,2,0,4,51,0,0,0,7,0,0,2,347,351.4,212,83,310.7,127,26,234.0,167,30,89.7,171,45,0.8
49,2,42,32,875,7.6,0,2,1,2,11,0,0,0,3,0,0,3,149,148.2,337,130,27.7,377,136,46.0,357,128,22.2,374,130,0.1
49,2,47,57,2628,12.1,0,1,0,4,48,0,0,0,7,1,0,4,410,544.6,100,37,50.9,343,116,150.0,239,68,74.5,220,68,1.6
49,2,47,3,180,0.6,0,0,0,0,3,0,0,0,0,0,0,0,19,40.2,425,160,2.5,446,171,0.0,657,234,4.3,453,168,0.1
49,3,48,48,2027,10.0,0,2,0,3,41,0,0,1,8,1,0,2,244,245.4,268,114,346.9,111,75,206.0,183,97,79.3,205,105,1.3
49,3,47,51,1599,10.9,1,0,0,4,29,0,0,0,1,0,0,3,246,263.4,255,109,325.6,117,80,171.0,207,105,76.3,214,106,0.0
49,4,56,44,1316,7.9,1,2,0,0,27,0,0,0,2,0,0,2,101,182.6,302,33,207.8,186,29,444.0,82,33,83.1,197,33,0.2
49,4,58,13,287,2.2,0,0,0,0,10,0,0,0,0,0,0,0,14,14.2,468,58,35.0,358,52,53.0,347,57,9.7,423,57,0.1
49,3,49,31,1119,6.3,1,1,0,0,23,0,0,0,4,0,0,1,152,178.0,308,132,181.7,205,124,138.0,250,126,49.8,290,135,0.1
49,3,41,46,1260,11.2,1,2,0,1,21,0,0,0,2,0,0,0,114,113.8,361,155,191.8,198,120,364.0,103,61,65.9,246,114,1.9
49,3,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,698,286,0.0,693,286,0.0,690,285,0.0,701,286,0.0
49,1,46,123,3420,26.7,0,0,2,5,63,0,0,0,1,0,146,12,685,1023.0,8,4,20.0,388,1,4.0,434,3,104.7,131,3,2.0
49,2,43,44,2087,10.2,0,0,1,2,41,1,0,0,3,0,0,4,341,458.0,159,62,189.6,200,48,51.0,350,124,70.1,233,74,0.4
49,2,43,39,1107,9.1,2,0,1,2,20,0,0,0,2,0,0,0,151,217.6,282,112,72.7,317,99,278.0,147,20,57.0,267,88,0.1
49,2,42,9,549,2.1,0,0,0,0,10,0,0,0,1,0,0,0,49,99.2,378,147,39.8,352,124,45.0,358,129,18.4,391,141,0.0
49,2,39,5,524,1.3,0,0,0,0,12,1,0,0,1,1,0,0,53,70.6,401,152,1.9,449,173,2.0,439,165,7.5,430,158,0.5
49,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,535,54,0.0,512,27,0.0,489,23,0.0,544,54,0.2
49,2,39,29,1003,7.4,1,0,0,2,17,1,0,0,1,0,0,0,149,220.4,279,110,57.5,336,111,49.0,352,125,32.7,348,123,0.5
49,4,44,1,10,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,615,70,0.1,478,70,18.0,395,61,1.8,478,64,0.1
49,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,563,217,0.0,542,217,0.0,519,207,0.0,572,217,0.0
49,3,45,1,11,0.2,0,0,0,0,1,0,0,0,0,0,0,0,5,2.2,495,208,0.3,475,215,0.0,622,253,0.3,503,212,0.0
49,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,661,269,0.0,651,269,0.0,641,267,0.0,664,269,0.0
49,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,617,238,0.0,603,237,0.0,589,232,0.0,623,240,0.0
49,4,45,12,283,2.7,1,0,0,2,2,0,0,0,0,0,0,1,38,52.4,416,53,15.1,402,57,66.0,329,55,13.1,409,55,0.2
49,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,543,204,0.0,522,204,0.0,499,194,0.0,552,204,0.0
49,3,45,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,660,268,0.0,650,268,0.0,640,266,0.0,663,268,0.0
49,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,668,80,0.0,658,82,0.0,648,83,0.0,671,83,0.0
