team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,first_name,second_name
,,,,,,,,,,,,,,,,,,,,,,,,38,2,44,60,1585,13.6,0,0,0,7,26,0,0,0,1,0,0,0,321,266,125.5,39,43,1.1,Chris,Löwe
,,,,,,,,,,,,,,,,,,,,,,,,38,2,47,50,1902,10.6,0,1,0,5,31,0,0,0,7,0,0,2,311,322,251.6,50,62.8,0.2,Tommy,Smith
,,,,,,,,,,,,,,,,,,,,,,,,38,2,42,1,32,0.2,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0.1,0,0.4,0.1,Michael,Hefele
,,,,,,,,,,,,,,,,,,,,,,,,38,2,40,2,179,0.5,0,0,0,0,7,0,0,0,0,0,0,0,35,44,1.7,2,4.7,0.2,Martin,Cranie
,,,,,,,,,,,,,,,,,,,,,,,,38,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,Jon Gorenc,Stankovic
,,,,,,,,,,,,,,,,,,,,,,,,38,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Mark,Hudson
,,,,,,,,,,,,,,,,,,,,,,,,38,2,45,107,3420,23.8,0,3,2,10,58,0,0,0,6,0,0,9,623,768.6,123.6,169,106.2,6.6,Mathias,Jorgensen
,,,,,,,,,,,,,,,,,,,,,,,,38,3,52,113,3066,21.7,4,3,2,10,52,0,0,0,4,0,0,8,576,753.2,848.8,350,195.2,4.7,Aaron,Mooy
,,,,,,,,,,,,,,,,,,,,,,,,38,3,44,74,2131,16.8,3,0,1,6,36,0,0,0,3,1,0,3,240,322.6,261.6,544,112.7,0.4,Rajiv,van La Parra
,,,,,,,,,,,,,,,,,,,,,,,,38,3,44,53,2396,12,0,0,0,7,40,0,0,0,8,1,0,0,400,475,172.8,61,71.2,0.2,Jonathan,Hogg
,,,,,,,,,,,,,,,,,,,,,,,,38,3,44,22,755,5,0,0,0,3,11,0,0,0,3,0,0,0,98,111.4,58.6,26,19.3,0.2,Philip,Billing
,,,,,,,,,,,,,,,,,,,,,,,,38,3,43,11,217,2.6,1,0,0,0,5,0,0,0,1,0,0,0,28,50.6,20,47,11.8,0.1,Joe,Lolley
,,,,,,,,,,,,,,,,,,,,,,,,38,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jack,Payne
,,,,,,,,,,,,,,,,,,,,,,,,38,3,42,4,68,1,0,0,0,0,3,0,0,0,0,0,0,0,16,6.6,1.1,0,0.8,0.1,Dean,Whitehead
,,,,,,,,,,,,,,,,,,,,,,,,38,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harry,Bunn
,,,,,,,,,,,,,,,,,,,,,,,,38,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sean,Scannell
,,,,,,,,,,,,,,,,,,,,,,,,38,3,57,46,1327,8.1,1,1,0,6,23,0,0,0,1,0,0,0,151,151,152.1,246,54.5,0.1,Elias,Kachunga
,,,,,,,,,,,,,,,,,,,,,,,,38,3,55,82,2450,14.9,2,1,0,7,39,0,0,0,0,0,0,3,269,253,331.3,794,138,0.4,Tom,Ince
,,,,,,,,,,,,,,,,,,,,,,,,38,3,48,28,1115,5.8,0,0,0,0,22,0,0,0,2,0,0,0,134,131.4,83,56,27,0,Danny,Williams
,,,,,,,,,,,,,,,,,,,,,,,,38,4,45,44,1268,9.8,0,4,0,3,23,0,0,0,4,0,0,0,173,209,255.7,283,74.8,4.8,Collin,Quaner
,,,,,,,,,,,,,,,,,,,,,,,,38,4,50,94,1807,18.8,6,2,1,4,34,0,0,0,1,0,0,14,283,352,191.4,451,99.6,2.6,Laurent,Depoitre
,,,,,,,,,,,,,,,,,,,,,,,,38,4,55,92,1849,16.7,7,2,2,6,32,0,0,0,2,0,0,12,269,377,270.7,600,124.5,1.7,Steve,Mounie
,,,,,,,,,,,,,,,,,,,,,,,,38,2,43,41,1110,9.5,0,1,1,3,23,0,0,0,3,0,0,4,211,221.6,146.8,97,46.5,0.2,Scott,Malone
,,,,,,,,,,,,,,,,,,,,,,,,38,2,45,51,1670,11.3,0,1,0,4,28,0,0,0,3,0,0,5,274,310,381.8,95,78.8,0.1,Florent,Hadergjonaj
,,,,,,,,,,,,,,,,,,,,,,,,38,3,47,10,217,2.1,0,1,0,1,5,0,0,0,1,0,0,0,30,30.8,40.6,53,12.4,0,Abdelhamid,Sabiri
,,,,,,,,,,,,,,,,,,,,,,,,38,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,Robert,Green
,,,,,,,,,,,,,,,,,,,,,,,,38,2,44,30,1047,6.8,0,0,0,2,14,0,0,0,0,0,0,2,182,268,52.2,47,36.7,0,Terence,Kongolo
6,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,54,40,997,7.4,1,2,1,3,12,0,0,0,1,0,0,3,168,173.6,300.3,213,68.7,0.1,Alex,Pritchard
13,1,49,109,2666,22.2,0,0,1,8,47,0,0,0,1,0,113,10,585,757.4,0,0,75.8,6,13,1,51,123,2965,24.1,0,0,4,8,47,1,2,0,3,0,93,17,592,687.2,11.1,0,69.9,4.1,Kasper,Schmeichel
13,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,43,9,274,2.1,0,0,0,1,7,0,0,0,0,0,6,0,54,51.8,0,0,5.1,0.1,Ben,Hamer
13,2,46,63,2430,13.7,1,1,0,5,45,0,0,0,3,0,0,0,360,480,48.4,284,81.4,10.3,13,2,44,61,2817,13.9,0,0,0,5,52,0,0,0,4,0,0,1,390,530,62,158,75.1,2.9,Wes,Morgan
13,2,53,104,3103,19.6,2,4,1,8,57,0,0,0,10,0,0,10,679,802,536.4,152,149.4,5.7,13,2,47,57,1917,12.1,0,1,1,4,35,1,0,0,1,0,0,8,370,396.6,282.2,55,73.5,1.9,Christian,Fuchs
13,2,49,85,2988,17.3,0,3,1,9,50,0,0,0,12,0,0,4,529,531.2,199,50,77.9,2.1,13,2,43,55,2306,12.8,0,0,0,5,41,0,0,0,4,0,0,0,342,444.2,121.2,42,60.7,2.2,Danny,Simpson
13,2,49,88,2926,18,2,2,0,9,49,2,0,0,9,0,0,1,479,701,69.4,477,124.9,1.8,13,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Robert,Huth
13,2,40,27,917,6.8,0,0,0,4,15,0,0,0,4,0,0,0,156,158.2,22,54,23.6,1,13,2,42,1,90,0.2,0,0,0,0,2,0,0,0,0,0,0,0,7,24.8,1.3,18,4.4,0.1,Yohan,Benalouane
13,2,43,19,699,4.4,1,0,0,1,18,0,0,0,2,0,0,0,136,137,48.4,88,27.2,0.2,13,2,44,65,1848,14.8,0,2,1,6,30,0,0,0,1,1,0,4,381,382.8,332.1,63,78,3.1,Benjamin,Chilwell
88,2,44,71,2307,16.1,2,3,0,4,53,0,0,0,5,0,0,5,483,707.6,157.2,439,130.6,0.8,13,2,55,117,3420,21.3,2,4,1,9,60,0,0,0,7,0,0,10,716,955.8,254.3,478,168.8,10.9,Harry,Maguire
13,3,89,120,2826,13.5,6,4,0,9,48,0,0,2,4,0,0,9,437,573,802.1,898,227.8,8.2,13,3,87,195,2948,22.4,12,13,4,9,51,0,0,0,2,0,0,19,682,966,924,932,282.6,8.2,Riyad,Mahrez
13,3,50,95,2412,19,2,6,0,8,47,0,0,0,5,0,0,3,468,483.8,719.8,272,147.6,2.5,13,3,55,107,2533,19.5,2,8,2,8,42,0,0,0,5,1,0,12,458,580,718.3,300,160.2,2.2,Marc,Albrighton
13,3,48,58,1049,12.1,1,4,0,4,20,0,0,0,2,0,0,0,210,220.4,268.8,233,72.2,0.5,13,3,53,80,1683,15.1,3,3,0,4,35,0,0,0,2,0,0,2,308,290.6,412.8,461,116.7,0.6,Demarai,Gray
13,3,43,53,1673,12.3,1,1,1,4,35,0,0,0,3,0,0,3,262,254.4,204,109,57,0.2,13,3,43,13,486,3,0,0,0,3,7,0,0,0,0,1,0,0,53,81.2,10.3,0,9.2,0.2,Daniel,Amartey
13,3,44,6,269,1.4,0,0,0,1,5,0,0,0,1,0,0,0,26,16.8,24.9,0,4,0.3,13,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nampalys,Mendy
13,3,46,59,1521,12.8,2,3,1,4,28,0,0,0,0,0,0,2,288,313.6,93.8,357,76.4,0.7,13,3,49,78,2896,15.9,0,4,0,9,45,0,0,0,6,2,0,4,449,640.4,230.7,299,117.2,0.4,Wilfred,Ndidi
13,4,69,39,761,5.7,2,0,0,1,20,0,0,0,1,0,0,5,131,132.6,120.8,232,47.7,3,13,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,Ahmed,Musa
,,,,,,,,,,,,,,,,,,,,,,,,13,3,57,58,1411,10.2,3,0,0,3,23,0,0,0,0,0,0,6,293,341.6,131.6,150,62.3,0.1,Vicente,Iborra
13,4,99,161,2801,16.3,13,8,3,7,57,0,0,0,2,1,0,24,555,629.8,450.4,955,202.5,13.9,13,4,88,183,3248,20.8,20,2,3,8,57,0,0,1,3,0,0,28,674,822.8,439.9,1222,248.6,21.7,Jamie,Vardy
13,4,56,63,1565,11.3,3,1,0,7,26,0,0,0,1,0,0,3,220,181.2,262,471,90.4,1.6,13,4,53,76,1314,14.3,6,3,1,5,19,0,0,0,2,0,0,7,275,347.6,228.1,508,107.9,2.9,Shinji,Okazaki
43,4,60,52,537,8.7,4,3,1,1,9,0,0,0,0,0,0,6,180,224,193.7,463,87.4,2.3,13,4,65,54,818,8.3,3,4,0,1,17,0,0,0,2,0,0,5,171,214.2,185.6,350,74.5,0.8,Kelechi,Iheanacho
88,1,41,86,1980,21,0,0,3,5,36,0,2,0,0,0,73,7,431,554.2,0.3,4,55.8,21.9,13,1,42,4,180,1,0,0,0,0,6,0,0,0,0,0,8,0,36,67.8,0,0,6.8,0.1,Eldin,Jakupovic
,,,,,,,,,,,,,,,,,,,,,,,,13,3,44,26,991,5.9,0,0,0,4,15,0,0,0,2,0,0,0,121,114.6,52.7,145,31.4,0.2,Matty,James
,,,,,,,,,,,,,,,,,,,,,,,,13,2,49,28,766,5.7,0,0,0,4,14,0,0,0,2,0,0,0,166,177.8,3.6,35,21.8,0.1,Aleksandar,Dragovic
,,,,,,,,,,,,,,,,,,,,,,,,13,3,44,13,375,3,0,1,0,0,9,0,0,0,1,0,0,0,60,68,20.2,16,10.4,0,Hamza,Choudhury
,,,,,,,,,,,,,,,,,,,,,,,,13,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,George,Thomas
,,,,,,,,,,,,,,,,,,,,,,,,13,3,59,23,760,3.9,0,2,0,1,18,0,0,0,3,0,0,0,128,133.2,120,65,31.8,0,Adrien Sebastian,Perruchet Silva
,,,,,,,,,,,,,,,,,,,,,,,,13,4,49,21,579,4.3,0,1,0,0,12,0,0,0,1,0,0,0,72,98.6,130.8,67,29.7,0.1,Fousseni,Diabaté
,,,,,,,,,,,,,,,,,,,,,,,,13,3,45,3,8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,8,0.2,1,6,0.6,0,Harvey,Barnes
,,,,,,,,,,,,,,,,,,,,,,,,13,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sam,Hughes
,,,,,,,,,,,,,,,,,,,,,,,,13,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Layton,Ndukwu
3,3,58,83,1564,14.3,2,7,1,4,22,0,0,0,1,0,0,3,393,435.4,519.9,416,137.5,1.4,14,3,55,94,1718,17.1,3,7,0,5,28,0,0,0,3,0,0,5,423,548,625.1,494,166.5,2.2,Alex,Oxlade-Chamberlain
14,1,48,110,2520,22.9,0,0,1,9,30,0,2,0,0,0,52,7,506,461.2,0,0,46,3.5,14,1,47,67,1710,14.3,0,0,0,7,24,0,1,0,3,0,36,0,329,281,0,0,28,1.1,Simon,Mignolet
14,1,43,32,900,7.4,0,0,0,3,12,0,0,0,0,0,20,0,153,149.4,0,0,15,0.7,14,1,49,88,1710,18,0,0,0,10,14,0,1,0,1,0,31,5,382,280.6,0,0,27.9,1.9,Loris,Karius
14,2,49,106,2553,21.6,2,1,0,11,31,0,0,0,6,0,0,6,589,715.4,119.2,236,107.1,5.6,14,2,53,110,2124,20.8,2,1,3,11,24,0,0,0,4,0,0,10,539,656.4,104.5,242,100.2,1.5,Dejan,Lovren
14,2,44,15,305,3.4,0,1,0,0,7,0,0,0,1,0,0,1,79,64.6,78.3,32,17.5,1.4,14,2,43,52,1264,12.1,0,1,0,6,19,0,0,0,1,0,0,3,328,261.8,250.1,106,61.7,1.2,Alberto,Moreno
14,2,59,129,3323,21.9,0,2,1,12,41,0,0,0,0,0,0,13,735,512,716.5,294,152.4,10.3,14,2,53,7,173,1.3,0,0,0,1,1,0,0,0,1,0,0,0,25,21.8,23.8,41,8.7,0.3,Nathaniel,Clyne
14,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,45,86,1901,19.1,0,2,2,9,22,0,0,0,3,0,0,9,480,437.4,285.6,46,76.9,2.2,Joseph,Gomez
14,2,54,97,2457,18,1,0,0,9,25,0,0,0,3,0,0,7,557,588.6,143.3,348,108,3.2,14,2,54,81,1995,15,1,0,1,9,27,0,0,0,3,0,0,3,470,544.8,96.1,140,78.1,1.7,Joel,Matip
14,2,44,43,1410,9.8,0,0,0,3,19,0,0,0,3,0,0,4,292,308.2,52.5,78,44,0.6,14,2,41,78,1449,19,1,0,2,8,15,0,0,0,0,0,0,9,384,357.2,65,43,46.6,1.8,Ragnar,Klavan
14,3,63,139,3154,22.1,7,4,3,12,35,0,0,1,5,0,0,16,682,919,937,493,235.2,4.8,14,2,60,77,1759,12.8,0,3,1,6,25,0,0,0,3,0,0,4,459,437.2,615.5,272,132.5,2.5,James,Milner
14,3,43,8,167,1.9,0,0,0,0,2,0,0,0,0,0,0,0,32,32.4,20.2,48,10.1,0,14,2,44,83,1573,18.9,1,2,3,8,17,0,0,0,3,0,0,10,385,358.2,399.2,142,90.1,5.5,Trent,Alexander-Arnold
14,3,44,47,1112,10.7,0,3,0,4,17,0,0,0,4,0,0,2,240,306.4,102.9,99,51.1,0.2,14,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leiva,Lucas
14,3,62,73,2116,11.8,1,4,0,7,28,0,0,0,8,0,0,9,467,507.4,554.3,93,115.5,1,14,3,53,75,2169,14.2,1,1,0,14,21,0,0,0,1,0,0,3,382,417,448.8,110,97.8,1.2,Jordan,Henderson
14,3,87,171,2228,19.7,13,8,4,8,27,0,0,0,2,0,0,21,631,860,1081.8,1125,306.5,26,14,3,91,103,1109,11.3,7,7,4,5,14,0,0,0,0,0,0,15,381,550.4,624.4,519,169.4,3,Philippe,Coutinho
14,3,48,104,2371,21.7,5,2,2,9,28,0,0,0,6,0,0,12,436,512.2,544.5,500,155.3,3,14,3,49,92,2089,18.8,3,6,2,8,29,0,0,0,8,0,0,10,499,546.4,426.4,231,120.6,4,Emre,Can
14,3,67,139,2338,20.7,8,7,3,9,32,0,0,0,3,0,0,14,543,679.4,693,825,219.5,9.1,14,3,73,13,234,1.8,0,0,0,1,1,0,0,0,1,0,0,0,37,32.6,113.4,128,27.3,0.3,Adam,Lallana
14,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oluwaseyi,Ojo
14,3,93,156,2242,16.8,13,7,4,8,26,0,0,0,4,0,0,14,502,727,660.7,1074,246,7.8,14,3,94,147,2189,15.6,10,8,3,15,24,0,0,0,3,1,0,8,499,677.4,739.1,964,238,8.5,Sadio,Mané
14,3,43,4,43,0.9,0,0,0,0,0,0,0,0,1,0,0,0,10,8.8,17.4,39,6.1,0.2,14,3,42,3,14,0.7,0,0,0,0,0,0,0,0,0,0,0,0,9,7.4,11.7,0,1.9,0.4,Marko,Grujic
14,3,75,149,2974,19.9,6,9,2,11,37,0,0,0,2,0,0,14,650,648.4,694.5,639,198.5,1.7,14,3,66,85,2381,12.9,1,2,0,15,23,0,0,0,1,0,0,1,406,341.8,356.2,399,109.9,2.2,Georginio,Wijnaldum
14,3,43,5,86,1.2,0,0,0,0,1,0,0,0,0,0,0,0,14,7.4,12.6,34,5.4,0,14,3,42,1,6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.4,2.3,2,0.5,0.3,Ben,Woodburn
,,,,,,,,,,,,,,,,,,,,,,,,14,3,106,303,2905,28.6,32,12,11,15,29,0,0,1,1,0,0,26,881,1496.2,942.5,2109,454.4,56.7,Mohamed,Salah
14,3,85,180,3062,21.2,11,11,6,11,39,0,0,0,5,0,0,17,639,869.6,1127.3,1569,356.9,8.8,14,4,95,181,2760,19.1,15,8,3,16,32,0,0,0,1,0,0,29,758,951,834.5,1341,312.7,36.1,Roberto,Firmino
14,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,14,4,54,18,262,3.3,1,1,0,3,0,0,0,0,0,0,0,0,53,57.8,42,143,24,0.2,Danny,Ings
14,4,60,96,1469,16,7,4,1,7,18,0,0,0,0,0,0,8,297,360,264.4,551,116.1,5.5,14,4,74,1,9,0.1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0.2,Divock,Origi
8,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,46,38,581,8.3,1,2,0,3,4,0,0,0,0,0,0,2,107,123.8,199.4,350,66.4,1.6,Dominic,Solanke
20,2,56,75,1852,13.4,1,0,3,7,23,0,0,0,3,1,0,14,435,546.2,81.1,232,86,5.3,14,2,57,78,2253,13.7,0,0,1,8,28,0,0,0,1,0,0,5,481,601,122.6,277,100.2,7.3,Virgil,van Dijk
88,2,44,73,2736,16.6,1,2,0,5,59,0,0,0,5,0,0,4,488,502.6,352.8,100,95.6,1.9,14,2,50,111,1940,22.2,1,5,3,10,18,0,0,0,2,0,0,12,514,424,414.5,174,101.3,7.4,Andrew,Robertson
90,2,43,9,360,2.1,0,0,0,1,4,0,0,0,2,0,0,0,55,63.8,16.4,0,8,0.2,14,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jon,Flanagan
,,,,,,,,,,,,,,,,,,,,,,,,14,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danny,Ward
,,,,,,,,,,,,,,,,,,,,,,,,14,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Conor,Masterson
,,,,,,,,,,,,,,,,,,,,,,,,14,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Curtis,Jones
,,,,,,,,,,,,,,,,,,,,,,,,14,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rafael,Camacho
,,,,,,,,,,,,,,,,,,,,,,,,43,1,57,158,3195,27.7,0,0,2,16,26,0,2,0,1,0,58,10,666,546.2,10,0,55.6,9,Ederson,Santana de Moraes
43,1,50,73,1968,14.6,0,0,1,6,26,0,1,0,0,0,33,3,366,292.2,0,0,28.9,1.2,43,1,45,10,224,2.2,0,0,0,1,1,0,0,0,0,0,4,1,42,45.2,0,0,4.5,0.5,Claudio,Bravo
43,2,46,59,2014,12.8,0,0,0,4,29,0,0,0,1,0,0,4,435,441.4,78,174,69.7,13.3,43,2,53,70,1301,13.2,0,0,0,9,11,0,0,0,0,0,0,5,334,283.4,26.3,120,43.2,3.1,John,Stones
43,2,58,95,2535,16.4,1,1,2,9,27,1,0,0,6,0,0,7,558,639,296.4,223,116,3.1,43,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aleksandar,Kolarov
43,2,60,57,820,9.5,3,0,2,5,6,0,0,0,5,0,0,6,227,249,32.9,123,40.6,3.2,43,2,59,60,1394,10.2,1,1,0,6,11,0,0,0,6,0,0,2,326,399.6,76.5,116,59.2,2.9,Vincent,Kompany
43,2,59,100,2592,16.9,1,2,2,9,28,0,0,0,9,0,0,10,640,772.4,125.6,276,117.6,3.2,43,2,64,156,2966,24.4,4,0,4,15,25,1,0,0,9,0,0,21,742,846.6,224.6,363,143.7,25.8,Nicolás,Otamendi
43,3,47,13,224,2.8,1,0,0,0,4,0,0,0,1,0,0,0,62,68.2,42.3,43,15.3,0.1,43,3,45,55,1740,12.2,1,2,0,6,17,0,0,0,2,0,0,0,398,369.2,263.7,62,69.4,0.5,Fabian,Delph
43,3,75,149,2509,19.9,7,14,2,9,27,0,0,0,7,0,0,11,468,527,688.3,1170,237.7,10.6,43,3,91,229,2584,25.2,18,17,7,13,23,0,0,0,3,1,0,19,701,969.8,838.2,1488,329.7,27.6,Raheem,Sterling
43,3,86,130,2760,15.1,4,9,1,12,32,0,0,0,6,0,0,12,621,671.2,1388.4,801,286.2,2.8,43,3,82,169,2431,20.6,9,11,6,14,18,0,0,0,5,0,0,26,671,875.8,1118.5,867,286.5,11.5,David,Silva
43,3,72,86,1941,11.9,5,0,2,12,17,0,0,0,4,0,0,6,422,474.2,407.7,335,121.8,1,43,3,60,16,227,2.7,0,2,0,0,2,0,0,0,1,0,0,0,99,105,122.6,72,29.8,0.8,Gnegneri Yaya,Touré
43,3,53,78,2755,14.7,2,1,0,10,27,0,0,0,4,2,0,3,483,546.6,575.7,364,148.5,1.5,43,3,50,120,2880,24,5,4,2,15,24,0,0,0,7,0,0,9,596,800.2,511.9,411,172.4,4.6,Fernando,Luiz Rosa
43,3,47,18,568,3.8,0,0,0,1,10,0,0,0,3,0,0,1,106,115.2,65.7,29,21,0.2,43,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fernando Francisco,Reges
43,3,105,199,2877,19,6,21,5,11,34,0,0,1,4,0,0,33,825,872.4,1702,790,336.6,10.4,43,3,103,209,3073,20.3,8,18,5,19,22,0,0,0,2,0,0,25,872,1146.6,1744.2,797,368.9,21.4,Kevin,De Bruyne
43,3,49,41,704,8.4,3,1,1,3,8,0,0,0,0,0,0,2,196,186.8,209.6,199,59.6,1.3,43,3,54,82,1504,15.2,4,2,2,6,15,0,0,0,3,0,0,9,376,381.4,406.4,408,119.3,2.3,Ilkay,Gündogan
43,3,84,54,777,6.4,4,3,1,3,7,0,0,0,3,1,0,2,170,210,238.4,411,85.6,1,43,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manuel,Agudo Durán
43,3,77,105,1781,13.6,5,7,0,9,15,0,0,0,4,0,0,8,343,397.2,505.1,632,153.7,7.5,43,3,87,179,2415,20.6,10,15,5,12,22,0,0,0,4,0,0,17,647,842.4,891.3,1013,274.4,13.4,Leroy,Sané
,,,,,,,,,,,,,,,,,,,,,,,,43,3,72,112,1514,15.6,6,5,2,9,10,0,0,0,0,0,0,8,440,475.6,508.7,464,144.4,1.4,Bernardo Mota,Veiga de Carvalho e Silva
43,4,127,175,2404,13.8,20,5,6,8,30,0,0,1,4,1,0,32,640,871.8,518.2,1853,323.9,17.6,43,4,115,169,1960,14.7,21,6,4,13,12,0,0,0,2,0,0,22,740,966.4,570.8,1484,302.5,10.7,Sergio,Agüero
43,4,91,67,651,7.4,7,4,3,3,5,0,0,0,2,0,0,12,258,335.8,165.9,436,92.9,14.7,43,4,104,126,1660,12.1,13,7,3,9,12,0,0,2,6,0,0,18,473,603.6,360.3,1089,204.9,17.1,Gabriel Fernando,de Jesus
6,2,62,142,2701,22.9,0,6,3,14,21,0,0,0,8,0,0,18,640,564,570.5,264,140.2,27.6,43,2,66,138,2784,20.9,0,6,3,15,22,1,0,0,2,1,0,8,691,542.4,511.4,117,117.1,12.3,Kyle,Walker
,,,,,,,,,,,,,,,,,,,,,,,,43,2,50,100,1340,20,3,2,2,9,11,0,0,0,2,0,0,8,398,376,158.1,176,71.1,2.8,Danilo Luiz,da Silva
,,,,,,,,,,,,,,,,,,,,,,,,43,2,63,20,360,3.2,0,1,0,2,1,0,0,0,2,0,0,1,96,84.2,139.3,48,27.2,0.4,Benjamin,Mendy
,,,,,,,,,,,,,,,,,,,,,,,,43,3,47,8,45,1.7,0,1,0,0,1,0,0,0,0,0,0,0,31,29.2,32.1,10,7.1,0,Phil,Foden
,,,,,,,,,,,,,,,,,,,,,,,,43,3,47,5,50,1.1,0,0,0,0,1,0,0,0,0,0,0,0,14,6.8,5.6,53,6.6,0,Brahim,Diaz
43,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,50,16,530,3.2,0,0,0,3,3,0,0,0,1,0,0,0,104,116.4,145.9,21,28.3,0,Oleksandr,Zinchenko
43,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Oluwatosin,Adarabioyo
,,,,,,,,,,,,,,,,,,,,,,,,43,2,51,35,806,6.9,0,0,0,4,5,0,0,0,1,0,0,2,204,165.8,52.8,34,25.4,1.5,Aymeric,Laporte
,,,,,,,,,,,,,,,,,,,,,,,,43,4,45,2,14,0.4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3.1,0,0.3,0.1,Lukas,Nmecha
3,3,117,264,3217,22.6,24,11,9,13,41,0,0,1,6,0,0,32,834,1357.8,1278.3,1896,453.4,29.7,1,3,114,152,2546,13.3,9,10,4,11,32,0,0,1,5,0,0,13,515,823.2,1155.2,1281,326.1,3,Alexis,Sánchez
8,3,48,105,2694,21.9,1,8,0,15,24,0,0,0,4,0,0,1,550,546.8,447.1,279,127.5,3.9,1,3,47,91,3117,19.4,1,1,1,16,26,0,0,0,6,0,0,3,576,681.4,427.9,168,127.9,9.1,Nemanja,Matic
,,,,,,,,,,,,,,,,,,,,,,,,1,1,59,172,3330,29.2,0,0,0,18,28,0,0,0,0,0,115,10,757,821.2,10,0,83.4,44.3,David,De Gea
1,1,47,23,180,4.9,0,0,1,2,0,0,1,0,0,0,10,3,80,77.2,0,0,7.7,0.2,1,1,47,7,90,1.5,0,0,0,1,0,0,0,0,0,0,3,0,26,26.4,0,0,2.6,0.7,Sergio,Romero
1,1,40,6,90,1.5,0,0,0,1,0,0,0,0,0,0,1,0,23,7.4,0,0,0.7,0.1,1,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,Joel Dinis,Castro Pereira
