team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,first_name,second_name,assists_gw1_17_18,attempted_passes_gw1_17_18,big_chances_created_gw1_17_18,big_chances_missed_gw1_17_18,bonus_gw1_17_18,bps_gw1_17_18,clean_sheets_gw1_17_18,clearances_blocks_interceptions_gw1_17_18,completed_passes_gw1_17_18,creativity_gw1_17_18,dribbles_gw1_17_18,ea_index_gw1_17_18,errors_leading_to_goal_gw1_17_18,errors_leading_to_goal_attempt_gw1_17_18,fouls_gw1_17_18,goals_conceded_gw1_17_18,goals_scored_gw1_17_18,ict_index_gw1_17_18,influence_gw1_17_18,key_passes_gw1_17_18,loaned_in_gw1_17_18,loaned_out_gw1_17_18,minutes_gw1_17_18,offside_gw1_17_18,open_play_crosses_gw1_17_18,opponent_team_gw1_17_18,own_goals_gw1_17_18,penalties_conceded_gw1_17_18,penalties_missed_gw1_17_18,penalties_saved_gw1_17_18,recoveries_gw1_17_18,red_cards_gw1_17_18,saves_gw1_17_18,selected_gw1_17_18,tackled_gw1_17_18,tackles_gw1_17_18,target_missed_gw1_17_18,team_a_score_gw1_17_18,team_h_score_gw1_17_18,threat_gw1_17_18,total_points_gw1_17_18,transfers_balance_gw1_17_18,transfers_in_gw1_17_18,transfers_out_gw1_17_18,value_gw1_17_18,winning_goals_gw1_17_18,yellow_cards_gw1_17_18,team_code_17_18_gw1_17_18
3.0,4.0,73.0,37.0,748.0,5.1,2.0,2.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,144.8,89.9,321.0,55.5,0.8,Danny,Welbeck,0,21,1,1,0,31,0,2,16,29.0,2,0,0,0,1,3,1,12.9,43.0,2,0,0,74,1,0,9,0,0,0,0,2,0,0,38464,4,1,0,3,4,57.0,6,0,0,0,75,0,0,3
,,,,,,,,,,,,,,,,,,,,,,,,Danny,Williams,0,11,0,0,0,4,0,1,8,0.8,0,0,0,0,1,0,0,0.7,6.4,0,0,0,33,0,0,6,0,0,0,0,0,0,0,3293,0,1,0,3,0,0.0,1,0,0,0,50,0,0,38
91.0,3.0,47.0,49.0,1366.0,10.4,2.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,254.0,254.0,181.7,168.0,60.5,0.1,Dan,Gosling,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3554,0,0,0,0,1,0.0,0,0,0,0,50,0,0,91
35.0,3.0,44.0,103.0,3231.0,23.4,2.0,3.0,1.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,453.0,393.2,362.3,260.0,101.2,8.1,Darren,Fletcher,0,45,0,0,0,11,0,6,30,3.1,2,0,0,0,2,1,0,1.5,11.0,0,0,0,90,0,0,7,0,0,0,0,4,0,0,44764,2,2,1,0,1,1.0,2,0,0,0,50,0,0,110
21.0,1.0,44.0,69.0,1980.0,15.7,0.0,0.0,1.0,4.0,39.0,0.0,1.0,0.0,1.0,0.0,64.0,5.0,370.0,484.8,0.0,0.0,48.7,1.3,Darren,Randolph,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1563,0,0,0,0,4,0.0,0,0,0,0,45,0,0,21
57.0,2.0,45.0,50.0,1614.0,11.1,2.0,1.0,0.0,2.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,261.0,309.4,222.3,254.0,78.8,0.2,Daryl,Janmaat,0,8,0,0,0,4,0,1,6,0.3,0,0,0,0,1,0,0,0.2,1.4,0,0,0,17,0,0,10,0,0,0,0,2,0,0,13324,0,1,0,3,3,0.0,1,0,0,0,50,0,0,57
,,,,,,,,,,,,,,,,,,,,,,,,Daryl,Murphy,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,14918,0,0,0,2,0,0.0,0,0,0,0,45,0,0,4
8.0,2.0,62.0,132.0,2954.0,21.3,1.0,1.0,1.0,15.0,26.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,675.0,651.0,158.1,280.0,109.1,5.0,David,Luiz Moreira Marinho,0,44,0,0,0,19,0,8,39,1.8,0,0,0,0,2,3,1,6.4,40.6,0,0,0,90,0,0,4,0,0,0,0,5,0,0,921507,1,0,2,3,2,22.0,6,0,0,0,60,0,1,8
3.0,1.0,47.0,2.0,143.0,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,28.8,0.0,0.0,2.9,0.2,David,Ospina,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8964,0,0,0,3,4,0.0,0,0,0,0,50,0,0,3
43.0,3.0,86.0,130.0,2760.0,15.1,4.0,9.0,1.0,12.0,32.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,621.0,671.2,1388.4,801.0,286.2,2.8,David,Silva,1,101,1,0,2,30,1,1,94,77.1,1,0,0,0,1,0,0,11.9,35.8,5,0,0,90,1,0,3,0,0,0,0,2,0,0,167664,0,1,0,2,0,6.0,8,0,0,0,80,0,0,43
,,,,,,,,,,,,,,,,,,,,,,,,Davy,Klaassen,0,21,0,0,0,4,0,0,19,14.1,0,0,0,0,2,0,0,3.7,6.0,1,0,0,59,1,0,15,0,0,0,0,3,0,0,84202,0,1,0,0,1,17.0,1,0,0,0,75,0,0,11
,,,,,,,,,,,,,,,,,,,,,,,,Davy,Pröpper,0,15,0,0,0,11,0,4,8,0.9,2,0,0,0,0,2,0,1.3,7.6,0,0,0,90,0,0,11,0,0,0,0,3,0,0,6787,0,1,2,2,0,4.0,2,0,0,0,55,0,0,36
6.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,DeAndre,Yedlin,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17756,0,0,0,2,0,0.0,0,0,0,0,45,0,0,4
90.0,3.0,43.0,51.0,1764.0,11.9,1.0,2.0,0.0,5.0,28.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,239.0,244.4,88.7,73.0,40.5,0.4,Dean,Marney,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,864,0,0,0,3,2,0.0,0,0,0,0,45,0,0,90
,,,,,,,,,,,,,,,,,,,,,,,,Dean,Whitehead,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4561,0,0,0,3,0,0.0,0,0,0,0,45,0,0,38
21.0,3.0,45.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.3,0.0,0.1,0.0,Declan,Rice,0,23,0,0,0,4,0,2,22,1.1,0,0,0,0,0,2,0,0.5,4.2,0,0,0,29,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0,0,0,0,45,0,0,21
14.0,2.0,49.0,106.0,2553.0,21.6,2.0,1.0,0.0,11.0,31.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,589.0,715.4,119.2,236.0,107.1,5.6,Dejan,Lovren,0,68,0,0,0,17,0,7,56,10.3,0,0,0,0,0,3,0,5.6,28.8,1,0,0,90,0,0,18,0,0,0,0,3,0,0,80102,0,1,0,3,3,17.0,1,0,0,0,55,0,0,14
13.0,3.0,48.0,58.0,1049.0,12.1,1.0,4.0,0.0,4.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,210.0,220.4,268.8,233.0,72.2,0.5,Demarai,Gray,0,3,0,0,0,3,0,0,1,0.3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,33410,0,0,0,3,4,0.0,1,0,0,0,55,0,0,13
21.0,4.0,57.0,12.0,181.0,2.1,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,41.8,19.6,45.0,10.7,0.1,Diafra,Sakho,0,6,0,1,0,-2,0,0,4,1.6,0,0,0,0,0,2,0,0.6,0.0,0,0,0,30,0,0,12,0,0,0,0,0,0,0,2459,1,0,1,0,4,6.0,1,0,0,0,55,0,0,21
8.0,4.0,104.0,196.0,3083.0,18.8,20.0,11.0,4.0,14.0,30.0,0.0,0.0,1.0,10.0,0.0,0.0,25.0,657.0,982.6,687.9,1891.0,355.0,32.2,Diego,Da Silva Costa,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,70685,0,0,0,3,2,0.0,0,0,0,0,100,0,0,8
14.0,4.0,60.0,96.0,1469.0,16.0,7.0,4.0,1.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,297.0,360.0,264.4,551.0,116.1,5.5,Divock,Origi,0,2,0,0,0,3,0,0,1,0.0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,9,0,0,18,0,0,0,0,0,0,0,26128,0,0,0,3,3,0.0,1,0,0,0,75,0,0,14
11.0,4.0,45.0,17.0,347.0,3.8,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,46.0,53.2,10.0,82.0,14.1,0.1,Dominic,Calvert-Lewin,1,17,1,0,0,18,1,2,14,27.7,0,0,0,0,1,0,0,9.4,24.8,2,0,0,90,1,1,15,0,0,0,0,4,0,0,17219,2,0,1,0,1,41.0,5,0,0,0,50,0,0,11
8.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominic,Solanke,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,151051,0,0,0,3,3,0.0,0,0,0,0,50,0,0,14
20.0,3.0,69.0,108.0,2411.0,15.7,3.0,7.0,1.0,13.0,29.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,376.0,455.4,1144.1,819.0,242.0,2.0,Dusan,Tadic,0,40,0,1,0,12,1,2,28,43.2,3,0,0,0,1,0,0,10.0,21.8,2,0,0,90,0,4,16,0,0,0,0,7,0,0,138397,2,0,2,0,0,35.0,3,0,0,0,65,0,0,20
,,,,,,,,,,,,,,,,,,,,,,,,Dwight,Gayle,0,11,0,0,0,3,0,0,4,0.3,0,0,0,0,1,2,0,2.3,1.2,0,0,0,75,1,0,17,0,0,0,0,1,0,0,102404,0,0,1,2,0,21.0,2,0,0,0,65,0,0,4
8.0,3.0,105.0,224.0,2985.0,21.3,16.0,9.0,5.0,17.0,29.0,0.0,0.0,1.0,3.0,0.0,0.0,33.0,869.0,1044.6,1306.8,1162.0,351.6,30.6,Eden,Hazard,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,59180,0,0,0,3,2,0.0,0,0,0,0,105,0,0,8
,,,,,,,,,,,,,,,,,,,,,,,,Ederson,Santana de Moraes,0,17,0,0,0,24,1,1,13,0.0,0,0,0,1,0,0,0,1.5,14.8,0,0,0,90,0,0,3,0,0,0,0,9,0,2,163725,0,0,0,2,0,0.0,6,0,0,0,55,0,0,43
21.0,3.0,47.0,38.0,1002.0,8.1,0.0,1.0,0.0,3.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,148.0,107.8,109.9,209.0,42.3,0.0,Edimilson,Fernandes,0,19,0,0,0,5,0,0,15,11.3,0,0,0,0,0,2,0,4.3,6.6,1,0,0,59,0,0,12,0,0,0,0,3,0,0,13831,0,0,0,0,4,25.0,1,0,0,0,45,0,0,21
,,,,,,,,,,,,,,,,,,,,,,,,Eduardo,dos Reis Carvalho,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3527,0,0,0,3,2,0.0,0,0,0,0,50,0,0,8
88.0,1.0,41.0,86.0,1980.0,21.0,0.0,0.0,3.0,5.0,36.0,0.0,2.0,0.0,0.0,0.0,73.0,7.0,431.0,554.2,0.3,4.0,55.8,21.9,Eldin,Jakupovic,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12408,0,0,0,3,4,0.0,0,0,0,0,45,0,0,13
43.0,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,Eliaquim,Mangala,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,50,0,0,11
,,,,,,,,,,,,,,,,,,,,,,,,Elias,Kachunga,0,10,0,0,0,10,1,1,8,1.9,0,0,0,0,2,0,0,2.2,16.4,0,0,0,90,0,0,6,0,0,0,0,3,0,0,13170,3,4,0,3,0,4.0,3,0,0,0,60,0,0,38
14.0,3.0,48.0,104.0,2371.0,21.7,5.0,2.0,2.0,9.0,28.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,436.0,512.2,544.5,500.0,155.3,3.0,Emre,Can,1,41,0,0,0,24,0,2,33,17.4,0,0,0,0,3,3,0,4.6,27.0,1,0,0,90,0,0,18,0,0,0,0,4,0,0,273154,1,3,0,3,3,2.0,5,0,0,0,50,0,0,14
11.0,4.0,52.0,54.0,927.0,10.4,3.0,3.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,173.0,194.2,117.6,490.0,79.0,1.7,Enner,Valencia,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2427,0,0,0,0,4,0.0,0,0,0,0,50,0,0,21
,,,,,,,,,,,,,,,,,,,,,,,,Eric Maxim,Choupo-Moting,0,9,0,0,0,1,0,0,6,10.9,1,0,0,0,1,0,0,2.7,6.2,1,0,0,18,0,0,7,0,0,0,0,2,0,0,6855,3,0,0,0,1,10.0,1,0,0,0,55,0,0,110
1.0,2.0,55.0,105.0,2058.0,19.1,0.0,0.0,1.0,13.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,542.0,481.2,31.0,98.0,61.2,8.3,Eric,Bailly,0,53,0,0,0,21,1,5,43,0.4,0,0,0,0,2,0,0,1.3,8.6,0,0,0,90,0,0,20,0,0,0,0,8,0,0,352951,0,0,0,0,4,4.0,5,0,0,0,60,0,1,1
6.0,3.0,50.0,93.0,3043.0,18.6,2.0,0.0,1.0,16.0,24.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,505.0,663.6,223.8,315.0,120.7,5.1,Eric,Dier,0,89,0,0,0,13,1,3,80,7.3,1,0,0,0,0,0,0,3.5,19.4,0,0,0,90,0,0,13,0,0,0,0,5,0,0,177730,0,0,0,2,0,8.0,3,0,0,0,50,0,0,6
6.0,3.0,66.0,28.0,595.0,4.2,1.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,93.0,121.8,275.2,225.0,62.2,3.3,Erik,Lamela,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2875,0,0,0,2,0,0.0,0,0,0,0,65,0,0,6
110.0,2.0,46.0,103.0,3151.0,22.4,0.0,2.0,1.0,10.0,50.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,614.0,583.2,353.8,130.0,107.1,6.7,Erik,Pieters,0,25,0,0,0,14,0,8,16,5.3,0,0,0,0,2,1,0,2.4,19.0,0,0,0,90,2,1,7,0,0,0,0,3,0,0,48548,0,3,0,0,1,0.0,2,0,0,0,50,0,0,110
57.0,3.0,45.0,131.0,3204.0,29.1,7.0,2.0,3.0,7.0,60.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,544.0,577.6,696.8,513.0,178.7,22.9,Etienne,Capoue,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,309813,0,0,0,3,3,0.0,0,0,0,0,55,0,0,57
43.0,3.0,47.0,13.0,224.0,2.8,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,68.2,42.3,43.0,15.3,0.1,Fabian,Delph,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11529,0,0,0,2,0,0.0,0,0,0,0,45,0,0,43
80.0,2.0,42.0,63.0,2430.0,15.0,0.0,1.0,1.0,6.0,41.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,435.0,579.4,38.2,206.0,82.9,1.9,Federico,Fernández,0,50,0,0,3,33,1,18,41,0.3,0,0,0,0,1,0,0,4.3,42.6,0,0,0,90,0,0,14,0,0,0,0,3,0,0,16653,0,1,0,0,0,0.0,9,0,0,0,45,0,0,80
43.0,3.0,47.0,18.0,568.0,3.8,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,106.0,115.2,65.7,29.0,21.0,0.2,Fernando Francisco,Reges,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5817,0,0,0,2,0,0.0,0,0,0,0,45,0,0,43
80.0,4.0,63.0,146.0,2442.0,23.2,15.0,3.0,5.0,5.0,51.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,512.0,639.8,489.6,1086.0,220.3,9.4,Fernando,Llorente,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,8380,0,0,0,0,0,0.0,0,0,0,0,75,0,0,6
43.0,3.0,53.0,78.0,2755.0,14.7,2.0,1.0,0.0,10.0,27.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,483.0,546.6,575.7,364.0,148.5,1.5,Fernando,Luiz Rosa,1,99,0,0,0,22,1,3,86,29.6,0,0,0,0,0,0,0,5.8,13.2,1,0,0,90,0,0,3,0,0,0,0,6,0,0,37579,0,0,1,2,0,15.0,6,0,0,0,50,0,0,43
,,,,,,,,,,,,,,,,,,,,,,,,Fikayo,Tomori,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0,0,0,0,45,0,0,8
,,,,,,,,,,,,,,,,,,,,,,,,Florian,Lejeune,0,10,0,0,0,4,0,2,6,0.3,0,0,0,0,0,0,0,0.3,2.8,0,0,0,33,0,0,17,0,0,0,0,2,0,0,34083,0,0,0,2,0,0.0,1,0,0,0,45,0,0,4
,,,,,,,,,,,,,,,,,,,,,,,,Francisco,Femenía Far,0,31,0,0,0,11,0,3,24,1.9,1,0,0,0,0,3,0,1.1,9.2,0,0,0,72,0,0,10,0,0,0,0,1,0,0,5241,1,1,0,3,3,0.0,1,0,0,0,45,0,0,57
3.0,3.0,42.0,52.0,1779.0,12.4,0.0,1.0,0.0,5.0,27.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,303.0,291.6,314.1,117.0,72.4,1.9,Francis,Coquelin,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,26574,0,0,0,3,4,0.0,0,0,0,0,45,0,0,3
20.0,1.0,50.0,134.0,3420.0,26.8,0.0,0.0,1.0,14.0,48.0,0.0,1.0,0.0,3.0,0.0,76.0,4.0,625.0,553.6,10.0,0.0,56.4,5.0,Fraser,Forster,0,14,0,0,0,19,1,0,7,0.0,0,0,0,0,0,0,0,0.1,1.0,0,0,0,90,0,0,16,0,0,0,0,4,0,0,279708,0,0,0,0,0,0.0,6,0,0,0,50,0,0,20
3.0,2.0,48.0,45.0,1517.0,9.4,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,296.0,295.8,84.5,119.0,50.0,0.8,Gabriel Armando,de Abreu,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1698,0,0,0,3,4,0.0,0,0,0,0,50,0,0,3
43.0,4.0,91.0,67.0,651.0,7.4,7.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,258.0,335.8,165.9,436.0,92.9,14.7,Gabriel Fernando,de Jesus,0,25,0,2,0,-4,1,0,20,9.4,2,0,0,0,2,0,0,7.8,0.0,0,0,0,77,0,0,3,0,0,0,0,4,0,0,526481,0,0,2,2,0,69.0,1,0,0,0,105,0,1,43
11.0,3.0,43.0,68.0,2109.0,15.8,2.0,1.0,0.0,7.0,28.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,371.0,509.4,400.6,244.0,115.0,3.2,Gareth,Barry,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,93466,0,0,0,0,1,0.0,0,0,0,0,45,0,0,35
35.0,2.0,50.0,131.0,3140.0,26.2,6.0,1.0,4.0,7.0,45.0,1.0,0.0,0.0,5.0,0.0,0.0,14.0,576.0,913.8,74.3,367.0,135.4,24.7,Gareth,McAuley,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,99420,0,0,0,0,1,0.0,0,0,0,0,50,0,0,35
8.0,2.0,67.0,178.0,3296.0,26.6,6.0,0.0,3.0,17.0,29.0,1.0,0.0,0.0,5.0,0.0,0.0,15.0,778.0,831.6,100.8,400.0,133.3,15.3,Gary,Cahill,0,13,0,0,0,-7,0,0,12,0.4,0,0,0,0,1,3,0,0.0,0.0,0,0,0,13,0,0,4,0,0,0,0,1,1,0,620439,0,0,0,3,2,0.0,-3,0,0,0,65,0,0,8
,,,,,,,,,,,,,,,,,,,,,,,,Gaëtan,Bong,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5547,0,0,0,2,0,0.0,0,0,0,0,45,0,0,36
110.0,2.0,42.0,58.0,1629.0,13.8,0.0,1.0,1.0,6.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,340.0,354.4,165.0,174.0,69.6,0.4,Geoff,Cameron,0,27,0,0,0,13,0,7,19,1.1,1,0,0,0,0,1,0,1.7,16.0,0,0,0,90,0,0,7,0,0,0,0,4,0,0,16566,2,2,0,0,1,0.0,2,0,0,0,45,0,0,110
6.0,3.0,68.0,8.0,54.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,7.7,26.0,5.2,0.0,Georges-Kévin,Nkoudou,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,834,0,0,0,2,0,0.0,0,0,0,0,55,0,0,90
14.0,3.0,75.0,149.0,2974.0,19.9,6.0,9.0,2.0,11.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,650.0,648.4,694.5,639.0,198.5,1.7,Georginio,Wijnaldum,0,39,0,0,0,9,0,2,28,14.4,0,0,0,0,0,3,0,4.4,8.0,1,0,0,90,0,0,18,0,0,0,0,3,0,0,295522,1,0,1,3,3,22.0,2,0,0,0,70,0,0,14
110.0,3.0,45.0,24.0,796.0,5.3,0.0,1.0,0.0,2.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,126.0,65.0,111.3,44.0,22.0,0.1,Giannelli,Imbula,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9218,0,0,0,0,1,0.0,0,0,0,0,45,0,0,110
,,,,,,,,,,,,,,,,,,,,,,,,Glenn,Murray,0,4,0,0,0,1,0,0,3,0.3,0,0,0,0,1,2,0,0.0,0.0,0,0,0,30,1,0,11,0,0,0,0,1,0,0,26660,0,0,0,2,0,0.0,1,0,0,0,60,0,0,36
110.0,3.0,42.0,62.0,2276.0,14.8,0.0,1.0,0.0,7.0,40.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,380.0,392.6,336.6,41.0,77.0,0.7,Glenn,Whelan,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1101,0,0,0,0,1,0.0,0,0,0,0,45,0,0,110
110.0,2.0,47.0,56.0,1957.0,11.9,0.0,0.0,0.0,6.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,376.0,350.0,176.1,101.0,62.8,0.1,Glen,Johnson,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,32499,0,0,0,0,1,0.0,0,0,0,0,45,0,0,110
43.0,3.0,72.0,86.0,1941.0,11.9,5.0,0.0,2.0,12.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,422.0,474.2,407.7,335.0,121.8,1.0,Gnegneri Yaya,Touré,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,85542,0,0,0,2,0,0.0,0,0,0,0,65,0,0,43
3.0,3.0,52.0,85.0,2483.0,16.3,2.0,3.0,1.0,10.0,32.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,506.0,488.8,626.2,193.0,130.8,3.2,Granit,Xhaka,2,99,0,0,2,37,0,2,81,77.8,1,0,0,0,1,3,0,15.3,51.2,5,0,0,90,0,1,9,0,0,0,0,8,0,0,168237,0,0,0,3,4,24.0,10,0,0,0,55,0,0,3
,,,,,,,,,,,,,,,,,,,,,,,,Grant,Hanley,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,94940,0,0,0,2,0,0.0,0,0,0,0,40,0,0,4
80.0,3.0,74.0,181.0,3327.0,24.5,9.0,13.0,4.0,7.0,70.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,684.0,905.4,1302.7,1074.0,328.3,10.8,Gylfi,Sigurdsson,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,297704,0,0,0,0,0,0.0,0,0,0,0,85,0,0,11
