team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,team_code_19_20,element_type_19_20,now_cost_19_20,total_points_19_20,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20,first_name,second_name
3,4,81,116,1206,14.3,12,5,3,4,16,0,0,0,2,0,0,17,432,522.6,275.1,797,158.9,4.7,8,4,84,77,981,9.2,7,1,2,5,11,0,0,0,0,0,0,10,273,307,311.1,673,129,3.7,8,4,77,55,828,7.1,2,4,0,6,5,0,0,0,1,0,0,2,169,183.2,253.6,519,94.5,1.9,8,4,67,68,988,10.1,8,1,0,6,16,0,0,0,1,0,0,5,253,316.2,231,27,144.8,245,36,598,60,28,105.4,139,31,3.2,Olivier,Giroud
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,54,142,3240,26.3,0,0,2,14,39,0,1,0,2,0,82,7,685,681,0.1,0,68,4.9,8,1,54,90,2970,16.7,0,0,0,8,47,0,0,0,0,0,55,0,507,503.6,132,19,0,659,73,0,657,71,50.2,304,20,4.3,Kepa,Arrizabalaga
43,1,48,64,1452,13.3,0,0,0,6,13,0,1,0,0,0,31,1,295,266.6,0,0,26.8,3.8,8,1,48,11,270,2.3,0,0,0,1,4,0,0,0,0,0,7,0,54,55.2,0,0,5.5,0.1,8,1,47,13,180,2.8,0,0,0,2,0,0,0,0,0,0,3,0,45,24.6,1,0,2.6,0.1,8,1,48,13,450,2.7,0,0,0,1,7,0,0,0,0,0,10,0,74,90.2,390,30,0,634,65,0,628,62,9,429,30,0.2,Willy,Caballero
8,3,70,114,1534,16.3,8,3,4,6,19,0,0,0,3,0,0,13,441,491.4,809.4,522,182.1,3.5,8,3,70,130,1874,18.6,6,8,3,9,19,0,0,0,1,0,0,13,522,640,891.5,715,224.5,12.6,8,3,71,108,2091,15.2,3,7,0,11,25,0,0,0,2,0,0,6,475,557.6,1165.5,742,246.7,3.8,8,3,73,168,2595,23,9,9,7,10,35,0,0,0,4,0,0,26,698,834.8,26,7,1177.7,7,6,930,30,14,294.6,8,5,10.7,Willian,Borges Da Silva
8,3,68,162,2140,23.8,9,10,5,15,15,0,0,0,6,0,0,18,580,639,697.9,669,198.8,8.5,8,3,77,81,1511,10.5,4,2,1,8,14,0,0,0,1,0,0,2,272,338.4,410,498,124.6,1,8,3,62,112,1768,18.1,8,2,2,7,19,0,0,0,2,0,0,12,440,530.2,503.5,733,176.5,3.3,8,3,68,32,659,4.7,1,2,1,2,12,0,0,0,1,0,0,1,127,161.4,340,143,227.1,183,116,349,111,58,73.8,219,109,1.1,Pedro,Rodríguez Ledesma
8,3,50,6,35,1.2,0,0,0,0,0,0,0,0,0,0,0,0,16,3.8,3.9,25,3.4,0.1,31,3,44,77,1871,17.5,2,5,0,6,30,0,0,0,1,0,0,2,337,379.2,377,487,124.5,3.5,8,3,52,79,980,15.2,6,2,2,5,9,0,0,0,0,0,0,6,292,391.6,254.9,346,99.4,0.8,8,3,59,12,203,2,0,1,0,1,3,0,0,0,0,0,0,0,37,30.8,440,182,30.2,377,185,33,369,176,9.2,427,183,0.1,Ruben,Loftus-Cheek
,,,,,,,,,,,,,,,,,,,,,,,,8,3,45,2,27,0.4,0,0,0,0,1,0,0,0,0,0,0,0,11,8.8,1.7,27,3.8,0,8,3,42,18,388,4.3,0,1,0,2,5,0,0,0,0,0,0,1,83,89.2,143.2,133,36.2,2.2,8,3,51,53,849,10.4,1,5,0,2,14,0,0,0,1,0,0,3,197,235.2,289,120,341.4,121,78,325,124,66,89.9,178,91,0.4,Callum,Hudson-Odoi
11,3,70,144,2900,20.6,5,11,2,12,36,0,0,0,5,0,0,11,534,692.4,1237.6,973,290.3,6.6,8,3,73,3,129,0.4,0,0,0,0,4,0,0,0,0,0,0,0,11,21,34.7,45,10.1,0.2,8,3,50,79,1231,15.8,3,5,2,7,13,0,0,0,1,0,0,5,300,324,349,429,110,1.3,8,3,56,61,1095,10.9,1,5,2,5,14,0,0,0,0,0,0,5,208,266,267,109,344.3,118,76,373,103,53,98.2,158,80,1.6,Ross,Barkley
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,46,96,3156,20.9,2,0,1,16,37,0,0,0,8,0,0,4,577,691.4,628.4,122,144.2,5.8,8,3,49,92,2376,18.8,4,3,1,6,40,0,0,0,10,0,0,9,535,600,77,23,422.4,92,65,158,231,121,118.4,113,64,2.8,Jorge Luiz,Frello Filho
8,3,47,83,3138,17.7,1,1,0,13,33,0,0,0,9,0,0,1,554,515.4,432.8,244,119,11.7,8,3,49,101,2994,20.6,1,2,0,16,32,0,0,0,3,0,0,9,655,676,638.2,199,151.7,11.7,8,3,49,116,3092,23.7,4,4,1,14,38,0,0,0,3,0,0,3,563,683.6,766.3,412,186.4,15.8,8,3,50,57,1730,11.4,3,0,0,3,25,0,0,0,4,0,0,2,294,422.8,175,66,424.5,89,62,214,186,100,106.3,138,74,3.5,N'Golo,Kanté
,,,,,,,,,,,,,,,,,,,,,,,,8,3,45,1,10,0.2,0,0,0,0,1,0,0,0,0,0,0,0,6,7.4,0,0,0.7,0,8,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,223,0,567,224,0,545,216,0,582,226,0,Ethan,Ampadu
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,74,127,1717,17.2,9,8,1,6,28,0,0,0,0,0,0,8,379,556.2,98,32,426,87,60,1059,25,10,204.2,37,19,13,Christian,Pulisic
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,57,64,1725,11.2,0,2,0,9,19,0,0,0,3,0,0,2,343,315.4,468.8,311,109.9,0.7,8,3,53,68,2065,12.8,1,3,0,4,37,0,0,0,8,0,0,6,461,497,136,50,458.5,68,51,186,209,113,114,121,68,0.9,Mateo,Kovacic
8,2,53,15,250,2.8,0,1,0,0,8,0,0,0,0,0,0,3,69,60.6,13.5,4,7.8,0.3,110,2,54,87,2887,16.1,1,0,0,7,50,0,0,0,1,0,0,5,554,814.2,91.8,235,114.4,2,11,2,50,112,2613,22.4,2,2,2,10,39,0,0,0,3,1,0,12,543,565.2,83.7,235,88.8,1,8,2,47,62,2343,13.2,0,0,0,7,37,1,0,0,6,0,0,2,432,518,125,47,40.1,359,127,162,229,56,71.7,224,64,1.7,Kurt,Zouma
,,,,,,,,,,,,,,,,,,,,,,,,80,4,54,86,1715,15.9,5,3,1,4,31,0,0,0,0,0,0,11,238,269.2,182.6,693,114.2,3.4,8,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8,4,73,153,2206,21,15,6,4,7,34,1,0,0,2,0,0,20,461,659.6,58,9,283.2,150,21,1301,10,8,223.3,28,10,14,Tammy,Abraham
8,4,84,48,254,5.7,5,1,0,0,3,0,0,0,0,0,0,4,169,193.2,40.9,277,50.7,1.2,8,4,81,25,351,3.1,2,1,1,1,7,1,0,0,0,0,0,3,77,99.4,39,123,25.7,0.5,31,4,62,48,748,7.7,5,1,1,3,11,0,0,0,0,0,0,5,159,198.6,41.4,406,64.2,0.8,8,4,66,28,224,4.2,1,2,0,0,8,0,0,0,0,0,0,1,59,61.8,412,54,42.9,355,53,185,211,53,28.3,363,53,0.5,Michy,Batshuayi
8,3,51,3,90,0.6,0,0,0,0,3,0,0,0,0,0,0,0,8,1.8,11.8,46,6,0,4,3,48,51,1023,10.6,2,2,1,6,9,0,0,0,1,0,0,5,171,236.4,224.1,253,71.4,2,4,3,47,50,1337,10.6,1,1,0,6,18,0,0,1,1,0,0,1,161,212.8,187.9,297,69.8,0.5,8,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,272,0,654,273,0,652,273,0,658,273,0,Robert Kenedy,Nunes do Nascimento
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,60,137,2865,22.8,7,6,2,9,44,0,0,0,3,0,0,11,510,641.2,65,18,814,17,14,974,28,12,242.8,20,12,12.7,Mason,Mount
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,49,61,1510,12.4,0,2,1,5,23,0,0,0,1,0,0,5,373,343.6,219,84,428.8,85,17,143,241,61,91.8,171,45,0.9,Reece,James
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,42,48,1291,11.4,1,0,2,4,18,0,0,0,3,0,0,7,271,335.4,221,86,68.6,316,102,79,307,99,48.5,310,105,1.4,Fikayo,Tomori
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,41,9,191,2.2,0,0,0,1,3,0,0,0,0,0,0,0,41,31.4,439,181,55.3,338,173,5,436,201,9.1,428,184,0.3,Billy,Gilmour
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,186,0,496,186,0,464,176,0,518,186,0.1,Addji Keaninkin Marc-Israel,Guehi
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,45,1,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,614,241,1.2,466,208,9,420,194,1,493,209,0,Faustino,Anjorin
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,45,1,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,627,86,0.3,479,74,0,604,86,0,629,86,0,Armando,Broja
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,255,0,620,256,0,609,252,0,633,257,0,Lewis,Bate
31,2,49,98,2498,20,5,1,4,5,53,0,0,0,3,0,0,9,534,616,534.2,383,153.5,3.6,31,2,52,95,2182,18.3,5,1,3,6,38,0,0,0,7,0,0,7,448,537,303.8,319,116.3,3.1,31,2,55,140,3196,25.5,3,2,3,12,46,0,0,0,3,0,0,17,626,616,520.4,448,158.7,5.7,31,2,56,109,2507,19.5,3,2,3,8,38,1,0,0,0,0,0,12,523,531.2,117,46,516,52,9,285,140,23,133.4,89,14,4.7,Patrick,van Aanholt
31,2,48,75,1974,15.6,3,0,2,6,36,0,0,0,4,0,0,5,359,471,35.7,213,72.1,0.2,31,2,44,99,2386,22.5,3,0,2,9,32,0,0,0,8,0,0,9,512,712.6,22.4,309,104.7,4.4,31,2,43,86,2561,20,1,1,0,10,37,0,0,0,6,0,0,0,504,560.8,83,276,92.3,2.3,31,2,49,48,1582,9.8,1,1,1,3,23,0,0,0,5,0,0,4,260,384,194,71,27.7,389,144,121,260,70,53.3,290,95,0.2,James,Tomkins
31,2,47,35,686,7.4,0,0,1,4,6,0,0,0,0,0,0,6,155,143.4,48.7,40,23.2,0.6,31,2,46,81,1597,17.6,1,2,4,6,23,0,0,0,1,0,0,18,405,426.2,30.7,77,53.6,1,31,2,49,88,2416,18,0,0,0,9,35,0,0,0,2,0,0,13,533,540.6,78.2,47,66.6,1.2,31,2,50,11,929,2.2,0,0,0,0,21,0,0,0,1,1,0,0,148,179.2,325,127,15.9,411,154,6,435,162,20.2,395,144,0.1,Mamadou,Sakho
31,2,48,86,3417,17.9,0,1,0,7,63,0,0,0,7,0,0,7,568,608.2,263.7,129,100.4,0.9,31,2,47,41,1613,8.7,0,1,0,4,25,1,0,0,4,0,0,0,276,340.6,163.5,58,56.3,0.2,31,2,43,13,551,3,1,0,0,0,14,0,0,0,1,0,0,0,68,131.8,28.9,43,20.5,0.2,31,2,43,77,2380,17.9,0,1,0,7,36,0,0,0,4,0,0,8,392,427,173,64,117,260,73,49,348,125,59.5,271,85,1.5,Joel,Ward
31,2,51,61,1752,12,3,1,2,2,36,0,0,0,2,0,0,4,310,459,73.1,426,96,2.1,31,2,46,32,1434,7,1,0,0,1,26,0,0,0,4,0,0,0,211,342.2,62.3,268,67,0.3,31,2,44,23,661,5.2,0,1,0,2,10,0,0,0,1,0,0,0,129,186.2,22.5,71,28.1,0.1,31,2,43,51,1264,11.9,0,1,1,5,14,0,0,0,0,0,0,3,253,250.2,275,110,58.3,331,111,177,216,49,48.6,309,104,0.2,Scott,Dann
31,2,42,46,2124,11,0,2,0,2,44,0,0,0,4,0,0,0,323,421.8,125.1,61,61,0.6,31,2,41,34,1193,8.3,0,0,0,4,21,1,0,0,1,0,0,1,185,222.6,25.7,84,33.3,0.6,31,2,39,26,1110,6.7,0,0,0,3,21,1,0,0,2,0,0,1,166,269.8,17.1,34,32.2,5,31,2,41,64,1547,15.6,0,1,0,6,16,0,0,0,0,0,0,4,288,305.4,237,93,96.5,282,83,15,406,149,41.7,330,115,14.7,Martin,Kelly
31,4,72,136,3131,18.9,15,2,3,7,58,0,0,2,10,0,0,13,382,640.2,484.4,1762,286.1,9.5,31,4,75,84,2234,11.2,3,7,0,6,36,0,0,1,6,0,0,5,174,325.2,406.7,845,157.5,2.5,31,4,63,33,807,5.2,1,1,0,3,13,0,0,0,1,0,0,3,65,106,118.4,348,56.1,0.5,31,4,57,42,1252,7.4,2,1,0,5,18,0,0,0,4,1,0,1,133,231.8,292,32,248.3,166,25,632,55,26,110.9,126,28,0.5,Christian,Benteke
31,4,55,18,412,3.3,2,0,0,0,6,0,0,0,1,0,0,0,59,87.6,36.2,132,25,0.3,31,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,49,9,61,1.8,0,1,0,0,1,0,0,0,0,0,0,0,23,23.2,41.9,55,12,0.1,31,4,43,15,90,3.5,1,1,0,0,2,0,0,0,0,0,0,2,48,59.8,414,55,34.5,369,56,64,330,56,15.8,406,57,1.8,Connor,Wickham
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,43,81,1754,18.8,0,0,2,7,23,0,0,0,2,0,64,8,378,448,0,0,44.8,2.4,31,1,49,137,3150,28,0,0,3,10,42,1,0,0,1,0,111,16,643,827.2,27,9,0,641,68,0,637,65,82.6,197,9,1.6,Vicente,Guaita
31,1,43,92,2610,21.4,0,0,2,7,46,0,0,0,1,0,83,4,497,600.4,31.1,0,63.2,3.1,31,1,44,99,2430,22.5,0,0,2,7,41,0,0,0,1,0,91,11,506,603.8,10,0,61.4,3.1,31,1,44,67,1575,15.2,0,0,1,5,26,0,1,0,0,0,44,6,311,358.8,0,0,35.9,2.4,31,1,42,7,270,1.7,0,0,0,0,8,0,0,0,0,0,16,0,58,110.4,372,28,0,540,37,0,512,31,11,421,28,0.6,Wayne,Hennessey
31,3,58,149,3019,25.7,7,11,4,7,56,0,0,0,8,0,0,13,481,740.4,606.4,865,221.2,11.9,31,3,71,136,2549,19.2,9,7,2,10,31,0,0,0,5,0,0,8,404,668,716.9,1125,251,10.6,31,4,70,143,3037,20.4,10,11,1,11,49,0,0,0,8,1,0,13,459,752.8,753.3,1200,270.6,15.6,31,3,66,120,3279,18.2,4,6,1,9,46,0,0,0,5,0,0,4,337,572,87,28,588,37,30,1103,20,7,226.4,27,17,8.4,Wilfried,Zaha
31,3,50,42,1224,8.4,2,0,0,5,16,0,0,0,4,0,0,3,169,192.4,96.5,130,41.8,0.1,31,3,52,144,3079,27.7,10,2,2,8,52,0,0,1,8,0,0,21,630,873.8,379,432,168.6,13.5,31,3,65,166,3420,25.5,12,2,4,12,53,0,0,1,10,0,0,24,741,1078.2,910.1,473,246.3,10.6,31,3,67,81,2510,12.1,3,1,1,7,38,0,0,0,12,0,0,9,382,460,147,56,499.1,55,41,190,204,109,114.9,119,66,1.9,Luka,Milivojevic
31,3,57,116,2520,20.4,3,7,2,7,38,0,0,0,4,0,0,16,492,552.4,852.4,511,191.3,2.2,31,3,56,121,3120,21.6,2,9,0,9,48,0,0,0,3,0,0,7,552,626,1012.1,587,222.8,1.4,31,3,56,135,3007,24.1,6,5,2,11,46,0,0,0,1,0,0,8,520,743,928.5,622,229.6,3.5,31,3,56,48,1284,8.6,1,1,0,3,23,0,0,0,0,0,0,0,221,246.4,277,112,247.1,167,104,122,258,134,61.6,266,128,0.9,Andros,Townsend
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3,55,60,1405,10.9,1,3,0,6,24,0,0,0,3,0,0,0,223,236,309.9,433,98,0.2,31,3,52,23,645,4.4,0,0,0,1,11,0,0,0,1,0,0,0,67,68,407,170,68.9,313,166,103,276,140,23.8,380,166,0.1,Max,Meyer
31,2,47,47,1139,10,0,2,0,3,17,0,0,0,0,0,0,4,237,214.2,100.4,65,38.1,0.3,31,2,47,50,1742,10.6,0,2,0,3,30,0,0,0,3,0,0,0,281,339.6,189.7,155,68.6,0.2,31,2,43,91,1660,21.2,4,3,2,4,26,0,0,0,1,0,0,3,301,385.2,240.5,430,105.7,2.5,31,3,54,51,1030,9.4,3,1,1,4,16,0,0,0,2,0,0,4,148,240,283,115,101.9,275,152,266,153,87,60.8,268,130,0.1,Jeffrey,Schlupp
31,3,47,93,1999,19.8,5,3,1,3,39,0,0,0,5,0,0,8,363,400.4,284.5,300,97.7,1,31,3,44,101,2425,23,5,2,2,7,35,0,0,0,5,0,0,9,416,490.6,333,566,138.9,4.7,31,3,49,121,3057,24.7,3,7,1,11,49,0,0,0,7,0,0,7,500,666.8,457.2,487,161.3,3.4,31,3,52,92,3091,17.7,0,4,0,11,38,0,0,0,6,0,0,2,420,586.6,82,26,486.6,57,43,421,91,46,149.6,69,40,0.6,James,McArthur
21,3,50,79,2723,15.8,1,1,0,9,46,0,0,0,3,0,0,3,438,458.8,147.4,200,80.5,0.7,21,3,50,86,2798,17.2,2,3,0,7,56,0,0,0,5,0,0,2,367,480,262.4,320,106.1,0.3,31,3,47,67,1889,14.3,0,3,0,9,30,0,0,0,3,0,0,0,251,337.4,198.5,222,75.6,0.2,31,3,48,85,2524,17.7,1,2,0,10,36,0,0,0,4,0,0,4,288,394.6,188,74,162.3,229,136,279,144,79,83.5,192,99,0.2,Cheikhou,Kouyaté
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3,45,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.6,0,0.1,0,31,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,224,0,571,225,0,550,218,0,586,227,0.1,Luke,Dreher
11,3,47,23,613,4.9,1,1,0,0,10,0,0,0,2,0,0,0,100,119.8,80.4,84,28.6,0.2,11,3,49,6,204,1.2,0,0,0,0,6,0,0,0,0,0,0,0,41,33.8,19.3,4,5.8,0,11,3,44,1,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,5.2,0.1,0,0.5,0,31,3,42,41,1668,9.8,0,0,2,2,29,0,0,0,9,0,0,0,205,268.8,265,108,268.3,157,99,80,306,153,61.8,264,126,0.9,James,McCarthy
80,4,50,39,867,7.8,1,4,0,5,7,0,0,0,1,0,0,2,122,141,122.5,219,47.9,0.6,80,4,54,108,2850,20,7,2,0,7,49,0,0,0,2,1,0,12,382,562.2,350.4,944,185.8,9.5,31,4,57,46,1176,8.1,1,3,0,5,13,0,0,0,3,0,0,2,114,140.2,207.3,421,76.7,0.2,31,4,51,132,3148,25.9,9,3,1,12,45,0,0,0,6,0,0,19,443,597.4,79,11,445.6,74,9,885,34,18,192.4,43,16,7.3,Jordan,Ayew
8,2,67,178,3296,26.6,6,0,3,17,29,1,0,0,5,0,0,15,778,831.6,100.8,400,133.3,15.3,8,2,62,74,2082,11.9,0,0,0,9,27,0,0,0,1,1,0,2,447,496.6,55.6,99,65.4,3,8,2,50,2,22,0.4,0,0,0,0,0,0,0,0,0,0,0,0,6,4.8,0,0,0.5,0.5,31,2,43,70,2167,16.3,0,1,0,7,35,0,0,0,1,0,0,4,395,448.4,158,57,40,360,128,342,116,15,83.4,193,51,1.2,Gary,Cahill
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,44,106,2569,24.1,5,4,1,9,53,0,0,0,6,0,0,5,398,515.8,798.4,387,170.2,2.2,31,3,45,1,5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,504,216,0.1,483,217,0,580,230,0,606,237,0.1,Víctor,Camarasa
,,,,,,,,,,,,,,,,,,,,,,,,31,2,46,23,435,5,0,0,0,2,6,0,0,0,0,0,0,0,100,74.4,21.5,12,10.6,0.1,31,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,45,22,761,4.9,0,0,0,0,9,0,0,0,0,0,0,0,116,117,366,153,47.1,350,178,27,377,180,19.1,397,172,0,Jairo,Riedewald
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,43,0,507,21,0,476,13,0,528,43,0.4,Stephen,Henderson
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,189,0,499,189,0,468,180,0,521,189,0.3,Sam,Woods
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,40,4,193,1,0,0,0,0,4,0,0,0,1,0,0,0,23,36.4,432,162,58.7,329,110,2,442,166,9.7,425,158,0.1,Tyrick,Mitchell
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3,45,2,13,0.4,0,0,0,0,0,0,0,0,0,0,0,0,7,6.4,477,201,21,403,192,2,444,204,2.9,468,195,0,Brandon,Pierrick
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,85,0,616,86,0,603,85,0,628,85,0,James,Daly
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,236,0,598,238,0,584,232,0,610,239,0,Nya,Kirby
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,245,0,608,246,0,594,240,0,620,247,0,Giovanni,McGregor
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,203,0,524,204,0,493,195,0,544,203,0,Nikola,Tavares
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,257,0,622,258,0,611,254,0,635,259,0,John-Kymani,Gordon
3,3,53,89,1456,16.8,3,5,1,9,20,0,0,0,1,0,0,8,352,326.4,467.8,592,138.7,1.1,3,3,51,89,1827,17.5,3,5,0,9,26,0,0,0,1,0,0,2,426,430,592.9,635,165.6,1,3,3,54,99,1961,18.3,3,8,0,4,32,0,0,0,0,0,0,3,382,469,596.7,646,171.1,1.5,11,3,56,52,1591,9.3,1,0,0,4,30,0,0,0,0,0,0,2,227,246.4,278,113,383.7,105,70,329,122,65,95.9,164,84,0.9,Alex,Iwobi
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,54,158,2964,29.3,4,5,4,13,38,1,0,0,5,1,0,22,736,883,1142,300,232.7,10.2,11,2,59,120,3031,20.3,0,8,4,9,49,1,0,0,6,0,0,16,646,743,41,13,1112,8,2,293,137,22,215,30,3,13.4,Lucas,Digne
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,54,36,891,6.7,1,0,0,3,13,0,0,0,3,0,0,2,176,198.2,37.5,61,29.6,0.5,11,2,53,78,2281,14.7,2,1,1,5,37,1,0,0,3,0,0,8,419,535.4,115,45,87.2,289,88,422,90,7,104.4,140,34,1.9,Yerry,Mina
90,2,50,113,3150,22.6,2,1,3,10,49,0,0,0,4,0,0,10,619,930.8,96.7,557,158.6,3.3,11,2,53,81,2559,15.3,0,1,0,7,46,0,0,0,3,0,0,11,513,703.4,58.4,124,88.7,5.1,11,2,48,129,2970,26.9,1,2,3,13,39,0,0,0,2,0,0,15,642,740.2,101.2,326,117.2,4.3,11,2,52,90,2556,17.3,2,0,1,7,42,1,0,0,3,0,0,9,490,666.4,57,21,80,296,92,204,198,40,95.2,165,43,2.4,Michael,Keane
