team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,first_name,second_name,assists_1_17_18,attempted_passes_1_17_18,big_chances_created_1_17_18,big_chances_missed_1_17_18,bonus_1_17_18,bps_1_17_18,clean_sheets_1_17_18,clearances_blocks_interceptions_1_17_18,completed_passes_1_17_18,creativity_1_17_18,dribbles_1_17_18,errors_leading_to_goal_1_17_18,errors_leading_to_goal_attempt_1_17_18,fouls_1_17_18,goals_conceded_1_17_18,goals_scored_1_17_18,ict_index_1_17_18,influence_1_17_18,key_passes_1_17_18,minutes_1_17_18,offside_1_17_18,open_play_crosses_1_17_18,own_goals_1_17_18,penalties_conceded_1_17_18,penalties_missed_1_17_18,penalties_saved_1_17_18,recoveries_1_17_18,red_cards_1_17_18,saves_1_17_18,selected_1_17_18,tackled_1_17_18,tackles_1_17_18,target_missed_1_17_18,threat_1_17_18,total_points_1_17_18,value_1_17_18,winning_goals_1_17_18,yellow_cards_1_17_18,team_code_17_18,element_type_17_18,total_points_17_18,now_cost_17_18
8.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Fikayo,Tomori,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,45,0,0,8,2,0,45
4.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103,15.3,0,2,1,5,32,0,0,0,3,0,0,6,406,557.0,92.3,139,78.9,0.9,Florian,Lejeune,0,10,0,0,0,4,0,2,6,0.3,0,0,0,0,0,0,0.3,2.8,0,33,0,0,0,0,0,0,2,0,0,34083,0,0,0,0.0,1,45,0,0,4,2,66,45
3.0,3.0,42.0,52.0,1779.0,12.4,0.0,1.0,0.0,5.0,27.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,303.0,291.6,314.1,117.0,72.4,1.9,164,1.6,0,0,0,0,6,0,0,0,0,0,0,0,35,22.2,16.9,8,4.8,0.5,Francis,Coquelin,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,26574,0,0,0,0.0,0,45,0,0,3,3,7,45
20.0,1.0,50.0,134.0,3420.0,26.8,0.0,0.0,1.0,14.0,48.0,0.0,1.0,0.0,3.0,0.0,76.0,4.0,625.0,553.6,10.0,0.0,56.4,5.0,1800,15.9,0,0,1,4,30,0,1,0,0,0,69,6,351,488.2,0.0,0,48.9,3.9,Fraser,Forster,0,14,0,0,0,19,1,0,7,0.0,0,0,0,0,0,0,0.1,1.0,0,90,0,0,0,0,0,0,4,0,0,279708,0,0,0,0.0,6,50,0,0,20,1,73,50
3.0,2.0,48.0,45.0,1517.0,9.4,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,296.0,295.8,84.5,119.0,50.0,0.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,Gabriel Armando,de Abreu,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1698,0,0,0,0.0,0,50,0,0,3,2,0,50
43.0,4.0,91.0,67.0,651.0,7.4,7.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,258.0,335.8,165.9,436.0,92.9,14.7,1660,12.1,13,7,3,9,12,0,0,2,6,0,0,18,473,603.6,360.3,1089,204.9,17.1,Gabriel Fernando,de Jesus,0,25,0,2,0,-4,1,0,20,9.4,2,0,0,2,0,0,7.8,0.0,0,77,0,0,0,0,0,0,4,0,0,526481,0,0,2,69.0,1,105,0,1,43,4,126,105
11.0,3.0,43.0,68.0,2109.0,15.8,2.0,1.0,0.0,7.0,28.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,371.0,509.4,400.6,244.0,115.0,3.2,1921,12.7,1,2,0,4,35,0,0,0,4,0,0,0,287,347.8,274.9,195,82.0,0.8,Gareth,Barry,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,93466,0,0,0,0.0,0,45,0,0,35,3,56,45
35.0,2.0,50.0,131.0,3140.0,26.2,6.0,1.0,4.0,7.0,45.0,1.0,0.0,0.0,5.0,0.0,0.0,14.0,576.0,913.8,74.3,367.0,135.4,24.7,454,1.8,0,0,0,0,15,0,0,0,0,0,0,0,73,85.4,4.9,2,9.3,0.5,Gareth,McAuley,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,99420,0,0,0,0.0,0,50,0,0,35,2,8,50
8.0,2.0,67.0,178.0,3296.0,26.6,6.0,0.0,3.0,17.0,29.0,1.0,0.0,0.0,5.0,0.0,0.0,15.0,778.0,831.6,100.8,400.0,133.3,15.3,2082,11.9,0,0,0,9,27,0,0,0,1,1,0,2,447,496.6,55.6,99,65.4,3.0,Gary,Cahill,0,13,0,0,0,-7,0,0,12,0.4,0,0,0,1,3,0,0.0,0.0,0,13,0,0,0,0,0,0,1,1,0,620439,0,0,0,0.0,-3,65,0,0,8,2,74,65
110.0,2.0,42.0,58.0,1629.0,13.8,0.0,1.0,1.0,6.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,340.0,354.4,165.0,174.0,69.6,0.4,1522,7.7,0,0,0,2,30,0,0,0,2,0,0,0,220,265.4,77.2,46,39.0,0.2,Geoff,Cameron,0,27,0,0,0,13,0,7,19,1.1,1,0,0,0,1,0,1.7,16.0,0,90,0,0,0,0,0,0,4,0,0,16566,2,2,0,0.0,2,45,0,0,110,2,33,45
14.0,3.0,75.0,149.0,2974.0,19.9,6.0,9.0,2.0,11.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,650.0,648.4,694.5,639.0,198.5,1.7,2381,12.9,1,2,0,15,23,0,0,0,1,0,0,1,406,341.8,356.2,399,109.9,2.2,Georginio,Wijnaldum,0,39,0,0,0,9,0,2,28,14.4,0,0,0,0,3,0,4.4,8.0,1,90,0,0,0,0,0,0,3,0,0,295522,1,0,1,22.0,2,70,0,0,14,3,85,70
110.0,3.0,45.0,24.0,796.0,5.3,0.0,1.0,0.0,2.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,126.0,65.0,111.3,44.0,22.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,Giannelli,Imbula,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9218,0,0,0,0.0,0,45,0,0,110,3,0,45
36.0,4.0,53.0,26.0,893.0,4.3,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,38.4,73.5,299.0,40.0,0.3,2184,18.8,12,0,2,8,36,0,0,2,9,0,0,16,319,492.4,271.8,779,153.1,5.7,Glenn,Murray,0,4,0,0,0,1,0,0,3,0.3,0,0,0,1,2,0,0.0,0.0,0,30,1,0,0,0,0,0,1,0,0,26660,0,0,0,0.0,1,60,0,0,36,4,111,60
110.0,3.0,42.0,62.0,2276.0,14.8,0.0,1.0,0.0,7.0,40.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,380.0,392.6,336.6,41.0,77.0,0.7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Glenn,Whelan,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0.0,0,45,0,0,110,3,0,45
110.0,2.0,47.0,56.0,1957.0,11.9,0.0,0.0,0.0,6.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,376.0,350.0,176.1,101.0,62.8,0.1,546,1.2,0,0,0,0,14,0,0,0,3,0,0,0,70,86.6,56.8,41,18.4,0.3,Glen,Johnson,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,32499,0,0,0,0.0,0,45,0,0,110,2,5,45
3.0,3.0,52.0,85.0,2483.0,16.3,2.0,3.0,1.0,10.0,32.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,506.0,488.8,626.2,193.0,130.8,3.2,3259,21.4,1,8,1,12,50,0,0,0,10,0,0,3,593,753.4,822.8,378,195.3,7.0,Granit,Xhaka,2,99,0,0,2,37,0,2,81,77.8,1,0,0,1,3,0,15.3,51.2,5,90,0,1,0,0,0,0,8,0,0,168237,0,0,0,24.0,10,55,0,0,3,3,109,55
4.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.4,Grant,Hanley,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,94940,0,0,0,0.0,0,40,0,0,4,2,0,40
80.0,3.0,74.0,181.0,3327.0,24.5,9.0,13.0,4.0,7.0,70.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,684.0,905.4,1302.7,1074.0,328.3,10.8,2257,12.0,4,4,1,6,40,0,0,0,2,0,0,8,396,485.6,614.9,437,154.0,1.9,Gylfi,Sigurdsson,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,297704,0,0,0,0.0,0,85,0,0,11,3,96,85
35.0,4.0,50.0,52.0,701.0,10.4,3.0,2.0,0.0,1.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,144.0,166.2,130.7,255.0,53.8,0.3,816,6.5,2,0,0,4,14,0,0,0,2,1,0,1,83,121.2,115.9,264,49.5,0.4,Hal,Robson-Kanu,0,4,0,0,0,-5,0,0,2,0.5,0,0,0,2,0,0,0.0,0.0,0,18,0,0,0,0,0,0,1,0,0,36081,2,0,1,4.0,0,50,0,1,35,4,32,50
91.0,3.0,50.0,84.0,2956.0,16.8,1.0,4.0,0.0,9.0,62.0,0.0,0.0,1.0,11.0,1.0,0.0,6.0,513.0,482.0,533.0,343.0,135.4,0.3,959,5.7,1,0,0,3,13,0,0,0,4,0,0,0,156,146.0,76.1,69,29.2,0.3,Harry,Arter,0,102,0,0,0,13,0,3,95,9.7,0,0,0,1,1,0,2.6,15.0,0,90,0,0,0,0,0,0,5,0,0,35277,2,3,1,1.0,1,50,0,1,91,3,27,50
38.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Harry,Bunn,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,0.0,0,45,0,0,38,3,0,45
6.0,4.0,119.0,224.0,2523.0,18.8,29.0,7.0,9.0,14.0,19.0,0.0,0.0,1.0,3.0,0.0,0.0,33.0,920.0,1279.0,548.4,1530.0,336.0,23.3,3074,16.6,29,2,8,15,34,0,0,1,5,0,0,31,781,1214.4,502.1,2355,407.4,37.7,Harry,Kane,0,16,0,2,0,-6,1,1,15,30.6,1,0,0,1,0,0,12.2,4.0,2,90,0,0,0,0,0,0,2,0,0,1473220,3,0,2,87.0,1,125,0,1,6,4,217,125
88.0,2.0,44.0,71.0,2307.0,16.1,2.0,3.0,0.0,4.0,53.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,483.0,707.6,157.2,439.0,130.6,0.8,3420,21.3,2,4,1,9,60,0,0,0,7,0,0,10,716,955.8,254.3,478,168.8,10.9,Harry,Maguire,1,26,0,0,0,22,0,8,17,11.0,0,0,0,1,4,0,6.3,46.4,1,90,0,0,0,0,0,0,4,0,0,53600,2,2,0,6.0,3,50,0,0,13,2,117,50
6.0,3.0,45.0,30.0,494.0,6.7,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,141.0,128.0,122.1,77.0,32.8,0.0,768,6.5,0,1,0,4,9,0,0,0,0,0,0,0,167,144.4,172.2,14,33.1,0.1,Harry,Winks,0,6,0,0,0,5,0,0,6,0.2,0,0,0,0,0,0,0.3,2.8,0,1,0,0,0,0,0,0,0,0,0,5044,0,1,0,0.0,1,50,0,0,6,3,31,50
1.0,3.0,87.0,73.0,1348.0,8.4,4.0,1.0,1.0,10.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,279.0,325.8,512.2,427.0,126.2,2.1,1712,13.9,3,9,3,12,17,0,0,0,2,0,0,9,411,506.8,727.8,400,163.8,7.5,Henrikh,Mkhitaryan,2,41,2,0,2,44,1,0,37,68.8,3,0,0,0,0,0,13.1,45.8,6,87,0,1,0,0,0,0,6,0,0,271342,4,1,2,16.0,11,80,0,0,3,3,107,80
6.0,3.0,72.0,174.0,2063.0,24.2,14.0,9.0,4.0,10.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,512.0,753.4,642.3,1161.0,255.6,11.0,2292,21.4,12,8,7,14,18,0,0,0,0,0,0,16,544,725.8,588.2,1177,249.1,14.0,Heung-Min,Son,0,25,1,0,0,7,0,0,23,18.9,0,0,0,0,0,0,2.6,4.6,1,32,1,0,0,0,0,0,3,0,0,37255,0,0,0,2.0,1,80,0,0,6,3,178,80
57.0,1.0,49.0,113.0,3337.0,23.1,0.0,0.0,1.0,7.0,64.0,1.0,1.0,0.0,1.0,0.0,117.0,6.0,681.0,834.4,10.0,0.0,84.4,1.7,2128,14.5,0,0,0,5,40,0,0,0,0,0,61,4,394,457.0,0.2,0,45.6,1.2,Heurelho,Gomes,0,37,0,0,0,10,0,1,19,0.0,0,0,0,1,3,0,1.0,9.8,0,90,0,0,0,1,0,0,14,0,2,72559,0,0,0,0.0,1,45,0,0,57,1,64,45
6.0,1.0,55.0,143.0,3004.0,26.0,0.0,0.0,0.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,78.0,6.0,665.0,664.6,20.0,2.0,68.7,7.9,3240,26.2,0,0,0,15,35,0,0,0,1,0,87,6,694,726.4,0.1,0,72.3,9.3,Hugo,Lloris,0,24,0,0,0,28,1,2,20,0.0,0,0,0,0,0,0,2.1,21.2,0,90,0,0,0,0,0,0,11,0,3,522036,0,0,0,0.0,7,55,0,0,6,1,144,55
110.0,3.0,54.0,15.0,384.0,2.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,32.0,55.2,63.0,14.8,0.0,162,1.3,0,0,0,0,9,0,0,0,1,0,0,0,29,12.6,5.5,0,1.8,0.0,Ibrahim,Afellay,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,688,0,0,0,0.0,0,50,0,0,110,3,6,50
11.0,3.0,50.0,80.0,2681.0,16.0,1.0,2.0,1.0,9.0,31.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,540.0,555.8,434.1,237.0,122.9,0.4,2749,18.1,2,2,1,9,45,0,0,0,6,1,0,7,552,577.0,303.6,166,104.6,0.9,Idrissa,Gueye,0,65,0,0,0,17,1,7,56,4.3,0,0,0,1,0,0,3.4,21.6,0,90,0,0,0,0,0,0,4,0,0,51661,1,3,1,8.0,3,50,0,0,11,3,87,50
4.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365,9.5,1,0,0,3,25,0,0,0,7,0,0,0,171,273.6,164.7,144,58.2,0.2,Isaac,Hayden,0,25,0,0,0,8,0,6,21,14.7,0,0,0,2,2,0,3.3,16.6,1,90,0,1,0,0,0,0,2,0,0,6798,3,1,0,2.0,2,45,0,0,4,3,41,45
57.0,3.0,57.0,28.0,519.0,4.9,1.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,87.0,146.2,96.7,225.0,46.8,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Isaac,Success,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2973,0,0,0,0.0,0,55,0,0,57,3,0,55
36.0,3.0,43.0,16.0,289.0,3.2,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,55.8,15.5,54.0,22.3,0.0,302,3.1,0,0,0,0,8,0,0,0,0,0,0,0,60,33.2,86.2,25,14.5,0.0,Isaiah,Brown,0,9,0,0,0,4,0,1,7,0.0,1,0,0,0,0,0,0.3,2.6,0,23,0,0,0,0,0,0,1,0,0,3785,0,0,0,0.0,1,55,0,0,36,3,16,55
13.0,4.0,82.0,83.0,1281.0,10.1,7.0,4.0,1.0,5.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,271.0,338.2,268.4,516.0,111.3,0.6,369,3.8,1,1,0,1,4,0,0,0,1,0,0,1,76,83.2,100.8,115,29.6,0.3,Islam,Slimani,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15744,0,0,0,0.0,0,70,0,0,4,4,25,70
110.0,1.0,45.0,20.0,450.0,4.4,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,104.0,121.8,0.0,0.0,12.2,0.9,3150,25.0,0,0,2,6,61,1,0,0,0,0,145,16,687,1013.4,10.0,0,102.5,2.5,Jack,Butland,0,24,0,0,0,14,0,0,14,0.0,0,0,0,0,1,0,2.2,21.6,0,90,0,0,0,0,0,0,7,0,3,84471,0,0,0,0.0,3,50,0,0,110,1,125,50
4.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.7,Jack,Colback,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,41590,0,0,0,0.0,0,45,0,0,4,3,0,45
80.0,3.0,46.0,50.0,2232.0,10.9,0.0,1.0,0.0,3.0,51.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,348.0,331.2,222.0,168.0,71.6,0.1,3420,22.2,2,1,1,12,39,0,0,0,7,0,0,6,533,589.6,332.8,265,119.0,3.6,Jack,Cork,1,39,0,0,0,21,0,2,33,12.7,0,0,0,1,2,0,4.0,27.2,1,90,0,0,0,0,0,0,1,0,0,15784,1,1,0,0.0,5,45,0,0,90,3,100,45
38.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Jack,Payne,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0.0,0,45,0,0,38,3,0,45
20.0,2.0,42.0,60.0,1471.0,14.3,0.0,1.0,0.0,6.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,341.0,350.4,58.2,58.0,46.6,5.2,1980,12.9,2,0,1,5,33,0,0,0,6,1,0,2,360,506.6,68.3,224,79.9,0.5,Jack,Stephens,0,37,0,0,0,26,1,5,31,11.1,0,0,0,0,0,0,4.7,15.6,1,90,0,0,0,0,0,0,9,0,0,40682,2,0,0,20.0,6,50,0,0,20,2,58,50
91.0,3.0,58.0,61.0,1950.0,10.5,0.0,3.0,0.0,5.0,45.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,312.0,308.4,544.4,321.0,116.8,0.5,1185,9.2,1,3,0,4,16,0,0,0,6,0,0,2,236,258.4,281.8,169,71.0,0.7,Jack,Wilshere,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1481,0,0,0,0.0,0,55,0,0,3,3,46,55
4.0,3.0,43.0,16.0,289.0,3.2,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,55.8,15.5,54.0,22.3,0.0,1137,10.2,1,2,0,2,25,0,0,0,0,0,0,2,171,161.8,159.7,227,54.7,0.1,Jacob,Murphy,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10434,0,0,0,0.0,0,55,0,0,4,3,51,55
31.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,435,5.0,0,0,0,2,6,0,0,0,0,0,0,0,100,74.4,21.5,12,10.6,0.1,Jairo,Riedewald,0,49,0,0,0,19,0,9,40,0.8,1,0,0,0,3,0,2.2,21.6,0,90,0,0,0,0,0,0,2,0,0,18572,0,2,0,0.0,1,50,0,0,31,2,23,50
35.0,3.0,47.0,77.0,2970.0,16.4,1.0,1.0,0.0,4.0,62.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,458.0,556.4,323.5,283.0,116.5,0.1,2671,18.5,2,2,1,8,41,0,0,0,5,0,0,6,375,454.6,313.1,207,97.8,0.4,Jake,Livermore,0,33,0,0,0,13,1,1,22,38.3,0,0,0,0,0,0,6.0,15.4,3,90,0,0,0,0,0,0,9,0,0,9248,1,1,0,6.0,3,50,0,0,35,3,89,50
4.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2927,23.7,3,0,2,9,31,0,0,0,5,0,0,9,567,800.0,77.2,234,111.5,9.5,Jamaal,Lascelles,0,21,0,0,0,14,0,8,14,0.2,0,0,0,0,2,0,2.8,25.4,0,83,0,0,0,0,0,0,6,0,0,68429,0,1,0,2.0,1,45,0,0,4,2,116,45
21.0,2.0,42.0,69.0,1655.0,16.4,2.0,0.0,2.0,6.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,364.0,501.0,45.4,169.0,71.6,4.5,1049,8.4,1,0,0,3,19,0,0,0,3,0,0,3,200,346.0,25.5,76,44.6,0.2,James,Collins,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12540,0,0,0,0.0,0,45,0,0,21,2,36,45
31.0,3.0,47.0,93.0,1999.0,19.8,5.0,3.0,1.0,3.0,39.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,363.0,400.4,284.5,300.0,97.7,1.0,2425,23.0,5,2,2,7,35,0,0,0,5,0,0,9,416,490.6,333.0,566,138.9,4.7,James,McArthur,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,219884,0,0,0,0.0,0,45,0,0,31,3,101,45
11.0,3.0,47.0,23.0,613.0,4.9,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,119.8,80.4,84.0,28.6,0.2,204,1.2,0,0,0,0,6,0,0,0,0,0,0,0,41,33.8,19.3,4,5.8,0.0,James,McCarthy,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2348,0,0,0,0.0,0,50,0,0,11,3,6,50
35.0,3.0,48.0,52.0,1477.0,10.8,1.0,3.0,0.0,2.0,24.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,236.0,288.6,331.3,360.0,98.2,0.1,1391,9.6,1,0,0,6,20,1,0,0,7,0,0,1,153,237.4,299.0,279,80.2,0.1,James,McClean,0,13,0,0,0,13,1,2,11,25.9,0,0,0,2,0,0,5.2,21.4,2,90,1,1,0,0,0,0,4,0,0,5761,3,5,2,5.0,3,50,0,0,35,3,45,50
14.0,3.0,63.0,139.0,3154.0,22.1,7.0,4.0,3.0,12.0,35.0,0.0,0.0,1.0,5.0,0.0,0.0,16.0,682.0,919.0,937.0,493.0,235.2,4.8,1759,12.8,0,3,1,6,25,0,0,0,3,0,0,4,459,437.2,615.5,272,132.5,2.5,James,Milner,0,4,0,0,0,5,0,0,1,0.3,0,0,0,0,1,0,0.2,2.0,0,4,0,0,0,0,0,0,0,0,0,291610,0,1,0,0.0,1,65,0,0,14,2,77,65
35.0,3.0,43.0,84.0,1741.0,19.5,5.0,2.0,0.0,4.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,328.0,351.0,348.9,237.0,93.7,1.1,205,2.5,1,0,0,2,1,0,0,0,0,0,0,0,35,56.0,40.4,47,14.5,0.0,James,Morrison,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0,0.0,0,55,0,0,35,3,13,55
90.0,2.0,40.0,23.0,568.0,5.8,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,111.0,146.2,53.4,81.0,27.5,1.8,2790,22.0,0,1,0,11,30,0,0,0,5,0,0,4,539,822.0,98.4,253,117.8,5.1,James,Tarkowski,0,31,0,0,0,19,0,13,24,0.0,0,0,0,1,2,0,4.2,41.6,0,90,0,1,0,0,0,0,3,0,0,2769,0,2,0,0.0,1,45,0,0,90,2,101,45
31.0,2.0,48.0,75.0,1974.0,15.6,3.0,0.0,2.0,6.0,36.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,359.0,471.0,35.7,213.0,72.1,0.2,2386,22.5,3,0,2,9,32,0,0,0,8,0,0,9,512,712.6,22.4,309,104.7,4.4,James,Tomkins,0,11,0,0,0,2,0,1,10,0.5,0,0,0,0,1,0,0.5,0.6,0,12,0,0,0,0,0,0,2,0,0,67078,0,0,1,4.0,1,45,0,0,31,2,99,45
