team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,first_name,second_name,assists_1_18_19,attempted_passes_1_18_19,big_chances_created_1_18_19,big_chances_missed_1_18_19,bonus_1_18_19,bps_1_18_19,clean_sheets_1_18_19,clearances_blocks_interceptions_1_18_19,completed_passes_1_18_19,creativity_1_18_19,dribbles_1_18_19,errors_leading_to_goal_1_18_19,errors_leading_to_goal_attempt_1_18_19,fouls_1_18_19,goals_conceded_1_18_19,goals_scored_1_18_19,ict_index_1_18_19,influence_1_18_19,key_passes_1_18_19,minutes_1_18_19,offside_1_18_19,open_play_crosses_1_18_19,own_goals_1_18_19,penalties_conceded_1_18_19,penalties_missed_1_18_19,penalties_saved_1_18_19,recoveries_1_18_19,red_cards_1_18_19,saves_1_18_19,selected_1_18_19,tackled_1_18_19,tackles_1_18_19,target_missed_1_18_19,threat_1_18_19,total_points_1_18_19,value_1_18_19,winning_goals_1_18_19,yellow_cards_1_18_19,team_code_18_19,element_type_18_19,total_points_18_19,now_cost_18_19
4.0,3.0,44.0,6.0,35.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.8,3.9,25.0,3.4,0.0,4.0,3.0,52.0,73.0,2264.0,14.0,1.0,4.0,1.0,6.0,30.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,360.0,442.6,639.9,243.0,132.3,0.6,943,7.4,1,1,0,5,13,0,0,0,1,0,0,2,170,226.2,351.7,154.0,73.2,0.3,Jonjo,Shelvey,0,57,0,0,0,13,0,1,43,31.8,2,0,0,3,2,0,4.3,11.4,2,90,0,0,0,0,0,0,12,0,0,51885,0,0,0,0.0,2,55,0,0,4,3,39,55
35.0,2.0,44.0,79.0,2637.0,18.0,2.0,1.0,1.0,4.0,39.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,478.0,626.6,117.5,259.0,100.6,4.1,35.0,2.0,49.0,78.0,2269.0,15.9,2.0,2.0,1.0,6.0,38.0,1.0,0.0,0.0,7.0,0.0,0.0,5.0,455.0,536.2,104.2,211.0,85.1,1.0,1993,16.0,1,0,0,8,26,0,0,0,2,0,0,3,418,460.0,66.1,158.0,68.5,0.4,Jonny,Evans,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,17835,0,0,0,0.0,0,50,0,0,13,2,77,50
80.0,4.0,50.0,39.0,867.0,7.8,1.0,4.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,122.0,141.0,122.5,219.0,47.9,0.6,80.0,4.0,54.0,108.0,2850.0,20.0,7.0,2.0,0.0,7.0,49.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,382.0,562.2,350.4,944.0,185.8,9.5,1176,8.1,1,3,0,5,13,0,0,0,3,0,0,2,114,140.2,207.3,421.0,76.7,0.2,Jordan,Ayew,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,23777,0,0,0,0.0,0,60,0,0,31,4,46,60
14.0,3.0,62.0,73.0,2116.0,11.8,1.0,4.0,0.0,7.0,28.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,467.0,507.4,554.3,93.0,115.5,1.0,14.0,3.0,53.0,75.0,2169.0,14.2,1.0,1.0,0.0,14.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,382.0,417.0,448.8,110.0,97.8,1.2,1976,14.3,1,3,1,12,14,0,0,0,1,1,0,2,397,358.8,311.7,182.0,85.4,0.7,Jordan,Henderson,0,21,0,0,0,3,0,2,21,0.8,0,0,0,2,0,0,0.3,2.0,0,21,0,0,0,0,0,0,3,0,0,61150,0,0,0,0.0,1,55,0,0,14,3,76,55
21.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,49.0,3.0,22.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Jordan,Hugill,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1133,0,0,0,0.0,0,50,0,0,21,4,0,50
56.0,1.0,42.0,102.0,2610.0,24.3,0.0,0.0,3.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,135.0,9.0,608.0,933.0,40.0,0.0,97.4,11.0,11.0,1.0,49.0,145.0,3420.0,29.6,0.0,0.0,3.0,10.0,58.0,0.0,1.0,0.0,0.0,0.0,121.0,16.0,724.0,873.6,30.1,4.0,90.7,8.3,3420,32.9,0,0,2,14,46,0,3,0,1,0,94,13,706,776.4,10.0,0.0,78.5,13.3,Jordan,Pickford,0,35,0,0,0,13,0,1,10,0.0,0,0,0,0,2,0,1.5,15.0,0,90,0,0,0,0,0,0,9,0,2,985344,0,0,0,0.0,1,50,0,0,11,1,161,50
91.0,3.0,49.0,36.0,1055.0,7.3,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,113.0,268.3,235.0,61.5,1.1,91.0,3.0,46.0,85.0,1988.0,18.5,2.0,6.0,1.0,4.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,289.0,362.0,602.7,610.0,157.3,1.0,789,6.7,1,1,0,1,23,0,0,0,1,0,0,0,105,131.2,174.8,155.0,46.0,0.2,Jordon,Ibe,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,28714,0,0,0,0.0,0,55,0,0,91,3,33,55
8.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3156,20.9,2,0,1,16,37,0,0,0,8,0,0,4,577,691.4,628.4,122.0,144.2,5.8,Jorge Luiz,Frello Filho,0,66,0,0,1,31,1,5,62,9.3,0,0,0,0,0,1,7.9,52.6,0,90,0,0,0,0,0,0,4,0,0,396333,2,0,0,17.0,9,50,0,0,8,3,96,50
14.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,45.0,86.0,1901.0,19.1,0.0,2.0,2.0,9.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,480.0,437.4,285.6,46.0,76.9,2.2,1059,11.5,0,0,0,7,4,0,0,0,2,0,0,2,268,209.8,92.1,44.0,34.7,1.0,Joseph,Gomez,0,58,0,0,0,27,1,5,53,0.5,0,0,0,3,0,0,2.5,20.0,0,90,0,0,0,0,0,0,9,0,0,13273,0,1,1,4.0,6,50,0,0,14,2,55,50
91.0,3.0,62.0,178.0,2714.0,28.7,16.0,3.0,3.0,9.0,54.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,553.0,835.2,474.6,1007.0,231.6,19.3,91.0,4.0,70.0,110.0,2450.0,15.7,8.0,4.0,0.0,7.0,38.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,381.0,577.0,556.7,902.0,203.7,1.9,2963,22.0,12,3,4,10,57,0,0,1,3,0,0,20,457,655.4,535.7,1058.0,223.8,5.1,Joshua,King,0,28,0,0,0,1,1,0,21,19.3,2,0,0,0,0,0,4.6,5.0,1,90,0,1,0,0,0,0,7,0,0,380719,10,0,1,22.0,2,65,0,0,91,4,141,65
20.0,3.0,41.0,12.0,211.0,2.9,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,41.8,38.2,83.0,16.3,0.3,20.0,3.0,43.0,8.0,160.0,1.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,32.6,43.5,149.0,22.5,0.1,208,2.5,0,1,0,0,6,0,0,0,0,0,0,0,27,21.8,18.5,56.0,9.6,0.0,Joshua,Sims,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4891,0,0,0,0.0,0,45,0,0,20,3,11,45
97.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810,15.8,3,2,0,7,32,0,0,0,2,0,0,3,191,285.6,267.0,550.0,109.5,0.2,Josh,Murphy,0,9,0,0,0,4,0,0,6,20.6,2,0,0,0,1,0,4.7,4.4,2,27,0,0,0,0,0,0,2,0,0,14017,2,0,1,22.0,1,50,0,0,97,3,76,50
1.0,3.0,72.0,102.0,1614.0,14.2,6.0,3.0,1.0,10.0,16.0,1.0,0.0,0.0,3.0,0.0,0.0,14.0,457.0,457.6,747.5,598.0,179.9,2.0,1.0,3.0,68.0,100.0,1919.0,14.7,3.0,5.0,1.0,15.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,418.0,422.8,849.9,453.0,172.1,2.0,1284,11.5,3,4,2,5,15,0,0,0,3,0,0,7,274,258.4,464.0,262.0,98.6,1.2,Juan,Mata,1,56,0,0,0,24,0,2,48,28.8,2,0,0,0,1,0,5.9,27.0,2,90,0,0,0,0,0,0,9,0,0,97791,2,0,1,3.0,5,65,0,0,1,3,70,65
31.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,31.0,1.0,40.0,36.0,990.0,9.0,0.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,175.0,213.6,0.0,0.0,21.3,2.9,90,0.3,0,0,0,0,4,0,0,0,0,0,5,0,16,31.4,0.0,0.0,3.1,10.1,Julian,Speroni,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,727239,0,0,0,0.0,0,40,0,0,31,1,1,40
38.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410,9.3,1,0,1,0,37,0,0,0,4,0,0,1,179,246.4,278.8,131.0,65.9,0.4,Juninho,Bacuna,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7863,0,0,0,0.0,0,45,0,0,38,3,39,45
91.0,3.0,46.0,107.0,1467.0,23.3,7.0,6.0,1.0,4.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,372.0,454.6,406.9,418.0,128.0,1.3,91.0,3.0,57.0,75.0,1285.0,13.2,5.0,3.0,3.0,2.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,285.0,394.8,377.2,483.0,125.1,0.3,1021,9.3,2,3,0,2,24,0,0,0,1,0,0,3,205,225.2,254.5,340.0,82.0,0.1,Junior,Stanislas,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2359,0,0,0,0.0,0,60,0,0,91,3,56,60
4.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.0,1.0,43.0,33.0,900.0,7.7,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,35.0,2.0,172.0,258.8,0.0,0.0,25.9,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,Karl,Darlow,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4954,0,0,0,0.0,0,45,0,0,4,1,0,45
13.0,1.0,49.0,109.0,2666.0,22.2,0.0,0.0,1.0,8.0,47.0,0.0,0.0,0.0,1.0,0.0,113.0,10.0,585.0,757.4,0.0,0.0,75.8,6.0,13.0,1.0,51.0,123.0,2965.0,24.1,0.0,0.0,4.0,8.0,47.0,1.0,2.0,0.0,3.0,0.0,93.0,17.0,592.0,687.2,11.1,0.0,69.9,4.1,3420,24.0,0,0,1,10,48,0,0,0,3,0,90,6,618,756.8,10.0,4.0,76.9,4.7,Kasper,Schmeichel,0,18,0,0,0,16,0,1,14,0.0,0,0,0,0,2,0,3.0,25.6,0,90,0,0,0,0,0,0,10,0,4,230133,0,0,1,4.0,2,50,0,0,13,1,120,50
43.0,4.0,60.0,52.0,537.0,8.7,4.0,3.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,180.0,224.0,193.7,463.0,87.4,2.3,13.0,4.0,65.0,54.0,818.0,8.3,3.0,4.0,0.0,1.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,171.0,214.2,185.6,350.0,74.5,0.8,924,10.2,1,5,1,1,16,0,0,0,2,0,0,3,160,135.8,209.4,230.0,56.9,0.8,Kelechi,Iheanacho,0,18,0,0,0,2,0,0,17,4.9,0,0,0,1,2,0,3.4,1.4,0,90,1,0,0,0,0,0,1,0,0,47721,4,1,0,28.0,2,60,0,0,13,4,58,60
97.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741,7.2,1,1,0,2,19,0,0,0,1,0,0,2,93,103.6,159.5,270.0,53.3,0.5,Kenneth,Zohore,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,36149,0,0,0,0.0,0,50,0,0,97,4,33,50
57.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747,8.0,1,2,1,3,9,0,0,0,1,0,0,1,91,128.6,112.7,169.0,40.8,0.1,Ken,Sema,0,7,0,0,0,5,0,0,6,0.8,0,0,0,0,0,0,0.3,2.2,0,9,0,0,0,0,0,0,2,0,0,5736,0,1,0,0.0,1,50,0,0,57,3,37,50
8.0,1.0,55.0,141.0,3004.0,23.9,0.0,0.0,0.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,623.0,517.6,0.0,0.0,52.0,7.9,8.0,1.0,53.0,136.0,3150.0,25.7,0.0,0.0,0.0,15.0,26.0,0.0,0.0,0.0,1.0,0.0,58.0,4.0,635.0,546.2,0.0,0.0,55.2,9.0,3240,26.3,0,0,2,14,39,0,1,0,2,0,82,7,685,681.0,0.1,0.0,68.0,4.9,Kepa,Arrizabalaga,0,38,0,0,0,23,1,1,25,0.0,0,0,0,0,0,0,0.9,9.2,0,90,0,0,0,0,0,0,10,0,1,120895,0,0,0,0.0,6,55,0,0,8,1,142,55
43.0,3.0,105.0,199.0,2877.0,19.0,6.0,21.0,5.0,11.0,34.0,0.0,0.0,1.0,4.0,0.0,0.0,33.0,825.0,872.4,1702.0,790.0,336.6,10.4,43.0,3.0,103.0,209.0,3073.0,20.3,8.0,18.0,5.0,19.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,872.0,1146.6,1744.2,797.0,368.9,21.4,968,6.1,2,3,0,6,3,0,0,0,2,0,0,8,268,301.4,562.3,317.0,117.9,3.4,Kevin,De Bruyne,0,26,0,0,0,0,0,0,24,14.8,1,0,0,2,0,0,2.6,4.4,1,30,0,0,0,0,0,0,2,0,0,1288634,0,0,0,7.0,0,100,0,1,43,3,59,100
90.0,2.0,40.0,3.0,270.0,0.8,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,56.4,0.2,4.0,6.1,0.1,90.0,2.0,41.0,57.0,1440.0,13.9,1.0,2.0,0.0,4.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,282.0,460.0,64.8,220.0,74.5,7.5,513,3.9,0,1,0,1,9,0,0,0,0,0,0,0,101,147.8,11.6,8.0,16.8,0.3,Kevin,Long,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,42014,0,0,0,0.0,0,45,0,0,90,2,16,45
54.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837,4.0,0,0,0,0,27,0,0,0,4,1,0,0,123,99.6,71.9,15.0,18.7,0.2,Kevin,McDonald,0,84,0,0,0,16,0,3,77,6.3,0,0,0,0,2,0,3.2,17.8,0,90,0,0,0,0,0,0,7,0,0,20352,0,2,0,8.0,1,45,0,1,54,3,17,45
11.0,3.0,59.0,119.0,2074.0,20.2,4.0,8.0,2.0,11.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,420.0,439.6,682.1,739.0,185.4,2.2,11.0,3.0,60.0,5.0,135.0,0.8,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,16.4,20.2,42.0,7.9,0.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Kevin,Mirallas,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1626,0,0,0,0.0,0,55,0,0,11,3,0,55
6.0,2.0,47.0,51.0,568.0,10.9,0.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,202.0,183.8,185.6,35.0,40.6,0.4,6.0,2.0,52.0,113.0,1912.0,21.7,0.0,7.0,5.0,9.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,539.0,459.0,617.5,78.0,115.6,4.8,2275,19.7,1,5,3,10,23,1,0,0,2,0,0,16,573,601.6,827.0,121.0,155.0,15.2,Kieran,Trippier,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1217102,0,0,0,0.0,0,60,0,0,6,2,118,60
3.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,42.0,4.0,194.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,52.2,1.3,2.0,5.5,0.0,147,0.6,0,0,0,0,1,0,0,0,1,0,0,0,28,27.0,14.1,10.0,5.2,0.1,Konstantinos,Mavropanos,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10713,0,0,0,0.0,0,50,0,0,3,2,3,50
39.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,Kortney,Hause,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,40,0,0,39,2,0,40
6.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,40.0,13.0,188.0,3.3,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,70.4,48.3,10.0,12.9,0.9,374,6.7,0,3,1,2,4,0,0,0,1,0,0,4,112,107.4,104.9,20.0,23.1,0.7,Kyle,Walker-Peters,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,22811,0,0,0,0.0,0,45,0,0,6,2,28,45
6.0,2.0,62.0,142.0,2701.0,22.9,0.0,6.0,3.0,14.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,640.0,564.0,570.5,264.0,140.2,27.6,43.0,2.0,66.0,138.0,2784.0,20.9,0.0,6.0,3.0,15.0,22.0,1.0,0.0,0.0,2.0,1.0,0.0,8.0,691.0,542.4,511.4,117.0,117.1,12.3,2776,23.4,1,1,2,18,17,0,0,0,3,0,0,11,684,498.8,448.4,183.0,113.1,12.1,Kyle,Walker,0,65,0,0,1,27,1,5,59,1.9,3,0,0,1,0,0,1.6,11.8,0,90,0,0,0,0,0,0,4,0,0,545462,2,0,0,2.0,7,65,0,0,43,2,150,65
38.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,38.0,4.0,50.0,94.0,1807.0,18.8,6.0,2.0,1.0,4.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,283.0,352.0,191.4,451.0,99.6,2.6,1058,6.7,0,1,0,0,23,0,0,0,1,0,0,0,40,51.6,124.3,381.0,54.8,0.3,Laurent,Depoitre,0,14,0,0,0,0,0,0,8,10.8,0,0,0,1,1,0,1.8,0.0,1,45,0,0,0,0,0,0,1,0,0,67727,2,0,1,8.0,1,55,0,0,38,4,34,55
3.0,2.0,61.0,121.0,2821.0,19.8,2.0,1.0,3.0,10.0,37.0,0.0,0.0,0.0,4.0,1.0,0.0,19.0,723.0,831.2,53.9,239.0,112.7,11.2,3.0,2.0,60.0,100.0,2225.0,16.7,2.0,0.0,3.0,9.0,32.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,556.0,692.0,123.8,137.0,95.5,1.5,1329,11.5,3,0,1,3,23,0,0,0,1,0,0,8,319,456.4,29.5,105.0,59.1,0.9,Laurent,Koscielny,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6155,0,0,0,0.0,0,55,0,0,3,2,62,55
39.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465,11.2,2,0,0,3,21,0,0,0,1,0,0,1,209,334.8,126.6,288.0,75.1,0.6,Leander,Dendoncker,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,23562,0,0,0,0.0,0,45,0,0,39,3,48,45
110.0,1.0,43.0,106.0,2520.0,24.7,0.0,0.0,3.0,9.0,34.0,0.0,0.0,0.0,1.0,0.0,91.0,9.0,546.0,644.0,0.0,0.0,64.7,6.5,110.0,1.0,42.0,5.0,270.0,1.2,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,44.0,64.2,0.0,0.0,6.3,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Lee,Grant,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,50,0,0,1,1,0,50
97.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542,11.0,0,0,1,5,26,0,0,0,4,0,0,1,232,267.2,49.5,15.0,33.1,4.0,Lee,Peltier,0,23,0,0,0,6,0,3,12,1.0,0,0,0,1,2,0,1.2,10.8,0,90,0,0,0,0,0,0,4,0,0,196285,0,1,0,0.0,0,40,0,1,97,2,43,40
