team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20,first_name,second_name,assists_1_19_20,bonus_1_19_20,bps_1_19_20,clean_sheets_1_19_20,creativity_1_19_20,goals_conceded_1_19_20,goals_scored_1_19_20,ict_index_1_19_20,influence_1_19_20,minutes_1_19_20,own_goals_1_19_20,penalties_missed_1_19_20,penalties_saved_1_19_20,red_cards_1_19_20,saves_1_19_20,selected_1_19_20,threat_1_19_20,total_points_1_19_20,value_1_19_20,yellow_cards_1_19_20,team_code_19_20,element_type_19_20,total_points_19_20,now_cost_19_20
91.0,3.0,46.0,107.0,1467.0,23.3,7.0,6.0,1.0,4.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,372.0,454.6,406.9,418.0,128.0,1.3,91.0,3.0,57.0,75.0,1285.0,13.2,5.0,3.0,3.0,2.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,285.0,394.8,377.2,483.0,125.1,0.3,91.0,3.0,60.0,56.0,1021.0,9.3,2.0,3.0,0.0,2.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,205.0,225.2,254.5,340.0,82.0,0.1,706,7.2,3,1,0,1,17,0,0,0,1,0,0,2,155,179.0,326,136,185.4,211,130,241.0,168,96,60.7,269,131,0.1,Junior,Stanislas,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,345,0.0,0,60,0,91,3,42,60
4.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,43.0,33.0,900.0,7.7,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,35.0,2.0,172.0,258.8,0.0,0.0,25.9,0.2,4.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,576,65,0.0,561,48,0.0,538,43,0.0,578,65,0.1,Karl,Darlow,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9114,0.0,0,45,0,4,1,0,45
13.0,1.0,49.0,109.0,2666.0,22.2,0.0,0.0,1.0,8.0,47.0,0.0,0.0,0.0,1.0,0.0,113.0,10.0,585.0,757.4,0.0,0.0,75.8,6.0,13.0,1.0,51.0,123.0,2965.0,24.1,0.0,0.0,4.0,8.0,47.0,1.0,2.0,0.0,3.0,0.0,93.0,17.0,592.0,687.2,11.1,0.0,69.9,4.1,13.0,1.0,50.0,120.0,3420.0,24.0,0.0,0.0,1.0,10.0,48.0,0.0,0.0,0.0,3.0,0.0,90.0,6.0,618.0,756.8,10.0,4.0,76.9,4.7,3420,28.4,0,0,2,13,41,0,2,0,2,0,97,10,707,863.4,21,7,30.0,378,2,2.0,449,4,89.6,181,7,12.8,Kasper,Schmeichel,0,0,23,1,0.0,0,0,1.6,15.8,90,0,0,0,0,2,330914,0.0,6,50,0,13,1,156,50
20.0,2.0,42.0,46.0,2124.0,11.0,0.0,2.0,0.0,2.0,44.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,323.0,421.8,104.4,61.0,61.0,0.6,20.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,40.0,1.0,90.0,0.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.2,0.0,0.0,1.1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,522,192,0.0,502,192,0.0,471,183,0.0,524,192,1.3,Kayne,Ramsay,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,66650,0.0,0,40,0,20,2,0,40
7.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534,6.0,0,1,0,1,7,0,0,0,0,0,0,0,43,27.8,444,185,71.7,310,164,212.0,187,101,29.9,359,156,0.3,Keinan,Davis,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,18904,0.0,0,45,0,7,3,25,45
43.0,4.0,60.0,52.0,537.0,8.7,4.0,3.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,180.0,224.0,193.7,463.0,87.4,2.3,13.0,4.0,65.0,54.0,818.0,8.3,3.0,4.0,0.0,1.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,171.0,214.2,185.6,350.0,74.5,0.8,13.0,4.0,57.0,58.0,924.0,10.2,1.0,5.0,1.0,1.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,160.0,135.8,209.4,230.0,56.9,0.8,953,11.2,5,4,1,3,9,0,0,0,1,0,0,7,204,288.2,250,31,204.2,195,28,603.0,59,27,109.4,127,29,0.5,Kelechi,Iheanacho,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,22504,0.0,0,60,0,13,4,64,60
45.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,42.0,2.0,25.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.3,17.0,2.6,0.0,2965,16.0,1,1,0,5,63,0,0,0,5,0,0,0,424,505.8,130,48,423.9,90,63,274.0,148,83,120.4,111,63,0.1,Kenny,McLean,0,0,12,0,0.6,4,0,1.2,11.4,90,0,0,0,0,0,7181,0.0,2,50,0,45,3,77,50
57.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,46.0,37.0,747.0,8.0,1.0,2.0,1.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,91.0,128.6,112.7,169.0,40.8,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,641,261,0.0,633,262,0.0,626,261,0.0,643,263,0.0,Ken,Sema,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2976,0.0,0,50,0,57,3,0,50
8.0,1.0,42.0,102.0,2610.0,24.3,0.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,78.0,6.0,608.0,664.6,20.0,0.0,68.7,7.9,8.0,1.0,49.0,144.0,3240.0,26.2,0.0,0.0,0.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,87.0,6.0,694.0,726.4,0.1,0.0,72.3,8.3,8.0,1.0,54.0,142.0,3240.0,26.3,0.0,0.0,2.0,14.0,39.0,0.0,1.0,0.0,2.0,0.0,82.0,7.0,685.0,681.0,0.1,0.0,68.0,4.9,2970,16.7,0,0,0,8,47,0,0,0,0,0,55,0,507,503.6,132,19,0.0,659,73,0.0,657,71,50.2,304,20,4.3,Kepa,Arrizabalaga,0,0,9,0,0.0,4,0,0.7,7.0,90,0,0,0,0,1,282338,0.0,0,55,0,8,1,90,55
43.0,3.0,105.0,199.0,2877.0,19.0,6.0,21.0,5.0,11.0,34.0,0.0,0.0,1.0,4.0,0.0,0.0,33.0,825.0,872.4,1702.0,790.0,336.6,10.4,43.0,3.0,103.0,209.0,3073.0,20.3,8.0,18.0,5.0,19.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,872.0,1146.6,1744.2,797.0,368.9,21.4,43.0,3.0,96.0,59.0,968.0,6.1,2.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,268.0,301.4,562.3,317.0,117.9,3.4,2790,23.7,13,23,9,18,22,0,0,0,3,0,0,35,988,1322.2,1,1,1990.8,1,1,1005.0,27,11,432.1,1,1,48.9,Kevin,De Bruyne,1,1,37,1,37.4,0,0,10.2,37.8,78,0,0,0,0,0,868463,27.0,7,95,0,43,3,251,95
90.0,2.0,40.0,3.0,270.0,0.8,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,56.4,0.2,4.0,6.1,0.1,90.0,2.0,41.0,57.0,1440.0,13.9,1.0,2.0,0.0,4.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,282.0,460.0,64.8,220.0,74.5,7.5,90.0,2.0,41.0,16.0,513.0,3.9,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,147.8,11.6,8.0,16.8,0.3,562,4.9,0,0,0,2,5,0,0,0,0,0,0,0,93,104.8,380,146,1.3,463,174,24.0,382,138,13.0,413,153,0.3,Kevin,Long,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8088,0.0,0,45,0,90,2,21,45
3.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,44.0,14.0,278.0,2.7,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,61.8,26.3,2.0,13.8,0.0,3.0,2.0,43.0,22.0,660.0,4.2,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130.0,104.6,29.1,24.0,27.5,0.2,986,7.9,1,2,1,2,16,0,0,0,2,0,0,4,213,201.8,312,120,121.1,258,71,73.0,317,107,39.8,333,118,1.1,Kieran,Tierney,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,49998,0.0,0,55,0,3,2,42,55
6.0,2.0,47.0,51.0,568.0,10.9,0.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,202.0,183.8,185.6,35.0,40.6,0.4,6.0,2.0,52.0,113.0,1912.0,21.7,0.0,7.0,5.0,9.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,539.0,459.0,617.5,78.0,115.6,4.8,6.0,2.0,60.0,118.0,2275.0,19.7,1.0,5.0,3.0,10.0,23.0,1.0,0.0,0.0,2.0,0.0,0.0,16.0,573.0,601.6,827.0,121.0,155.0,15.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,661,224,0.0,662,224,0.0,660,224,0.0,662,224,0.1,Kieran,Trippier,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,20975,0.0,0,55,0,6,2,0,55
49.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,563,211,0.3,477,178,0.0,520,205,0.0,565,211,0.1,Kieron,Freeman,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9790,0.0,0,45,0,49,2,2,45
3.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,42.0,4.0,194.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,52.2,1.3,2.0,5.5,0.0,3.0,2.0,47.0,3.0,147.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,27.0,14.1,10.0,5.2,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,585,217,0.0,572,217,0.0,552,211,0.0,587,217,0.0,Konstantinos,Mavropanos,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5323,0.0,0,45,0,3,2,0,45
7.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1544,7.7,1,0,1,2,34,0,0,0,3,0,0,0,204,352.8,209,78,33.0,372,132,248.0,163,25,63.4,255,80,0.1,Kortney,Hause,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4771,0.0,0,45,0,7,2,34,45
8.0,2.0,53.0,15.0,250.0,2.8,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69.0,60.6,13.5,4.0,7.8,0.3,110.0,2.0,54.0,87.0,2887.0,16.1,1.0,0.0,0.0,7.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,554.0,814.2,91.8,235.0,114.4,2.0,11.0,2.0,50.0,112.0,2613.0,22.4,2.0,2.0,2.0,10.0,39.0,0.0,0.0,0.0,3.0,1.0,0.0,12.0,543.0,565.2,83.7,235.0,88.8,1.0,2343,13.2,0,0,0,7,37,1,0,0,6,0,0,2,432,518.0,125,47,40.1,359,127,162.0,229,56,71.7,224,64,1.7,Kurt,Zouma,0,0,1,0,0.6,4,0,0.3,0.0,90,0,0,0,0,0,184424,8.0,-1,50,1,8,2,62,50
20.0,2.0,40.0,1.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.2,0.0,0.0,0.2,0.0,6.0,2.0,40.0,13.0,188.0,3.3,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,70.4,48.3,10.0,12.9,0.9,6.0,2.0,42.0,28.0,374.0,6.7,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,112.0,107.4,104.9,20.0,23.1,0.7,944,7.3,0,1,0,2,12,0,0,0,1,0,0,2,194,168.2,335,129,108.6,267,76,48.0,351,126,32.2,352,126,0.7,Kyle,Walker-Peters,0,0,20,0,19.3,1,0,5.4,20.2,90,0,0,0,0,0,218430,14.0,2,50,0,20,2,32,50
6.0,2.0,62.0,142.0,2701.0,22.9,0.0,6.0,3.0,14.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,640.0,564.0,570.5,264.0,140.2,27.6,43.0,2.0,66.0,138.0,2784.0,20.9,0.0,6.0,3.0,15.0,22.0,1.0,0.0,0.0,2.0,1.0,0.0,8.0,691.0,542.4,511.4,117.0,117.1,12.3,43.0,2.0,64.0,150.0,2776.0,23.4,1.0,1.0,2.0,18.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,684.0,498.8,448.4,183.0,113.1,12.1,2392,20.0,1,4,2,12,24,0,0,0,5,0,0,7,573,435.6,168,63,394.4,100,20,169.0,224,53,100.1,151,40,13.2,Kyle,Walker,1,0,33,1,23.3,0,0,7.1,27.4,90,0,0,0,0,0,1043495,20.0,8,60,1,43,2,114,60
3.0,2.0,61.0,121.0,2821.0,19.8,2.0,1.0,3.0,10.0,37.0,0.0,0.0,0.0,4.0,1.0,0.0,19.0,723.0,831.2,53.9,239.0,112.7,11.2,3.0,2.0,60.0,100.0,2225.0,16.7,2.0,0.0,3.0,9.0,32.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,556.0,692.0,123.8,137.0,95.5,1.5,3.0,2.0,54.0,62.0,1329.0,11.5,3.0,0.0,1.0,3.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,319.0,456.4,29.5,105.0,59.1,0.9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,647,221,0.0,643,221,0.0,639,220,0.0,649,221,0.1,Laurent,Koscielny,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,16863,0.0,0,50,0,3,2,0,50
39.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,43.0,48.0,1465.0,11.2,2.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,209.0,334.8,126.6,288.0,75.1,0.6,2790,22.7,4,0,2,11,34,1,0,0,5,0,0,9,426,529.2,120,41,160.6,233,138,282.0,141,76,96.8,160,81,8.5,Leander,Dendoncker,0,0,13,1,21.9,0,0,6.2,16.8,90,0,0,0,0,0,840922,23.0,3,45,0,39,3,100,45
36.0,3.0,46.0,28.0,595.0,4.2,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,93.0,121.8,239.3,141.0,54.7,0.1,36.0,3.0,45.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,42.0,18.0,388.0,3.3,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,85.4,84.6,113.0,29.1,0.1,2004,17.9,5,5,3,4,34,0,0,0,0,0,0,9,352,411.4,182,72,585.4,38,31,540.0,67,35,153.2,64,36,0.5,Leandro,Trossard,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,44764,0.0,0,60,0,36,3,104,60
110.0,1.0,43.0,106.0,2520.0,24.7,0.0,0.0,3.0,9.0,34.0,0.0,0.0,0.0,1.0,0.0,91.0,9.0,546.0,644.0,0.0,0.0,64.7,6.5,110.0,1.0,42.0,5.0,270.0,1.2,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,44.0,64.2,0.0,0.0,6.3,0.2,1.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,639,73,0.0,629,62,0.0,620,59,0.0,641,73,0.1,Lee,Grant,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6599,0.0,0,50,0,1,1,0,50
11.0,2.0,58.0,135.0,2819.0,23.3,2.0,5.0,1.0,11.0,34.0,0.0,0.0,1.0,4.0,0.0,0.0,15.0,647.0,570.8,695.0,151.0,141.9,11.0,11.0,2.0,57.0,82.0,1909.0,14.4,2.0,3.0,3.0,5.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,381.0,407.4,373.5,102.0,88.2,4.0,11.0,2.0,50.0,7.0,374.0,1.4,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.4,91.4,15.0,15.4,0.5,400,2.9,0,1,0,0,8,0,0,0,0,0,0,0,89,81.8,396,151,123.8,256,70,5.0,437,163,21.2,390,142,0.2,Leighton,Baines,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7810,0.0,0,50,0,11,2,14,50
36.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,42.0,15.0,591.0,3.6,1.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,86.0,134.0,1.1,27.0,16.2,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,574,215,0.0,559,215,0.0,536,209,0.0,576,215,0.0,Leon,Balogun,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5056,0.0,0,45,0,36,2,0,45
91.0,3.0,42.0,17.0,432.0,4.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,81.0,100.8,89.8,28.0,21.8,0.8,91.0,3.0,43.0,58.0,2234.0,13.5,0.0,2.0,0.0,3.0,42.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,337.0,456.4,423.3,126.0,100.7,1.2,91.0,3.0,46.0,22.0,719.0,4.8,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,91.0,76.0,50.4,36.0,16.5,0.1,1340,8.0,0,1,0,2,30,0,0,0,5,0,0,0,183,187.8,321,135,183.1,213,131,68.0,323,159,43.8,324,146,0.0,Lewis,Cook,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,369,0.0,0,50,0,91,3,40,50
36.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,45.0,97.0,3420.0,21.6,1.0,1.0,1.0,10.0,54.0,4.0,0.0,0.0,7.0,0.0,0.0,7.0,637.0,1002.8,147.8,425.0,157.9,2.9,36.0,2.0,44.0,91.0,3151.0,20.7,2.0,1.0,1.0,7.0,56.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,573.0,805.8,132.9,245.0,118.7,3.4,3230,26.7,3,3,3,9,50,0,0,0,9,0,0,17,674,825.6,29,6,171.8,221,56,469.0,79,3,146.8,71,9,12.5,Lewis,Dunk,1,3,41,1,13.3,0,0,5.1,35.8,90,0,0,0,0,0,400846,2.0,11,45,1,36,2,128,45
11.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,572,214,0.0,557,214,0.0,532,208,0.0,574,214,0.1,Lewis,Gibson,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9711,0.0,0,45,0,11,2,0,45
91.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638,2.5,0,0,0,1,15,0,0,0,2,0,0,0,85,73.4,404,155,28.4,385,140,20.0,392,143,12.2,416,154,0.1,Lloyd,Kelly,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6035,0.0,0,45,0,91,2,11,45
7.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,564,61,0.0,547,42,0.0,521,36,0.0,566,61,0.1,Lovre,Kalinic,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5785,0.0,0,45,0,7,1,0,45
